-----
{
 "description": "The table refers to Block wise Distribution of Surface Flow Schemes according to The Farmers holding size. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "srfcflowdistr4.3.csv", 
 "title": "Download CSV for Blockwise Distribution of Surface Flow Schemes according to The Farmers holding size", 
 "url": "http://data.gov.in/sites/default/files/srfcflowdistr4.3.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Marginal (0-1 ha),Small (1-2 ha),Medium (2-10 ha),Big ( > 10 ha),Total
ARUNACHAL PRADESH,UPPER SIANG,YINGKIONG,25,0,0,0,25
ARUNACHAL PRADESH,UPPER SUBANSIRI,DAPORIJO,7,36,72,44,159
ARUNACHAL PRADESH,UPPER SUBANSIRI,DUMPORIJO,92,27,17,0,136
ARUNACHAL PRADESH,UPPER SUBANSIRI,GIBA,3,22,7,0,32
ARUNACHAL PRADESH,UPPER SUBANSIRI,NACHO,23,18,1,0,42
ARUNACHAL PRADESH,UPPER SUBANSIRI,TALIHA,11,3,3,0,17
ARUNACHAL PRADESH,WEST KAMENG,DIRANG,0,0,0,0,0
ARUNACHAL PRADESH,WEST KAMENG,KALAKTANG,0,0,0,0,0
ARUNACHAL PRADESH,WEST KAMENG,THRIZINO,0,0,0,0,0
ARUNACHAL PRADESH,WEST SIANG,ALONG,5,2,0,0,7
ARUNACHAL PRADESH,WEST SIANG,BASAR,0,4,0,0,4
ARUNACHAL PRADESH,WEST SIANG,GENSI,0,1,0,0,1
ARUNACHAL PRADESH,WEST SIANG,KAYING PAYUM,0,0,0,0,0
ARUNACHAL PRADESH,WEST SIANG,LIROMOBA,19,30,7,20,76
ARUNACHAL PRADESH,WEST SIANG,MECHUKA,2,0,0,0,2
ARUNACHAL PRADESH,WEST SIANG,RUMGONG,0,0,0,0,0
ASSAM,BARPETA,BAJALI,0,0,38,0,38
ASSAM,BARPETA,GOBARDHANA,2,0,0,0,2
ASSAM,BARPETA,JALAH,19,12,0,0,31
ASSAM,BONGAIGAON,BOROBAZAR,1,21,5,79,106
ASSAM,BONGAIGAON,MANIKPUR,0,0,0,2,2
ASSAM,BONGAIGAON,SIDLI- CHIRANG PT,0,0,1,2,3
ASSAM,CACHAR,BARJALENGA,0,0,0,0,0
ASSAM,CACHAR,LAKHIPUR,0,0,1,0,1
ASSAM,CACHAR,NARSINGPUR,0,0,0,0,0
ASSAM,CACHAR,PALANGHAT,3,0,0,0,3
ASSAM,CACHAR,SILCHAR,0,0,0,0,0
ASSAM,CACHAR,SONAI,2,9,0,0,11
ASSAM,DARRANG,BECHIMARI,0,1,42,0,43
ASSAM,DARRANG,BHERGAON,15,16,26,0,57
ASSAM,DARRANG,KALAIGAON,118,118,43,44,323
ASSAM,DARRANG,KHIRABARI,0,6,0,0,6
ASSAM,DARRANG,MAZBAT,4,5,4,0,13
ASSAM,DARRANG,PACHIM-MANGALDAI,6,84,9,0,99
ASSAM,DARRANG,PUB-MANGALDAI,2,20,9,0,31
ASSAM,DARRANG,SIPAJHAR,24,0,0,3,27
ASSAM,DARRANG,UDALGURI,10,8,6,0,24
ASSAM,DHUBRI,DEBITOLA,0,0,0,0,0
ASSAM,DHUBRI,MANKACHAR,40,22,0,0,62
ASSAM,GOALPARA,DUDHNAI,0,0,0,0,0
ASSAM,GOALPARA,JALESWAR,0,0,0,0,0
ASSAM,GOALPARA,KUSHDHAWA,0,0,0,25,25
ASSAM,GOALPARA,LAKHIPUR,0,0,0,0,0
ASSAM,GOLAGHAT,GAMARIGURI,98,2,109,0,209
ASSAM,HAILAKANDI,ALGAPUR,0,0,0,0,0
ASSAM,HAILAKANDI,HAILAKANDI,0,0,0,0,0
ASSAM,JORHAT,JORHAT CENTRAL,0,1,0,0,1
ASSAM,JORHAT,KALIAPANI,0,0,0,0,0
ASSAM,JORHAT,TITABAR,0,37,0,0,37
ASSAM,KAMRUP,BOKO BONGAON,0,0,0,0,0
ASSAM,KAMRUP,BONGAON,3,0,0,0,3
ASSAM,KAMRUP,CHANDRAPUR,0,0,0,2,2
ASSAM,KAMRUP,CHHAYGAON,0,0,0,1,1
ASSAM,KAMRUP,DIMORIA,0,0,0,0,0
ASSAM,KAMRUP,RANI,0,0,0,0,0
ASSAM,KARBIANGLONG,AMRI,0,0,0,0,0
ASSAM,KARBIANGLONG,BOKAJAN,0,2,0,0,2
ASSAM,KARBIANGLONG,CHINTHONG,1,2,0,0,3
ASSAM,KARBIANGLONG,HOWRAGHAT,0,0,0,0,0
ASSAM,KARBIANGLONG,LONGSOMEPI,0,0,0,0,0
ASSAM,KARBIANGLONG,LUMBATANG,0,1,0,1,2
ASSAM,KARBIANGLONG,NILIP,6,2,35,14,57
ASSAM,KARBIANGLONG,RONGKHAG,29,28,6,0,63
ASSAM,KARBIANGLONG,RONGMONGWAY,4,8,1,2,15
ASSAM,KARBIANGLONG,SOCHENG,0,0,9,0,9
ASSAM,KARBIANGLONG,SOMILANGSO,0,0,1,9,10
ASSAM,KARIMGANJ,PATHERKANDI,0,0,0,0,0
ASSAM,KOKRAJHAR,DOTOMA,37,40,32,37,146
ASSAM,KOKRAJHAR,KACHUGAON,3,1,1,7,12
ASSAM,KOKRAJHAR,KOKRAJHAR,0,0,0,2,2
ASSAM,KOKRAJHAR,SIDLI-CHIRANG PT,57,5,0,0,62
ASSAM,LAKHIMPUR,DHAKUAKHANA,0,0,0,0,0
ASSAM,LAKHIMPUR,NARAYANPUR,0,0,0,0,0
ASSAM,MORIGAON,BHUR- BANDHA,0,0,0,0,0
ASSAM,MORIGAON,MAYONG,0,0,0,1,1
ASSAM,NAGOAN,BARHAMPUR,1,0,0,0,1
ASSAM,NAGOAN,BINNAKANDI,0,0,0,0,0
ASSAM,NAGOAN,KALIABOR,0,0,0,1,1
ASSAM,NAGOAN,KATHITOLI,2,0,0,4,6
ASSAM,NAGOAN,KHAGARIJAN,0,0,0,0,0
ASSAM,NAGOAN,LIMDING DEV,3,2,0,0,5
ASSAM,NAGOAN,RAHA,0,0,0,2,2
ASSAM,NALBARI,BASKA,0,0,0,1,1
ASSAM,NALBARI,DHAMDHAMA,0,0,0,0,0
ASSAM,NALBARI,TAMULPUR,0,0,0,0,0
ASSAM,NC HILLS,DIYANG VELLEY,66,8,0,0,74
ASSAM,NC HILLS,DIYUNGBRA,6,10,24,11,51
ASSAM,NC HILLS,HARANGAJAO,27,44,0,0,71
ASSAM,NC HILLS,JATINGA VALLEY,40,16,0,0,56
ASSAM,NC HILLS,NEW SANGBAR,3,4,9,2,18
ASSAM,SIBSAGAR,DEMOW,0,0,0,0,0
ASSAM,SIBSAGAR,LAKWA,0,1,0,0,1
ASSAM,SIBSAGAR,NAZIRA,0,0,0,0,0
ASSAM,SIBSAGAR,SEPEKHATI,0,0,1,0,1
ASSAM,SIBSAGAR,SIBSAGAR,0,0,0,0,0
ASSAM,SONITPUR,BAGHMARA,0,0,0,3,3
ASSAM,SONITPUR,BALIPARA,0,0,0,1,1
ASSAM,SONITPUR,BEHELI,0,0,0,2,2
ASSAM,SONITPUR,BORCHALA,0,1,0,0,1
ASSAM,SONITPUR,CHATIA,0,0,0,0,0
ASSAM,SONITPUR,DHEKIAJULI,0,0,0,4,4
ASSAM,SONITPUR,NADUAR,0,0,6,2,8
ASSAM,SONITPUR,PUB-CHAIDUAR,0,0,0,1,1
ASSAM,SONITPUR,SOKAMATHA,0,0,0,4,4
BIHAR,ARARIA,BHARGAMA,64,17,33,0,114
BIHAR,AURANGABAD,AURANGABAD,2,17,30,0,49
BIHAR,AURANGABAD,BARUN,0,0,1,2,3
BIHAR,AURANGABAD,DEO,10,6,1,8,25
BIHAR,AURANGABAD,GOH,4,3,14,29,50
BIHAR,AURANGABAD,HASPURA,2,5,0,1,8
BIHAR,AURANGABAD,KUTUMBA,0,0,1,6,7
BIHAR,AURANGABAD,MADANPUR,12,16,10,31,69
BIHAR,AURANGABAD,NABINAGAR,4,15,21,26,66
BIHAR,AURANGABAD,OBRA,0,0,0,0,0
BIHAR,AURANGABAD,RAFIGANAJ,27,3,34,29,93
BIHAR,BANKA,AMARPUR,0,0,1,1,2
BIHAR,BANKA,BANKA,0,3,7,6,16
BIHAR,BANKA,BARAHAT,4,7,13,0,24
BIHAR,BANKA,BELHAR,13,9,2,19,43
BIHAR,BANKA,BOUNSI,5,10,6,1,22
BIHAR,BANKA,CHANAN,3,11,23,2,39
BIHAR,BANKA,DHORAIYA,1,5,0,4,10
BIHAR,BANKA,KATORIYA,15,4,4,4,27
BIHAR,BANKA,PHULLIDUMER,10,20,19,0,49
BIHAR,BANKA,RAJOUN,0,0,0,1,1
BIHAR,BANKA,SAMBHUGANJ,0,0,0,0,0
BIHAR,BEGUSARAI,BACHHAWARA,30,83,0,0,113
BIHAR,BEGUSARAI,BAKHRI,0,0,0,0,0
BIHAR,BEGUSARAI,GADHPURA,0,0,0,0,0
BIHAR,BEGUSARAI,S.KAMAL,0,0,15,0,15
BIHAR,BHAGALPUR,GOURADIH,0,0,0,0,0
BIHAR,BHAGALPUR,JAGDISHPUR,0,0,3,0,3
BIHAR,BHAGALPUR,KHARIK,0,0,0,0,0
BIHAR,BHAGALPUR,PIRPAINTY,0,2,3,4,9
BIHAR,BHAGALPUR,SANHAULA,7,35,9,11,62
BIHAR,BHAGALPUR,SHAHKUND,5,8,1,2,16
BIHAR,BHAGALPUR,SULTANGANJ,0,0,0,0,0
BIHAR,BHOJPUR,JAGDISHPUR,2,2,5,7,16
BIHAR,BHOJPUR,PIRO,0,0,0,0,0
BIHAR,BHOJPUR,SAHAR,0,0,0,0,0
BIHAR,BHOJPUR,SANDESH,0,0,0,0,0
BIHAR,BHOJPUR,UDWANTNAGAR,1,0,0,4,5
BIHAR,BUXAR,ITARHI,5,43,17,0,65
BIHAR,BUXAR,NAWANAGAR,3,1,0,0,4
BIHAR,EAST CHAMPARAN,CHIRIYA,20,12,0,0,32
BIHAR,EAST CHAMPARAN,KALYANPUR,0,0,0,0,0
BIHAR,GAYA,AMAS,0,0,1,22,23
BIHAR,GAYA,ATRI,0,0,1,3,4
BIHAR,GAYA,BANKE BAZAR,2,3,29,34,68
BIHAR,GAYA,BARACHATTY,0,0,1,0,1
BIHAR,GAYA,BATHANI,0,0,0,2,2
BIHAR,GAYA,BELAGANJ,0,0,0,0,0
BIHAR,GAYA,BODHGAYA,0,0,0,6,6
BIHAR,GAYA,DOBHI,0,0,6,0,6
BIHAR,GAYA,DUMARIYA,3,8,1,21,33
BIHAR,GAYA,FATEHPUR,17,12,27,51,107
BIHAR,GAYA,GAYA NAGAR,7,0,8,5,20
BIHAR,GAYA,GURARU,2,0,4,111,117
BIHAR,GAYA,GURUA,0,0,0,0,0
BIHAR,GAYA,IMAMGANJ,1,2,7,5,15
BIHAR,GAYA,KHIZARSARAI,13,0,3,16,32
BIHAR,GAYA,KONCH,0,0,0,0,0
BIHAR,GAYA,MANPUR,4,0,0,0,4
BIHAR,GAYA,MOHANPUR,0,0,0,0,0
BIHAR,GAYA,PARAIYA,0,0,0,6,6
BIHAR,GAYA,SHERGHATTY,6,2,7,49,64
BIHAR,GAYA,TANKUPPA,0,0,0,0,0
BIHAR,GAYA,TEKARI,0,0,11,40,51
BIHAR,GAYA,WAZIRGANJ,2,0,0,20,22
BIHAR,GOPAALGANJ,BAIKUNTHPUR,0,0,0,0,0
BIHAR,GOPAALGANJ,BARAULI,0,0,0,0,0
BIHAR,GOPAALGANJ,BIJAIPUR,0,0,0,0,0
BIHAR,GOPAALGANJ,HATHUA,0,0,0,0,0
BIHAR,GOPAALGANJ,MANJHA,0,0,1,0,1
BIHAR,GOPAALGANJ,PHULWARIYA,0,0,0,0,0
BIHAR,JAMUI,ALIGANJ,0,0,0,0,0
BIHAR,JAMUI,BARHAT,0,0,2,5,7
BIHAR,JAMUI,CHAKAI,14,40,70,13,137
BIHAR,JAMUI,GHIDHOR,12,2,0,0,14
BIHAR,JAMUI,JAMUI,0,0,0,0,0
BIHAR,JAMUI,JHAJHA,1,9,3,0,13
BIHAR,JAMUI,KHAIRA,0,0,0,0,0
BIHAR,JAMUI,LAXMIPUR,0,0,0,0,0
BIHAR,JAMUI,SIKANDARA,0,0,8,0,8
BIHAR,JAMUI,SONO,5,12,44,31,92
BIHAR,JEHANABAD,ARWAL,0,0,0,1,1
BIHAR,JEHANABAD,GHOSHI,0,0,0,0,0
BIHAR,JEHANABAD,HULASGANJ,0,0,0,1,1
BIHAR,JEHANABAD,JEHANABAD,4,7,8,0,19
BIHAR,JEHANABAD,KAKO,0,2,4,0,6
BIHAR,JEHANABAD,KARPI,0,0,0,0,0
BIHAR,JEHANABAD,KURTHA,0,0,0,0,0
BIHAR,JEHANABAD,MAKHDUMPUR,2,63,3,2,70
BIHAR,JEHANABAD,MODANGANJ,2,0,2,0,4
BIHAR,JEHANABAD,RATNI,1,0,0,0,1
BIHAR,KAIMUR (BHABUA),ADHAURA,15,27,8,0,50
BIHAR,KAIMUR (BHABUA),BHABUA,89,268,447,301,1105
BIHAR,KAIMUR (BHABUA),BHAGWANPUR,0,0,0,0,0
BIHAR,KAIMUR (BHABUA),CHAINPUR,0,3,20,12,35
BIHAR,KAIMUR (BHABUA),CHAND,0,1,8,6,15
BIHAR,KAIMUR (BHABUA),MOHANIA,0,0,0,0,0
BIHAR,KAIMUR (BHABUA),NUAON,2,2,22,4,30
BIHAR,KAIMUR (BHABUA),RAMGARH,0,4,0,0,4
BIHAR,KAIMUR (BHABUA),RAMPUR,0,0,0,3,3
BIHAR,KATIHAR,AZAMNAGAR,0,0,1,0,1
BIHAR,LAKHISARAI,BARHIYA,0,0,0,1,1
BIHAR,LAKHISARAI,HALSI,0,0,0,0,0
BIHAR,LAKHISARAI,LAKHISARAI,0,0,0,0,0
BIHAR,LAKHISARAI,PIPARYA,0,0,0,0,0
BIHAR,LAKHISARAI,RAMGHAR CHOK,0,0,0,0,0
BIHAR,LAKHISARAI,SURYAGARAH,0,0,0,0,0
BIHAR,MADHEPURA,SINGHESHWAR,0,0,0,0,0
BIHAR,MADHUBANI,BABUBARHI,1,1,8,4,14
BIHAR,MADHUBANI,BASOPATTI,0,0,0,350,350
BIHAR,MADHUBANI,GHOGHARDIHA,0,0,3,0,3
BIHAR,MADHUBANI,JAYNAGAR,0,0,0,0,0
BIHAR,MADHUBANI,JHANJHARPUR,0,0,0,0,0
BIHAR,MADHUBANI,KHUTAUNA,0,0,0,0,0
BIHAR,MADHUBANI,LAUKHI,48,0,0,0,48
BIHAR,MADHUBANI,MADHWAPUR,0,1,1,3,5
BIHAR,MADHUBANI,RAJNAGAR,0,2,1,1,4
BIHAR,MADHUBANI,ROHIKA,7,0,1,9,17
BIHAR,MUNGER,DHARAHARA,0,0,0,0,0
BIHAR,MUNGER,HAWALI KHAGARHPUR,0,0,0,0,0
BIHAR,MUNGER,SANGRAMPUR,0,1,0,0,1
BIHAR,MUNGER,TARAPUR,0,0,0,0,0
BIHAR,MUNGER,TATIA BAMBAR,0,0,0,0,0
BIHAR,MUZAFFARPUR,AURAI,0,0,0,0,0
BIHAR,MUZAFFARPUR,MOTIPUR,0,0,13,10,23
BIHAR,NALANDA,ASTHAWAN,0,0,0,0,0
BIHAR,NALANDA,BEN,0,0,0,0,0
BIHAR,NALANDA,BIND,0,0,1,0,1
BIHAR,NALANDA,CHANDI,0,0,0,1,1
BIHAR,NALANDA,EKANGARSARAI,0,0,0,0,0
BIHAR,NALANDA,GIRIYAK,0,0,0,0,0
BIHAR,NALANDA,HARNAUT,0,0,1,4,5
BIHAR,NALANDA,HILSA,1,1,5,0,7
BIHAR,NALANDA,ISLAMPUR,0,0,0,0,0
BIHAR,NALANDA,KARAIPARSURAI,0,0,0,0,0
BIHAR,NALANDA,KATRISARAI,0,0,0,0,0
BIHAR,NALANDA,NOORSARAI,0,0,0,0,0
BIHAR,NALANDA,PARWALPUR,0,0,0,0,0
BIHAR,NALANDA,RAJGIR,0,1,11,1,13
BIHAR,NALANDA,SILAO,0,0,0,0,0
BIHAR,NAWADA,AKBARPUR,0,0,0,0,0
BIHAR,NAWADA,GOVINDPUR,2,1,8,2,13
BIHAR,NAWADA,HASUA,0,0,4,45,49
BIHAR,NAWADA,KASHICHAK,3,1,1,0,5
BIHAR,NAWADA,KAWAKOLE,13,2,1,0,16
BIHAR,NAWADA,MESKAUR,1,20,0,2,23
BIHAR,NAWADA,NARDIGUNJ,0,0,0,0,0
BIHAR,NAWADA,NARHAT,1,5,0,0,6
BIHAR,NAWADA,NAWADA,12,0,0,0,12
BIHAR,NAWADA,PAKRIBRAWAN,0,0,0,0,0
BIHAR,NAWADA,RAJAULI,3,1,0,0,4
BIHAR,NAWADA,ROH,0,0,0,0,0
BIHAR,NAWADA,SIRDALA,0,0,0,0,0
BIHAR,NAWADA,WARISALIGUNJ,0,0,0,0,0
BIHAR,PATNA,MASAURHI,0,0,0,0,0
BIHAR,PATNA,PALIGANJ,0,0,0,0,0
BIHAR,PATNA,PUNPUN,58,13,0,0,71
BIHAR,ROHTAS(SASARAM),CHENARI,0,0,0,0,0
BIHAR,ROHTAS(SASARAM),ROHTAS,4,2,4,3,13
BIHAR,ROHTAS(SASARAM),SASARAM,0,0,0,0,0
BIHAR,ROHTAS(SASARAM),SHEOSAGAR,0,0,0,1,1
BIHAR,SARAN,GARKHA,1,3,0,0,4
BIHAR,SARAN,MAKER,1,3,1,39,44
BIHAR,SARAN,TRAIYA,1,0,0,0,1
BIHAR,SHEKHPURA,ARIYARI,0,0,0,0,0
BIHAR,SHEKHPURA,BARBIGHA,0,1,10,5,16
BIHAR,SHEKHPURA,CHEWARA,0,0,0,0,0
BIHAR,SHEKHPURA,GHAT KUSUMBHA,0,0,0,0,0
BIHAR,SHEKHPURA,SHEKHOPURA SARAI,1,1,4,1,7
BIHAR,SHEKHPURA,SHEKHPURA,0,0,0,0,0
BIHAR,SITAMARHI,PUPARI,0,0,0,0,0
BIHAR,SITAMARHI,RUNNISAIDPUR,7,5,2,0,14
BIHAR,SITAMARHI,SONWARSA,0,0,0,0,0
BIHAR,SIWAN,BARHARIA,0,22,19,3,44
BIHAR,SIWAN,DARAULI,0,0,0,0,0
BIHAR,SIWAN,GOREAKOTHI,0,0,0,0,0
BIHAR,SIWAN,RAGHUNATHPUR,0,2,2,0,4
BIHAR,SUPAUL,MARAUNA,0,0,1,0,1
BIHAR,SUPAUL,TRIVENIGANJ,48,17,19,2,86
BIHAR,VAISHALI,BHAGWANPUR,0,0,0,0,0
BIHAR,VAISHALI,PATEDHI BELSAR,0,0,0,0,0
BIHAR,WEST CHAMPARAN,CHANPATIA,0,4,3,0,7
BIHAR,WEST CHAMPARAN,GAUNAHA,40,17,98,5,160
BIHAR,WEST CHAMPARAN,LAURIA,0,0,0,0,0
BIHAR,WEST CHAMPARAN,NARKATIAGANJ,0,0,0,0,0
BIHAR,WEST CHAMPARAN,SIDHAW,0,0,0,0,0
BIHAR,WEST CHAMPARAN,THAKRAHA,3,4,8,0,15
CHHATTISGARH,BASTER,JAGDALPUR,394,378,596,48,1416
CHHATTISGARH,BASTER,KESHKAL,27,39,24,38,128
CHHATTISGARH,BASTER,KONDAGAON,19,17,21,3,60
CHHATTISGARH,BASTER,NARAYANPUR,9,5,11,0,25
CHHATTISGARH,BILASPUR,BELHA,0,0,0,0,0
CHHATTISGARH,BILASPUR,BILASPUR,1,2,0,0,3
CHHATTISGARH,BILASPUR,KOTA,2,0,5,0,7
CHHATTISGARH,BILASPUR,LORMI,2,5,2,1,10
CHHATTISGARH,BILASPUR,MASTURI,0,0,5,0,5
CHHATTISGARH,BILASPUR,MUNGELI,0,0,2,1,3
CHHATTISGARH,BILASPUR,PENDRA-ROAD,35,36,121,3,195
CHHATTISGARH,BILASPUR,TAKHATPUR,5,0,1,0,6
CHHATTISGARH,DANTEWADA,BEEJAPUR,14,6,30,8,58
CHHATTISGARH,DANTEWADA,BHOPALPATNAM,3,11,18,7,39
CHHATTISGARH,DANTEWADA,DANTEVADA,1,0,0,1,2
CHHATTISGARH,DANTEWADA,KONTA,0,2,0,1,3
CHHATTISGARH,DHAMTARI,DHAMTARI,0,0,0,0,0
CHHATTISGARH,DHAMTARI,KURUD,0,0,18,0,18
CHHATTISGARH,DHAMTARI,NAGARI,0,0,0,3,3
CHHATTISGARH,DURG,BALOD,1,0,0,1,2
CHHATTISGARH,DURG,BEMETARA,0,0,2,0,2
CHHATTISGARH,DURG,BERLA,4,0,0,2,6
CHHATTISGARH,DURG,DHMADHA,0,0,2,3,5
CHHATTISGARH,DURG,DONDILOHAR,0,0,4,0,4
CHHATTISGARH,DURG,DURG,1,2,2,1,6
CHHATTISGARH,DURG,GUNDERDEHI,0,0,0,0,0
CHHATTISGARH,DURG,NAVAGARH,0,0,0,0,0
CHHATTISGARH,DURG,PATAN,0,2,8,2,12
CHHATTISGARH,DURG,SAJA,0,3,5,4,12
CHHATTISGARH,JANJGIR-CHAMPA,CHAMPA,31,30,57,0,118
CHHATTISGARH,JANJGIR-CHAMPA,DABHARA,70,26,116,12,224
CHHATTISGARH,JANJGIR-CHAMPA,JAIJAIPUR,18,8,14,4,44
CHHATTISGARH,JANJGIR-CHAMPA,JANJGIR,2,3,4,1,10
CHHATTISGARH,JANJGIR-CHAMPA,MALKHARODA,36,15,65,3,119
CHHATTISGARH,JANJGIR-CHAMPA,NAVAGARH,2,0,23,0,25
CHHATTISGARH,JANJGIR-CHAMPA,PAMGARH,20,7,7,1,35
CHHATTISGARH,JANJGIR-CHAMPA,SAKTI,16,8,11,0,35
CHHATTISGARH,JASHPUR,BAGICHA,3,8,38,5,54
CHHATTISGARH,JASHPUR,JASHPUR,7,5,16,2,30
CHHATTISGARH,JASHPUR,KUNKURI,15,14,31,12,72
CHHATTISGARH,JASHPUR,PATHALGAON,2,7,9,2,20
CHHATTISGARH,KANKER,ANTAGAR,0,2,1,0,3
CHHATTISGARH,KANKER,BHANUPRATAPPUR,1,2,8,3,14
CHHATTISGARH,KANKER,CHARAMA,1,1,0,2,4
CHHATTISGARH,KANKER,KANKER,1,0,2,0,3
CHHATTISGARH,KANKER,NARHARPUR,0,1,0,0,1
CHHATTISGARH,KANKER,PAKHANJUR,0,0,0,0,0
CHHATTISGARH,KORBA,KARTALA,562,307,522,76,1467
CHHATTISGARH,KORBA,KATGHORA,69,29,59,8,165
CHHATTISGARH,KORBA,KORBA,78,103,340,30,551
CHHATTISGARH,KORBA,PALI,48,54,109,10,221
CHHATTISGARH,KORIA,BAIKUNTHPUR,2,2,11,1,16
CHHATTISGARH,KORIA,BHARATPUR,23,0,3,0,26
CHHATTISGARH,KORIA,MANENDRAGARH,1,1,2,2,6
CHHATTISGARH,KORIA,SONHAT,15,21,28,1,65
CHHATTISGARH,KVARDHA,KVARDHA,2,2,7,3,14
CHHATTISGARH,KVARDHA,PANDARIYA,1430,457,547,28,2462
CHHATTISGARH,MAHASAMUND,BASNA,0,2,12,4,18
CHHATTISGARH,MAHASAMUND,MAHASAMUND,28,15,54,20,117
CHHATTISGARH,MAHASAMUND,SARIYPALI,8,10,34,20,72
CHHATTISGARH,RAIGARH,DHARAMJAIGARH,263,171,447,30,911
CHHATTISGARH,RAIGARH,GHARGODA,157,136,305,78,676
CHHATTISGARH,RAIGARH,KHARSIYA,44,48,119,19,230
CHHATTISGARH,RAIGARH,LAILUNGA,32,17,42,6,97
CHHATTISGARH,RAIGARH,RAIGARH,4,2,7,1,14
CHHATTISGARH,RAIGARH,SARANGARH,11,0,20,1,32
CHHATTISGARH,RAIPUR,ABHANPUR,1,0,7,2,10
CHHATTISGARH,RAIPUR,ARANG,0,1,4,2,7
CHHATTISGARH,RAIPUR,BHATAPARA,4,2,2,0,8
CHHATTISGARH,RAIPUR,BILAIGARH,773,266,150,21,1210
CHHATTISGARH,RAIPUR,BLOUDABAJAR,9,4,5,0,18
CHHATTISGARH,RAIPUR,DEVBHOG,0,0,0,0,0
CHHATTISGARH,RAIPUR,GARIYABAND,7,9,16,7,39
CHHATTISGARH,RAIPUR,KASDOL,9,6,252,9,276
CHHATTISGARH,RAIPUR,PALARI,16,7,19,2,44
CHHATTISGARH,RAIPUR,RAIPUR,20,25,26,0,71
CHHATTISGARH,RAIPUR,RAJIM,0,0,0,0,0
CHHATTISGARH,RAIPUR,SIMGA,0,0,0,7,7
CHHATTISGARH,RAIPUR,TILDA,0,0,4,4,8
CHHATTISGARH,RAJNANDGAON,AMBAGARH CHOUKI,1,1,3,3,8
CHHATTISGARH,RAJNANDGAON,CHHUIKHADAN,50,42,41,1,134
CHHATTISGARH,RAJNANDGAON,DONGAR GAON,1,2,11,1,15
CHHATTISGARH,RAJNANDGAON,DONGAR GARH,0,0,0,0,0
CHHATTISGARH,RAJNANDGAON,KHAIRAGARH,1,0,0,1,2
CHHATTISGARH,RAJNANDGAON,MANPUR,75,116,83,6,280
CHHATTISGARH,RAJNANDGAON,RAJNANDGAON,26,20,37,24,107
CHHATTISGARH,SURGUJA,AMBIKAPUR,1,0,5,0,6
CHHATTISGARH,SURGUJA,LUNDRA,11,1,10,0,22
CHHATTISGARH,SURGUJA,PAL,2,2,3,0,7
CHHATTISGARH,SURGUJA,PRATAPPUR,3,1,5,1,10
CHHATTISGARH,SURGUJA,RAJPUR,0,0,0,0,0
CHHATTISGARH,SURGUJA,SAMRI,33,4,12,3,52
CHHATTISGARH,SURGUJA,SITAPUR,19,1,3,5,28
CHHATTISGARH,SURGUJA,SURAJPUR,1,2,5,0,8
CHHATTISGARH,SURGUJA,WADRAFNAGAR,0,0,1,0,1
DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,AMBOLI,4,1,1,0,6
DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,DADRA,26,2,0,0,28
DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,DAPADA,0,0,0,0,0
DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,DUDHANI,0,0,0,0,0
DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,KILAVANI,0,0,0,0,0
DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,NAROLI,0,0,0,0,0
DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,SILVASSA-I,0,0,0,0,0
DELHI,ALIPUR,ALIPUR,5,32,18,0,55
GOA,NORTH GOA,BARDEZ,1162,7,18,0,1187
GOA,NORTH GOA,BICHOLIM,58,10,20,8,96
GOA,NORTH GOA,PERNEM,35,27,45,13,120
GOA,NORTH GOA,PONDA,466,159,160,23,808
GOA,NORTH GOA,SATTARI,122,52,50,5,229
GOA,NORTH GOA,TISWADI,224,1,0,0,225
GOA,SOUTH GOA,CANACONA,74,37,67,8,186
GOA,SOUTH GOA,MORMUGAO,48,10,14,0,72
GOA,SOUTH GOA,QUEPEM,177,38,25,6,246
GOA,SOUTH GOA,SALCETE,132,8,10,0,150
GOA,SOUTH GOA,SANGUEM,155,57,80,24,316
GUJARAT,AHMEDABAD,BARWALA,0,0,0,0,0
GUJARAT,AHMEDABAD,BAVLA,0,0,0,1,1
GUJARAT,AHMEDABAD,DASKROI,653,187,163,11,1014
GUJARAT,AHMEDABAD,DETROJ-RAMPURA,0,0,0,0,0
GUJARAT,AHMEDABAD,DHANDHUKA,0,0,0,0,0
GUJARAT,AHMEDABAD,DHOLKA,3,0,1,0,4
GUJARAT,AHMEDABAD,MANDAL,0,0,0,0,0
GUJARAT,AHMEDABAD,SANAND,6,3,1,10,20
GUJARAT,AHMEDABAD,VIRAMGAM,20,5,2,57,84
GUJARAT,AMRELI,AMRELI,0,0,0,0,0
GUJARAT,AMRELI,BABRA,0,0,0,0,0
GUJARAT,AMRELI,DHARI,0,0,0,0,0
GUJARAT,AMRELI,JAFRABAD,0,0,0,0,0
