-----
{
 "description": "The table refers to block wise surface flow schemes according to water distribution system. It has been sourced from 2nd census of minor irrigation scheme(1993-94) from Ministry of Water Resources.", 
 "file_name": "blcktab4.8.csv", 
 "title": "Download CSV for Blockwise Surface Flow Schemes according to water distribution system for 2nd census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blcktab4.8.csv"
}
-----
State,District,Block,Sprinkler,Drip Irrigation,Open channel,Under ground channel,Others,Total
BIHAR,AURANGABAD,DAUDNAGAR,NA,NA,NA,NA,NA,NA
BIHAR,AURANGABAD,DEO,NA,NA,NA,NA,NA,NA
BIHAR,AURANGABAD,GOH,NA,NA,NA,NA,NA,NA
BIHAR,AURANGABAD,HASPURA,NA,NA,NA,NA,NA,NA
BIHAR,AURANGABAD,KUTUMBA,NA,NA,NA,NA,NA,NA
BIHAR,AURANGABAD,MADANPUR,NA,NA,NA,NA,NA,NA
BIHAR,AURANGABAD,NABINAGAR,NA,NA,NA,NA,NA,NA
BIHAR,AURANGABAD,OBRA,NA,NA,NA,NA,NA,NA
BIHAR,AURANGABAD,RAFIGANJ,NA,NA,NA,NA,NA,NA
BIHAR,BANKA,AMARPUR,1,7,52,0,137,197
BIHAR,BANKA,BANKA,0,2,171,0,7,180
BIHAR,BANKA,BARAHAT,0,0,160,0,10,170
BIHAR,BANKA,BAUSI,0,0,75,2,9,86
BIHAR,BANKA,BELHAR,0,0,34,0,1,35
BIHAR,BANKA,CHANAN,0,0,96,18,38,152
BIHAR,BANKA,DHURAIYA,0,0,280,0,87,367
BIHAR,BANKA,KATORIA,0,2,338,3,82,425
BIHAR,BANKA,PHULLIDUMAR,0,0,86,0,8,94
BIHAR,BANKA,RAJAN,0,0,117,0,0,117
BIHAR,BANKA,SAMBHUGANJ,6,0,144,0,0,150
BIHAR,BEGUSARAI,BACHHAWARA,NA,NA,NA,NA,NA,NA
BIHAR,BEGUSARAI,BAKHARI,NA,NA,NA,NA,NA,NA
BIHAR,BEGUSARAI,BALIA,NA,NA,NA,NA,NA,NA
BIHAR,BEGUSARAI,BARAUNI,NA,NA,NA,NA,NA,NA
BIHAR,BEGUSARAI,BEGUSARAI,NA,NA,NA,NA,NA,NA
BIHAR,BEGUSARAI,BHAGAWANPUR,NA,NA,NA,NA,NA,NA
BIHAR,BEGUSARAI,BIRPUR,NA,NA,NA,NA,NA,NA
BIHAR,BEGUSARAI,CHERIA BARIARPUR,NA,NA,NA,NA,NA,NA
BIHAR,BEGUSARAI,CHHAURAHI,NA,NA,NA,NA,NA,NA
BIHAR,BEGUSARAI,DANDARI,0,0,1,1,0,2
BIHAR,BEGUSARAI,GARHPURA,NA,NA,NA,NA,NA,NA
BIHAR,BEGUSARAI,KHUDABANDPUR,NA,NA,NA,NA,NA,NA
BIHAR,BEGUSARAI,MANSURCHAK,NA,NA,NA,NA,NA,NA
BIHAR,BEGUSARAI,MATIHANI,NA,NA,NA,NA,NA,NA
BIHAR,BEGUSARAI,NAOKHOTHI,NA,NA,NA,NA,NA,NA
BIHAR,BEGUSARAI,SAHEBPUR KAMAL,NA,NA,NA,NA,NA,NA
BIHAR,BEGUSARAI,TEGHRA,NA,NA,NA,NA,NA,NA
BIHAR,BHABUA,ADHAURA,11,0,156,0,62,229
BIHAR,BHABUA,BHABUA,1,0,45,6,0,52
BIHAR,BHABUA,BHAGWANPUR,0,0,35,0,0,35
BIHAR,BHABUA,CHAINPUR,0,0,25,0,2,27
BIHAR,BHABUA,CHAND,0,0,2,0,4,6
BIHAR,BHABUA,DURGAWATI,NA,NA,NA,NA,NA,NA
BIHAR,BHABUA,KUDRA,0,0,3,0,0,3
BIHAR,BHABUA,MOHANIA,0,0,4,0,0,4
BIHAR,BHABUA,NUAWN,NA,NA,NA,NA,NA,NA
BIHAR,BHABUA,RAMGAR,NA,NA,NA,NA,NA,NA
BIHAR,BHABUA,RAMPUR,0,0,39,1,1,41
BIHAR,BHAGALPUR,BIHPUR,NA,NA,NA,NA,NA,NA
BIHAR,BHAGALPUR,GAURIDIH,12,0,294,15,49,370
BIHAR,BHAGALPUR,GOPALPUR,0,0,1,0,0,1
BIHAR,BHAGALPUR,ISMAILPUR,NA,NA,NA,NA,NA,NA
BIHAR,BHAGALPUR,JAGDISHPUR,0,2,40,0,1,43
BIHAR,BHAGALPUR,KAHALGAON,42,2,2,35,34,115
BIHAR,BHAGALPUR,KHARIK,NA,NA,NA,NA,NA,NA
BIHAR,BHAGALPUR,NARAINPUR,NA,NA,NA,NA,NA,NA
BIHAR,BHAGALPUR,NATHNAGAR,0,0,4,0,0,4
BIHAR,BHAGALPUR,NAUGACHHIA,NA,NA,NA,NA,NA,NA
BIHAR,BHAGALPUR,PIRPAINTI,0,0,3,0,0,3
BIHAR,BHAGALPUR,RANGRACHOWK,NA,NA,NA,NA,NA,NA
BIHAR,BHAGALPUR,SABOUR,0,0,5,0,0,5
BIHAR,BHAGALPUR,SHAHKUND,12,0,151,0,1,164
BIHAR,BHAGALPUR,SONHAULLA,1,0,132,0,0,133
BIHAR,BHAGALPUR,SULTANGANJ,0,0,9,4,1,14
BIHAR,BHOJPUR,AGIAON,4,0,58,0,7,69
BIHAR,BHOJPUR,ARRAHSADAR,0,0,1,0,0,1
BIHAR,BHOJPUR,BARBARA,NA,NA,NA,NA,NA,NA
BIHAR,BHOJPUR,BEHIA,0,0,0,2,0,2
BIHAR,BHOJPUR,CHARPOKHARI,0,0,5,0,0,5
BIHAR,BHOJPUR,GARHANI,0,2,17,0,1,20
BIHAR,BHOJPUR,JAGDISHPUR,NA,NA,NA,NA,NA,NA
BIHAR,BHOJPUR,KOILWAR,3,0,10,0,6,19
BIHAR,BHOJPUR,PIRO,2,0,29,0,0,31
BIHAR,BHOJPUR,SAHAR,0,0,5,0,0,5
BIHAR,BHOJPUR,SAHPUR,0,0,2,0,0,2
BIHAR,BHOJPUR,SANDISH,0,0,16,0,14,30
BIHAR,BHOJPUR,TARARI,0,0,8,0,0,8
BIHAR,BHOJPUR,UDWABTNAGAR,2,0,22,0,9,33
BIHAR,BOKARO,BERMO,0,0,10,0,0,10
BIHAR,BOKARO,CHANDAN KIYOI,0,2,927,0,0,929
BIHAR,BOKARO,CHAS,10,4,172,4,741,931
BIHAR,BOKARO,GOMIA,NA,NA,NA,NA,NA,NA
BIHAR,BOKARO,JARIDIH,1,0,83,0,1,85
BIHAR,BOKARO,KASMAR,0,0,124,0,0,124
BIHAR,BOKARO,NAWADIH,1,0,8,0,0,9
BIHAR,BOKARO,PETARWAR,0,0,293,1,0,294
BIHAR,BUXAR,BRAHAMPUR,NA,NA,NA,NA,NA,NA
BIHAR,BUXAR,BUXAR,NA,NA,NA,NA,NA,NA
BIHAR,BUXAR,CHANGAIN,NA,NA,NA,NA,NA,NA
BIHAR,BUXAR,CHARKKI,NA,NA,NA,NA,NA,NA
BIHAR,BUXAR,CHAUSA,NA,NA,NA,NA,NA,NA
BIHAR,BUXAR,DUMRAIN,0,0,3,0,0,3
BIHAR,BUXAR,ITARHI,1,0,7,0,0,8
BIHAR,BUXAR,KESATH,0,0,12,1,0,13
BIHAR,BUXAR,NAWANAGAR,33,1,47,2,2,85
BIHAR,BUXAR,RAJPUR,0,0,2,0,1,3
BIHAR,BUXAR,SIMRI,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,ADAPUR,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,ARERAJ,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,BANJARIA,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,CHAKIYA,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,CHAURADANO,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,CHIRAIYA,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,DHAKA,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,FENHARA,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,GHORASAHAN,1,0,0,0,0,1
BIHAR,CHAMPARAN EAST,HARSIDHI,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,KALYANPUR,0,0,18,0,0,18
BIHAR,CHAMPARAN EAST,KESARIA,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,KOTWA,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,MADHUBAN,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,MEHSHI,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,MOTIHARI,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,PAHARPUR,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,PAKARIDAYAL,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,PATAHI,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,PIPRAKOTHI,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,RAMGARHWA,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,RAXAUL,0,0,20,0,0,20
BIHAR,CHAMPARAN EAST,SANGRAMPUR,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,SUGAULI,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,TETARIA,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,TURKAULIA,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN WEST,BAGAHA,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN WEST,BAIRIA,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN WEST,BETTIAN,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN WEST,BHITAHA,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN WEST,CHANPATIYA,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN WEST,GAUNAHA,2,0,37,2,1,42
BIHAR,CHAMPARAN WEST,LAURIYA,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN WEST,MADHUBANI,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN WEST,MAINATANR,0,0,16,0,0,16
BIHAR,CHAMPARAN WEST,MAJHAWALIA,0,0,2,0,0,2
BIHAR,CHAMPARAN WEST,NARKATIYAGANJ,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN WEST,NAUTAN,16,11,0,0,0,27
BIHAR,CHAMPARAN WEST,PIPRASI,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN WEST,RAMNAGAR,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN WEST,SIDHAW,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN WEST,SIKTA,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN WEST,THAKRAHA,NA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN WEST,YOGAPATTI,NA,NA,NA,NA,NA,NA
BIHAR,CHATRA,CHATRA,1,0,320,5,54,380
BIHAR,CHATRA,GIDDHAUR,6,0,60,0,10,76
BIHAR,CHATRA,HUNTERGANJ,7,1,384,14,178,584
BIHAR,CHATRA,ITKHORI,31,0,435,14,12,492
BIHAR,CHATRA,KUNDA,4,0,95,42,7,148
BIHAR,CHATRA,LAVALONG,0,0,69,13,0,82
BIHAR,CHATRA,PATTHERGARHA,21,0,8,0,1,30
BIHAR,CHATRA,PRATAP PUR,4,0,348,4,0,356
BIHAR,CHATRA,SEMARIA,0,2,75,0,0,77
BIHAR,CHATRA,TANDAWA,0,0,44,0,0,44
BIHAR,DARBHANGA,AUNAGAR,NA,NA,NA,NA,NA,NA
BIHAR,DARBHANGA,BAHADURPUR,NA,NA,NA,NA,NA,NA
BIHAR,DARBHANGA,BAHERI,NA,NA,NA,NA,NA,NA
BIHAR,DARBHANGA,BENIPUR,NA,NA,NA,NA,NA,NA
BIHAR,DARBHANGA,BIRAUL,NA,NA,NA,NA,NA,NA
BIHAR,DARBHANGA,DARBHANGA,NA,NA,NA,NA,NA,NA
BIHAR,DARBHANGA,GHANSHYAMPUR,NA,NA,NA,NA,NA,NA
BIHAR,DARBHANGA,GORA BOURAM,NA,NA,NA,NA,NA,NA
BIHAR,DARBHANGA,HAYAGHAT,NA,NA,NA,NA,NA,NA
BIHAR,DARBHANGA,JALE,0,0,85,0,0,85
BIHAR,DARBHANGA,KEOTI(RANWAY),NA,NA,NA,NA,NA,NA
BIHAR,DARBHANGA,KIRATPUR,NA,NA,NA,NA,NA,NA
BIHAR,DARBHANGA,KUSHESHWAR ASTHAN-EA,NA,NA,NA,NA,NA,NA
BIHAR,DARBHANGA,KVSHESHWAR ASTHAN,NA,NA,NA,NA,NA,NA
BIHAR,DARBHANGA,MANIGACHHI,NA,NA,NA,NA,NA,NA
BIHAR,DARBHANGA,SINGHWARA,NA,NA,NA,NA,NA,NA
BIHAR,DEOGHAR,DEOGHAR,16,18,386,71,25,516
BIHAR,DEOGHAR,DEVIPUR,2,2,468,28,5,505
BIHAR,DEOGHAR,KARON,NA,NA,NA,NA,NA,NA
BIHAR,DEOGHAR,MADHUPUR,8,0,152,0,0,160
BIHAR,DEOGHAR,MOHANPUR,11,0,352,15,49,427
BIHAR,DEOGHAR,PALAJORI,NA,NA,NA,NA,NA,NA
BIHAR,DEOGHAR,SARATH,29,0,330,9,1,369
BIHAR,DEOGHAR,SARWAN,36,6,281,90,44,457
BIHAR,DHANBAD,BAGHMARA,0,0,10,1,8,19
BIHAR,DHANBAD,BALIAPUR,4,3,93,0,27,127
BIHAR,DHANBAD,DHANBAD,0,0,20,0,3,23
BIHAR,DHANBAD,GOBINDPUR,0,0,38,0,21,59
BIHAR,DHANBAD,JHARIA,NA,NA,NA,NA,NA,NA
BIHAR,DHANBAD,NIRSA,6,0,194,1,50,251
BIHAR,DHANBAD,TOPCHACHI,4,0,89,0,0,93
BIHAR,DHANBAD,TUNDI,12,17,235,12,14,290
BIHAR,DUMKA,DUMKA,0,0,26,7,5,38
BIHAR,DUMKA,GOPIKANDAR,26,0,287,55,14,382
BIHAR,DUMKA,JAMA,3,0,199,2,26,230
BIHAR,DUMKA,JAMTARA,19,28,257,3,183,490
BIHAR,DUMKA,JARMUNDI,24,0,39,0,38,101
BIHAR,DUMKA,KATHIKUND,0,0,198,16,1,215
BIHAR,DUMKA,KUNDHIT,23,37,1132,78,400,1670
BIHAR,DUMKA,MASALIA,25,0,611,14,105,755
BIHAR,DUMKA,NALA,2,0,1473,325,345,2145
BIHAR,DUMKA,NARAYANPUR,4,1,361,43,91,500
BIHAR,DUMKA,RAMGARH,14,0,76,7,11,108
BIHAR,DUMKA,RANESHWAR,49,5,826,43,155,1078
BIHAR,DUMKA,SARAIYAHAT,0,2,389,1,8,400
BIHAR,DUMKA,SHIKARIPARA,0,0,813,2,57,872
BIHAR,GARHWA,BHANDARIA,2,0,66,9,3,80
BIHAR,GARHWA,BHAWNATHPUR,2,6,139,21,22,190
BIHAR,GARHWA,CHIRIA,0,0,77,30,6,113
BIHAR,GARHWA,DANDAI,2,1,94,0,20,117
BIHAR,GARHWA,DHURKI,1,0,126,0,35,162
BIHAR,GARHWA,GARHWA,62,1,406,45,106,620
BIHAR,GARHWA,KHARAUNDHI,0,0,75,0,0,75
BIHAR,GARHWA,MAJHIAURA,25,2,318,20,0,365
BIHAR,GARHWA,MEVAL,2,0,145,16,51,214
BIHAR,GARHWA,NAYARKTARI,0,0,86,12,1,99
BIHAR,GARHWA,RAMIA,22,0,233,2,1,258
BIHAR,GARHWA,RAMKANDA,1,1,32,39,0,73
BIHAR,GARHWA,RANKA,11,0,246,80,4,341
BIHAR,GAYA,AMAS,2,0,46,4,157,209
BIHAR,GAYA,ATARI,2,0,226,20,0,248
BIHAR,GAYA,BANROYBAZAR,0,0,26,1,129,156
BIHAR,GAYA,BARACHATTI,0,1,67,1,175,244
BIHAR,GAYA,BELAGANJ,5,57,313,3,6,384
BIHAR,GAYA,BODHGAYA,5,0,185,3,1,194
BIHAR,GAYA,DOBBI,5,0,147,12,26,190
BIHAR,GAYA,DUMARIA,1,0,205,2,228,436
BIHAR,GAYA,FETHPUR,85,1,554,26,128,794
BIHAR,GAYA,GARARU,3,0,52,3,205,263
BIHAR,GAYA,GAYA SADAR,9,0,128,36,15,188
BIHAR,GAYA,GURUA,3,0,527,3,0,533
BIHAR,GAYA,IMAMGANJ,2,0,723,20,22,767
BIHAR,GAYA,KHIZIRSORAI,24,0,219,1,26,270
BIHAR,GAYA,KONCH,1,0,305,54,63,423
BIHAR,GAYA,MANPUR,3,0,198,0,31,232
BIHAR,GAYA,MOHANPUR,2,1,370,0,20,393
BIHAR,GAYA,NIMCHAK BATHANI,0,0,213,33,0,246
BIHAR,GAYA,PARAIYA,0,1,144,2,33,180
BIHAR,GAYA,SHERGHATI,2,0,307,0,0,309
BIHAR,GAYA,TANKUPPA,2,0,437,0,0,439
BIHAR,GAYA,TEKARI,1,0,261,0,62,324
BIHAR,GAYA,WAZGANJ,0,6,639,63,45,753
BIHAR,GIRIDIH,BAGODAR,2,0,77,3,151,233
BIHAR,GIRIDIH,BENGABAD,8,0,215,4,10,237
BIHAR,GIRIDIH,BIRNI,2,0,148,0,39,189
BIHAR,GIRIDIH,DEORI,0,0,284,0,5,289
BIHAR,GIRIDIH,DYMIR,8,0,125,5,17,155
BIHAR,GIRIDIH,GANDEY,3,1,188,0,0,192
BIHAR,GIRIDIH,GAWAN,5,0,145,2,15,167
BIHAR,GIRIDIH,GIRIDIH,0,0,1,0,0,1
BIHAR,GIRIDIH,JAMYA,1,0,449,4,99,553
BIHAR,GIRIDIH,PIRTANR,6,1,154,12,60,233
BIHAR,GIRIDIH,RAJ DHANWAR,0,0,245,8,26,279
BIHAR,GIRIDIH,TISRI,0,0,102,0,41,143
BIHAR,GODDA,BOARIJORE,0,0,165,7,3,175
BIHAR,GODDA,GODDA,2,1,354,1,14,372
BIHAR,GODDA,MAHAGAMA,0,0,286,30,29,345
BIHAR,GODDA,MEHARWAN,3,1,224,0,0,228
BIHAR,GODDA,PATHARGAMA,3,0,372,20,22,417
BIHAR,GODDA,PORAIYHAT,NA,NA,NA,NA,NA,NA
BIHAR,GODDA,SUNDAR PAHARI,0,2,51,1,31,85
BIHAR,GODDA,THAKUR BANGTI,2,1,27,25,6,61
BIHAR,GOPALGANJ,BAIKUNTHPUR,NA,NA,NA,NA,NA,NA
BIHAR,GOPALGANJ,BARAULI,NA,NA,NA,NA,NA,NA
BIHAR,GOPALGANJ,BHOREY,NA,NA,NA,NA,NA,NA
BIHAR,GOPALGANJ,BIJAIPUR,NA,NA,NA,NA,NA,NA
BIHAR,GOPALGANJ,GOPALGANJ,NA,NA,NA,NA,NA,NA
BIHAR,GOPALGANJ,HATHUA,NA,NA,NA,NA,NA,NA
BIHAR,GOPALGANJ,KATAIYA,NA,NA,NA,NA,NA,NA
BIHAR,GOPALGANJ,KUCHAIKOTE,NA,NA,NA,NA,NA,NA
BIHAR,GOPALGANJ,MANJHA,NA,NA,NA,NA,NA,NA
BIHAR,GOPALGANJ,PHULWARIYA,NA,NA,NA,NA,NA,NA
BIHAR,GOPALGANJ,PUNCHDEORI,NA,NA,NA,NA,NA,NA
BIHAR,GOPALGANJ,SIDHWALIA,NA,NA,NA,NA,NA,NA
BIHAR,GOPALGANJ,THAWE,NA,NA,NA,NA,NA,NA
BIHAR,GOPALGANJ,UCHKAGAON,NA,NA,NA,NA,NA,NA
BIHAR,GUMLA,BALBA,0,0,27,0,0,27
BIHAR,GUMLA,BANO,0,0,9,0,0,9
BIHAR,GUMLA,BASIA,NA,NA,NA,NA,NA,NA
BIHAR,GUMLA,BHARNO,0,0,32,0,0,32
BIHAR,GUMLA,BISHUNPUR,0,0,34,0,0,34
BIHAR,GUMLA,CHAINPUR,0,0,52,0,0,52
BIHAR,GUMLA,DUMRI,0,0,8,0,0,8
BIHAR,GUMLA,GHAGHRA,0,0,29,0,0,29
BIHAR,GUMLA,GUMLA,0,0,1,0,4,5
BIHAR,GUMLA,JALDEGA,NA,NA,NA,NA,NA,NA
BIHAR,GUMLA,KANIDARA,NA,NA,NA,NA,NA,NA
BIHAR,GUMLA,KOLUBIRA,0,0,21,0,0,21
BIHAR,GUMLA,KURDEG,8,0,13,0,0,21
BIHAR,GUMLA,PALKOT,0,0,9,0,0,9
BIHAR,GUMLA,RAIDIH,0,0,5,0,0,5
BIHAR,GUMLA,SIMDEGA,0,0,9,0,0,9
BIHAR,GUMLA,SISAI,NA,NA,NA,NA,NA,NA
BIHAR,GUMLA,THETHAITANGA,0,0,11,0,0,11
BIHAR,HAZARIBAG,BARHI,0,1,67,9,0,77
BIHAR,HAZARIBAG,BARKAGAON,0,0,4,0,0,4
BIHAR,HAZARIBAG,BARKATTHA,0,0,1,0,0,1
BIHAR,HAZARIBAG,BISHNUGARH,0,0,6,0,0,6
BIHAR,HAZARIBAG,CHAUPARAN,1,0,217,2,10,230
BIHAR,HAZARIBAG,CHURCHU,0,0,12,0,0,12
BIHAR,HAZARIBAG,GOLA,0,0,10,0,0,10
BIHAR,HAZARIBAG,HAZARIBAGH,11,0,35,3,0,49
BIHAR,HAZARIBAG,ICHAK,0,0,2,0,1,3
BIHAR,HAZARIBAG,KATKAMSANDI,0,0,2,0,3,5
BIHAR,HAZARIBAG,KEREDARI,0,0,15,1,1,17
BIHAR,HAZARIBAG,MANDY,NA,NA,NA,NA,NA,NA
BIHAR,HAZARIBAG,PADMA,5,0,31,0,15,51
BIHAR,HAZARIBAG,PATRATU,NA,NA,NA,NA,NA,NA
BIHAR,HAZARIBAG,RAMGARH,NA,NA,NA,NA,NA,NA
BIHAR,JAMUI,ALIGANJ,1,0,156,6,23,186
BIHAR,JAMUI,BARHAT,0,0,33,3,0,36
BIHAR,JAMUI,CHAKAI,1,0,358,0,0,359
BIHAR,JAMUI,GIDHOUR,0,0,61,2,0,63
BIHAR,JAMUI,JAMUI,2,21,272,0,47,342
BIHAR,JAMUI,JHAJHA,0,0,52,6,54,112
BIHAR,JAMUI,KHAIRA,5,0,60,1,5,71
BIHAR,JAMUI,LAKSHMIPUR,0,0,55,0,75,130
BIHAR,JAMUI,SIKANDRA,0,0,272,0,0,272
BIHAR,JAMUI,SONO,0,0,302,18,69,389
BIHAR,JEHANABAD,ARWAL,0,0,41,0,3,44
BIHAR,JEHANABAD,BANSI SURUJPUR,NA,NA,NA,NA,NA,NA
BIHAR,JEHANABAD,GHOSI,0,0,62,1,0,63
BIHAR,JEHANABAD,JEHANABAD,8,0,95,0,6,109
BIHAR,JEHANABAD,KAKU,0,0,13,0,0,13
BIHAR,JEHANABAD,KALEV,1,1,19,14,2,37
BIHAR,JEHANABAD,KARPI,0,0,18,0,29,47
BIHAR,JEHANABAD,KURTHA,NA,NA,NA,NA,NA,NA
BIHAR,JEHANABAD,MAKHDOMPUR,7,0,202,1,0,210
BIHAR,JEHANABAD,RATNI FARIDPUR,NA,NA,NA,NA,NA,NA
BIHAR,KATIHAR,AMDABAET,NA,NA,NA,NA,NA,NA
BIHAR,KATIHAR,AZAMNAGAR,NA,NA,NA,NA,NA,NA
BIHAR,KATIHAR,BALRAMPUR,NA,NA,NA,NA,NA,NA
BIHAR,KATIHAR,BANPUR,NA,NA,NA,NA,NA,NA
BIHAR,KATIHAR,BARARI,NA,NA,NA,NA,NA,NA
BIHAR,KATIHAR,BARSOI,NA,NA,NA,NA,NA,NA
BIHAR,KATIHAR,DANDKHORA,NA,NA,NA,NA,NA,NA
BIHAR,KATIHAR,FALKA,NA,NA,NA,NA,NA,NA
BIHAR,KATIHAR,HASANGANJ,NA,NA,NA,NA,NA,NA
BIHAR,KATIHAR,KADWA,NA,NA,NA,NA,NA,NA
BIHAR,KATIHAR,KATIHAR,NA,NA,NA,NA,NA,NA
BIHAR,KATIHAR,KORHA,NA,NA,NA,NA,NA,NA
BIHAR,KATIHAR,KURSELA,NA,NA,NA,NA,NA,NA
BIHAR,KATIHAR,MANIHARI,NA,NA,NA,NA,NA,NA
BIHAR,KATIHAR,MANSHAHI,NA,NA,NA,NA,NA,NA
BIHAR,KATIHAR,SAMELI,NA,NA,NA,NA,NA,NA
BIHAR,KHAGARIA,ALAULI,0,0,2,0,0,2
BIHAR,KHAGARIA,BELDAUR,NA,NA,NA,NA,NA,NA
BIHAR,KHAGARIA,CHAUTHAM,NA,NA,NA,NA,NA,NA
BIHAR,KHAGARIA,GOGRI,NA,NA,NA,NA,NA,NA
BIHAR,KHAGARIA,KHAGARIA,NA,NA,NA,NA,NA,NA
BIHAR,KHAGARIA,MANSI,NA,NA,NA,NA,NA,NA
BIHAR,KHAGARIA,PARBATTA,NA,NA,NA,NA,NA,NA
BIHAR,KISHANGANJ,BAHADURGANJ,NA,NA,NA,NA,NA,NA
BIHAR,KISHANGANJ,DHIGHATBANK,NA,NA,NA,NA,NA,NA
BIHAR,KISHANGANJ,KISHANGANJ,NA,NA,NA,NA,NA,NA
BIHAR,KISHANGANJ,KOCHADHAMIN,NA,NA,NA,NA,NA,NA
BIHAR,KISHANGANJ,POTHIA,NA,NA,NA,NA,NA,NA
BIHAR,KISHANGANJ,TERHAGACHH,NA,NA,NA,NA,NA,NA
BIHAR,KISHANGANJ,THAKURGANJ,NA,NA,NA,NA,NA,NA
BIHAR,KODARMA,CHANDWA,3,1,53,1,0,58
BIHAR,KODARMA,JAINAGAR,NA,NA,NA,NA,NA,NA
BIHAR,KODARMA,KODARAMA,0,0,63,0,1,64
BIHAR,KODARMA,MARKACHO,0,1,120,13,1,135
BIHAR,KODARMA,SATGAWAN,0,1,50,1,4,56
BIHAR,LAKHISARAI,BARAHIYA,NA,NA,NA,NA,NA,NA
BIHAR,LAKHISARAI,HALSI,1,0,27,0,0,28
BIHAR,LAKHISARAI,LOKHISARAI,0,0,112,0,15,127
BIHAR,LAKHISARAI,PIPARIA,0,0,0,0,4,4
BIHAR,LAKHISARAI,SURAJGARA,0,0,108,0,0,108
BIHAR,LOHARDAGA,BHANDRA,0,0,61,0,0,61
BIHAR,LOHARDAGA,KISKO,0,0,67,0,0,67
BIHAR,LOHARDAGA,KURU,0,0,2,0,0,2
BIHAR,LOHARDAGA,LOHARDAGA,NA,NA,NA,NA,NA,NA
BIHAR,LOHARDAGA,SENHA,0,0,54,6,0,60
BIHAR,MADHEPURA,ALAMNAGAR,NA,NA,NA,NA,NA,NA
BIHAR,MADHEPURA,BIHARIGANJ,NA,NA,NA,NA,NA,NA
BIHAR,MADHEPURA,CHAUSA,NA,NA,NA,NA,NA,NA
BIHAR,MADHEPURA,GAWALPARA,NA,NA,NA,NA,NA,NA
BIHAR,MADHEPURA,KUMAR KHAND,3,0,0,0,0,3
BIHAR,MADHEPURA,MADHEPURA,NA,NA,NA,NA,NA,NA
BIHAR,MADHEPURA,MURLIGANJ,NA,NA,NA,NA,NA,NA
BIHAR,MADHEPURA,PURAINI,NA,NA,NA,NA,NA,NA
BIHAR,MADHEPURA,SHANKERPUR,NA,NA,NA,NA,NA,NA
BIHAR,MADHEPURA,SINGHESWAR,NA,NA,NA,NA,NA,NA
BIHAR,MADHEPURA,UDA KISHANGANJ,NA,NA,NA,NA,NA,NA
BIHAR,MADHUBANI,ANDHARADATHI,1,0,13,1,0,15
BIHAR,MADHUBANI,BABUBARHI,NA,NA,NA,NA,NA,NA
BIHAR,MADHUBANI,BASOPATTI,2,0,69,0,0,71
BIHAR,MADHUBANI,BENIPATTI,0,0,4,0,0,4
BIHAR,MADHUBANI,BISFI,NA,NA,NA,NA,NA,NA
BIHAR,MADHUBANI,GHOGARDIHA,NA,NA,NA,NA,NA,NA
