-----
{
 "description": "The table refers to Block wise Distribution of Surface Flow Schemes (Water Conservation -cum Ground Water Recharge) in use and their Potential Created and Utilized according to Public and Private. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of ...", 
 "file_name": "srfcflowdistr4.18.csv", 
 "title": "Download CSV for Blockwise Distribution of Surface Flow Schemes (Water Conservation -cum Ground Water Recharge) in use and their Potential Created and Utilized according to Public and Private", 
 "url": "http://data.gov.in/sites/default/files/srfcflowdistr4.18.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,No. in use - Public,No. in use - Private,No. in use - Total,Potential created (Ha) - Public,Potential created (Ha) - Private,Potential created (Ha) - Total,Potential utilised (Ha) - Public,Potential utilised (Ha) - Private,Potential utilised (Ha) - Total
ASSAM,KOKRAJHAR,KOKRAJHAR,0,0,0,0,0,0,0,0,0
ASSAM,KOKRAJHAR,SIDLI-CHIRANG PT,0,0,0,0,0,0,0,0,0
ASSAM,LAKHIMPUR,DHAKUAKHANA,0,0,0,0,0,0,0,0,0
ASSAM,LAKHIMPUR,NARAYANPUR,0,0,0,0,0,0,0,0,0
ASSAM,MORIGAON,BHUR- BANDHA,0,0,0,0,0,0,0,0,0
ASSAM,MORIGAON,MAYONG,0,0,0,0,0,0,0,0,0
ASSAM,NAGOAN,BARHAMPUR,0,0,0,0,0,0,0,0,0
ASSAM,NAGOAN,BINNAKANDI,0,0,0,0,0,0,0,0,0
ASSAM,NAGOAN,KALIABOR,0,0,0,0,0,0,0,0,0
ASSAM,NAGOAN,KATHITOLI,0,0,0,0,0,0,0,0,0
ASSAM,NAGOAN,KHAGARIJAN,0,0,0,0,0,0,0,0,0
ASSAM,NAGOAN,LIMDING DEV,0,0,0,0,0,0,0,0,0
ASSAM,NAGOAN,RAHA,0,0,0,0,0,0,0,0,0
ASSAM,NALBARI,BASKA,0,0,0,0,0,0,0,0,0
ASSAM,NALBARI,DHAMDHAMA,0,0,0,0,0,0,0,0,0
ASSAM,NALBARI,TAMULPUR,0,0,0,0,0,0,0,0,0
ASSAM,NC HILLS,DIYANG VELLEY,0,0,0,0,0,0,0,0,0
ASSAM,NC HILLS,DIYUNGBRA,0,0,0,0,0,0,0,0,0
ASSAM,NC HILLS,HARANGAJAO,0,0,0,0,0,0,0,0,0
ASSAM,NC HILLS,JATINGA VALLEY,0,0,0,0,0,0,0,0,0
ASSAM,NC HILLS,NEW SANGBAR,0,0,0,0,0,0,0,0,0
ASSAM,SIBSAGAR,DEMOW,0,0,0,0,0,0,0,0,0
ASSAM,SIBSAGAR,LAKWA,0,0,0,0,0,0,0,0,0
ASSAM,SIBSAGAR,NAZIRA,0,0,0,0,0,0,0,0,0
ASSAM,SIBSAGAR,SEPEKHATI,0,0,0,0,0,0,0,0,0
ASSAM,SIBSAGAR,SIBSAGAR,0,0,0,0,0,0,0,0,0
ASSAM,SONITPUR,BAGHMARA,0,0,0,0,0,0,0,0,0
ASSAM,SONITPUR,BALIPARA,0,0,0,0,0,0,0,0,0
ASSAM,SONITPUR,BEHELI,0,0,0,0,0,0,0,0,0
ASSAM,SONITPUR,BORCHALA,0,0,0,0,0,0,0,0,0
ASSAM,SONITPUR,CHATIA,0,0,0,0,0,0,0,0,0
ASSAM,SONITPUR,DHEKIAJULI,0,0,0,0,0,0,0,0,0
ASSAM,SONITPUR,NADUAR,0,0,0,0,0,0,0,0,0
ASSAM,SONITPUR,PUB-CHAIDUAR,0,0,0,0,0,0,0,0,0
ASSAM,SONITPUR,SOKAMATHA,0,0,0,0,0,0,0,0,0
BIHAR,ARARIA,BHARGAMA,0,0,0,0,0,0,0,0,0
BIHAR,AURANGABAD,AURANGABAD,1,0,1,80,0,80,80,0,80
BIHAR,AURANGABAD,BARUN,0,0,0,0,0,0,0,0,0
BIHAR,AURANGABAD,DEO,11,1,12,71,3,74,70,3,73
BIHAR,AURANGABAD,GOH,0,2,2,0,23,23,0,0,0
BIHAR,AURANGABAD,HASPURA,0,0,0,0,0,0,0,0,0
BIHAR,AURANGABAD,KUTUMBA,0,1,1,0,15,15,0,15,15
BIHAR,AURANGABAD,MADANPUR,31,0,31,855,0,855,799,0,799
BIHAR,AURANGABAD,NABINAGAR,0,0,0,0,0,0,0,0,0
BIHAR,AURANGABAD,OBRA,0,0,0,0,0,0,0,0,0
BIHAR,AURANGABAD,RAFIGANAJ,0,0,0,0,0,0,0,0,0
BIHAR,BANKA,AMARPUR,0,0,0,0,0,0,0,0,0
BIHAR,BANKA,BANKA,0,0,0,0,0,0,0,0,0
BIHAR,BANKA,BARAHAT,1,0,1,24,0,24,24,0,24
BIHAR,BANKA,BELHAR,0,0,0,0,0,0,0,0,0
BIHAR,BANKA,BOUNSI,0,0,0,0,0,0,0,0,0
BIHAR,BANKA,CHANAN,8,4,12,120,7,126,61,5,67
BIHAR,BANKA,DHORAIYA,14,0,14,832,0,832,770,0,770
BIHAR,BANKA,KATORIYA,1,2,3,3,20,23,1,20,21
BIHAR,BANKA,PHULLIDUMER,0,0,0,0,0,0,0,0,0
BIHAR,BANKA,RAJOUN,4,0,4,200,0,200,200,0,200
BIHAR,BANKA,SAMBHUGANJ,12,0,12,651,0,651,574,0,574
BIHAR,BEGUSARAI,BACHHAWARA,0,0,0,0,0,0,0,0,0
BIHAR,BEGUSARAI,BAKHRI,0,0,0,0,0,0,0,0,0
BIHAR,BEGUSARAI,GADHPURA,0,0,0,0,0,0,0,0,0
BIHAR,BEGUSARAI,S.KAMAL,0,15,15,0,90,90,0,69,69
BIHAR,BHAGALPUR,GOURADIH,0,0,0,0,0,0,0,0,0
BIHAR,BHAGALPUR,JAGDISHPUR,0,0,0,0,0,0,0,0,0
BIHAR,BHAGALPUR,KHARIK,0,0,0,0,0,0,0,0,0
BIHAR,BHAGALPUR,PIRPAINTY,2,0,2,14,0,14,14,0,14
BIHAR,BHAGALPUR,SANHAULA,30,2,32,237,4,241,202,4,205
BIHAR,BHAGALPUR,SHAHKUND,2,0,2,2,0,2,2,0,2
BIHAR,BHAGALPUR,SULTANGANJ,0,0,0,0,0,0,0,0,0
BIHAR,BHOJPUR,JAGDISHPUR,0,0,0,0,0,0,0,0,0
BIHAR,BHOJPUR,PIRO,0,0,0,0,0,0,0,0,0
BIHAR,BHOJPUR,SAHAR,2,0,2,68,0,68,37,0,37
BIHAR,BHOJPUR,SANDESH,0,0,0,0,0,0,0,0,0
BIHAR,BHOJPUR,UDWANTNAGAR,0,0,0,0,0,0,0,0,0
BIHAR,BUXAR,ITARHI,0,0,0,0,0,0,0,0,0
BIHAR,BUXAR,NAWANAGAR,0,0,0,0,0,0,0,0,0
BIHAR,EAST CHAMPARAN,CHIRIYA,0,0,0,0,0,0,0,0,0
BIHAR,EAST CHAMPARAN,KALYANPUR,0,0,0,0,0,0,0,0,0
BIHAR,GAYA,AMAS,0,0,0,0,0,0,0,0,0
BIHAR,GAYA,ATRI,161,1,162,769,4,773,750,3,753
BIHAR,GAYA,BANKE BAZAR,80,8,88,1133,38,1171,1124,38,1162
BIHAR,GAYA,BARACHATTY,9,0,9,18,0,18,13,0,13
BIHAR,GAYA,BATHANI,14,0,14,281,0,281,257,0,257
BIHAR,GAYA,BELAGANJ,33,0,33,808,0,808,456,0,456
BIHAR,GAYA,BODHGAYA,0,0,0,0,0,0,0,0,0
BIHAR,GAYA,DOBHI,32,12,44,252,113,365,226,113,338
BIHAR,GAYA,DUMARIYA,89,1,90,582,10,592,500,10,510
BIHAR,GAYA,FATEHPUR,42,1,43,399,4,402,261,4,264
BIHAR,GAYA,GAYA NAGAR,20,0,20,375,0,375,224,0,224
BIHAR,GAYA,GURARU,27,0,27,414,0,414,350,0,350
BIHAR,GAYA,GURUA,84,0,84,1952,0,1952,1947,0,1947
BIHAR,GAYA,IMAMGANJ,92,0,92,506,0,506,265,0,265
BIHAR,GAYA,KHIZARSARAI,0,0,0,0,0,0,0,0,0
BIHAR,GAYA,KONCH,71,0,71,3499,0,3499,2631,0,2631
BIHAR,GAYA,MANPUR,2,0,2,45,0,45,45,0,45
BIHAR,GAYA,MOHANPUR,16,0,16,261,0,261,235,0,235
BIHAR,GAYA,PARAIYA,0,0,0,0,0,0,0,0,0
BIHAR,GAYA,SHERGHATTY,44,50,94,1119,836,1955,968,421,1389
BIHAR,GAYA,TANKUPPA,0,0,0,0,0,0,0,0,0
BIHAR,GAYA,TEKARI,0,0,0,0,0,0,0,0,0
BIHAR,GAYA,WAZIRGANJ,10,0,10,41,0,41,31,0,31
BIHAR,GOPAALGANJ,BAIKUNTHPUR,0,0,0,0,0,0,0,0,0
BIHAR,GOPAALGANJ,BARAULI,0,0,0,0,0,0,0,0,0
BIHAR,GOPAALGANJ,BIJAIPUR,0,0,0,0,0,0,0,0,0
BIHAR,GOPAALGANJ,HATHUA,0,0,0,0,0,0,0,0,0
BIHAR,GOPAALGANJ,MANJHA,0,0,0,0,0,0,0,0,0
BIHAR,GOPAALGANJ,PHULWARIYA,0,0,0,0,0,0,0,0,0
BIHAR,JAMUI,ALIGANJ,0,0,0,0,0,0,0,0,0
BIHAR,JAMUI,BARHAT,0,0,0,0,0,0,0,0,0
BIHAR,JAMUI,CHAKAI,75,8,83,1128,50,1177,1099,40,1139
BIHAR,JAMUI,GHIDHOR,0,0,0,0,0,0,0,0,0
BIHAR,JAMUI,JAMUI,148,0,148,1810,0,1810,1411,0,1411
BIHAR,JAMUI,JHAJHA,11,0,11,95,0,95,87,0,87
BIHAR,JAMUI,KHAIRA,0,0,0,0,0,0,0,0,0
BIHAR,JAMUI,LAXMIPUR,5,0,5,84,0,84,84,0,84
BIHAR,JAMUI,SIKANDARA,157,0,157,3532,0,3532,2480,0,2480
BIHAR,JAMUI,SONO,20,0,20,336,0,336,279,0,279
BIHAR,JEHANABAD,ARWAL,1,1,2,35,25,60,35,20,55
BIHAR,JEHANABAD,GHOSHI,4,0,4,40,0,40,25,0,25
BIHAR,JEHANABAD,HULASGANJ,5,0,5,30,0,30,30,0,30
BIHAR,JEHANABAD,JEHANABAD,0,0,0,0,0,0,0,0,0
BIHAR,JEHANABAD,KAKO,0,0,0,0,0,0,0,0,0
BIHAR,JEHANABAD,KARPI,0,0,0,0,0,0,0,0,0
BIHAR,JEHANABAD,KURTHA,0,0,0,0,0,0,0,0,0
BIHAR,JEHANABAD,MAKHDUMPUR,0,0,0,0,0,0,0,0,0
BIHAR,JEHANABAD,MODANGANJ,0,0,0,0,0,0,0,0,0
BIHAR,JEHANABAD,RATNI,0,0,0,0,0,0,0,0,0
BIHAR,KAIMUR (BHABUA),ADHAURA,0,0,0,0,0,0,0,0,0
BIHAR,KAIMUR (BHABUA),BHABUA,0,0,0,0,0,0,0,0,0
BIHAR,KAIMUR (BHABUA),BHAGWANPUR,0,0,0,0,0,0,0,0,0
BIHAR,KAIMUR (BHABUA),CHAINPUR,0,0,0,0,0,0,0,0,0
BIHAR,KAIMUR (BHABUA),CHAND,0,0,0,0,0,0,0,0,0
BIHAR,KAIMUR (BHABUA),MOHANIA,0,0,0,0,0,0,0,0,0
BIHAR,KAIMUR (BHABUA),NUAON,0,0,0,0,0,0,0,0,0
BIHAR,KAIMUR (BHABUA),RAMGARH,0,0,0,0,0,0,0,0,0
BIHAR,KAIMUR (BHABUA),RAMPUR,0,0,0,0,0,0,0,0,0
BIHAR,KATIHAR,AZAMNAGAR,0,0,0,0,0,0,0,0,0
BIHAR,LAKHISARAI,BARHIYA,0,0,0,0,0,0,0,0,0
BIHAR,LAKHISARAI,HALSI,0,0,0,0,0,0,0,0,0
BIHAR,LAKHISARAI,LAKHISARAI,0,0,0,0,0,0,0,0,0
BIHAR,LAKHISARAI,PIPARYA,0,0,0,0,0,0,0,0,0
BIHAR,LAKHISARAI,RAMGHAR CHOK,0,0,0,0,0,0,0,0,0
BIHAR,LAKHISARAI,SURYAGARAH,10,0,10,36,0,36,28,0,28
BIHAR,MADHEPURA,SINGHESHWAR,0,0,0,0,0,0,0,0,0
BIHAR,MADHUBANI,BABUBARHI,0,0,0,0,0,0,0,0,0
BIHAR,MADHUBANI,BASOPATTI,0,0,0,0,0,0,0,0,0
BIHAR,MADHUBANI,GHOGHARDIHA,0,0,0,0,0,0,0,0,0
BIHAR,MADHUBANI,JAYNAGAR,0,0,0,0,0,0,0,0,0
BIHAR,MADHUBANI,JHANJHARPUR,0,0,0,0,0,0,0,0,0
BIHAR,MADHUBANI,KHUTAUNA,0,0,0,0,0,0,0,0,0
BIHAR,MADHUBANI,LAUKHI,0,0,0,0,0,0,0,0,0
BIHAR,MADHUBANI,MADHWAPUR,0,0,0,0,0,0,0,0,0
BIHAR,MADHUBANI,RAJNAGAR,0,0,0,0,0,0,0,0,0
BIHAR,MADHUBANI,ROHIKA,0,0,0,0,0,0,0,0,0
BIHAR,MUNGER,DHARAHARA,0,0,0,0,0,0,0,0,0
BIHAR,MUNGER,HAWALI KHAGARHPUR,0,0,0,0,0,0,0,0,0
BIHAR,MUNGER,SANGRAMPUR,0,0,0,0,0,0,0,0,0
BIHAR,MUNGER,TARAPUR,0,0,0,0,0,0,0,0,0
BIHAR,MUNGER,TATIA BAMBAR,0,0,0,0,0,0,0,0,0
BIHAR,MUZAFFARPUR,AURAI,0,0,0,0,0,0,0,0,0
BIHAR,MUZAFFARPUR,MOTIPUR,0,0,0,0,0,0,0,0,0
BIHAR,NALANDA,ASTHAWAN,0,0,0,0,0,0,0,0,0
BIHAR,NALANDA,BEN,0,0,0,0,0,0,0,0,0
BIHAR,NALANDA,BIND,0,0,0,0,0,0,0,0,0
BIHAR,NALANDA,CHANDI,0,0,0,0,0,0,0,0,0
BIHAR,NALANDA,EKANGARSARAI,0,0,0,0,0,0,0,0,0
BIHAR,NALANDA,GIRIYAK,0,0,0,0,0,0,0,0,0
BIHAR,NALANDA,HARNAUT,0,0,0,0,0,0,0,0,0
BIHAR,NALANDA,HILSA,0,0,0,0,0,0,0,0,0
BIHAR,NALANDA,ISLAMPUR,0,0,0,0,0,0,0,0,0
BIHAR,NALANDA,KARAIPARSURAI,0,0,0,0,0,0,0,0,0
BIHAR,NALANDA,KATRISARAI,2,0,2,384,0,384,384,0,384
BIHAR,NALANDA,NOORSARAI,0,0,0,0,0,0,0,0,0
BIHAR,NALANDA,PARWALPUR,0,0,0,0,0,0,0,0,0
BIHAR,NALANDA,RAJGIR,0,0,0,0,0,0,0,0,0
BIHAR,NALANDA,SILAO,0,0,0,0,0,0,0,0,0
BIHAR,NAWADA,AKBARPUR,0,0,0,0,0,0,0,0,0
BIHAR,NAWADA,GOVINDPUR,6,3,9,282,81,363,279,81,360
BIHAR,NAWADA,HASUA,0,0,0,0,0,0,0,0,0
BIHAR,NAWADA,KASHICHAK,4,0,4,640,0,640,460,0,460
BIHAR,NAWADA,KAWAKOLE,14,0,14,200,0,200,200,0,200
BIHAR,NAWADA,MESKAUR,182,20,202,3460,561,4021,2694,538,3232
BIHAR,NAWADA,NARDIGUNJ,53,0,53,1323,0,1323,1313,0,1313
BIHAR,NAWADA,NARHAT,0,0,0,0,0,0,0,0,0
BIHAR,NAWADA,NAWADA,67,0,67,1830,0,1830,1747,0,1747
BIHAR,NAWADA,PAKRIBRAWAN,6,0,6,6000,0,6000,6000,0,6000
BIHAR,NAWADA,RAJAULI,0,0,0,0,0,0,0,0,0
BIHAR,NAWADA,ROH,2,0,2,26,0,26,23,0,23
BIHAR,NAWADA,SIRDALA,0,0,0,0,0,0,0,0,0
BIHAR,NAWADA,WARISALIGUNJ,0,0,0,0,0,0,0,0,0
BIHAR,PATNA,MASAURHI,0,0,0,0,0,0,0,0,0
BIHAR,PATNA,PALIGANJ,0,0,0,0,0,0,0,0,0
BIHAR,PATNA,PUNPUN,0,0,0,0,0,0,0,0,0
BIHAR,ROHTAS(SASARAM),CHENARI,7,0,7,109,0,109,56,0,56
BIHAR,ROHTAS(SASARAM),ROHTAS,0,0,0,0,0,0,0,0,0
BIHAR,ROHTAS(SASARAM),SASARAM,0,0,0,0,0,0,0,0,0
BIHAR,ROHTAS(SASARAM),SHEOSAGAR,0,0,0,0,0,0,0,0,0
BIHAR,SARAN,GARKHA,0,0,0,0,0,0,0,0,0
BIHAR,SARAN,MAKER,0,0,0,0,0,0,0,0,0
BIHAR,SARAN,TRAIYA,0,0,0,0,0,0,0,0,0
BIHAR,SHEKHPURA,ARIYARI,27,0,27,525,0,525,461,0,461
BIHAR,SHEKHPURA,BARBIGHA,0,0,0,0,0,0,0,0,0
BIHAR,SHEKHPURA,CHEWARA,0,0,0,0,0,0,0,0,0
BIHAR,SHEKHPURA,GHAT KUSUMBHA,1,0,1,23,0,23,21,0,21
BIHAR,SHEKHPURA,SHEKHOPURA SARAI,0,0,0,0,0,0,0,0,0
BIHAR,SHEKHPURA,SHEKHPURA,0,0,0,0,0,0,0,0,0
BIHAR,SITAMARHI,PUPARI,0,0,0,0,0,0,0,0,0
BIHAR,SITAMARHI,RUNNISAIDPUR,0,0,0,0,0,0,0,0,0
BIHAR,SITAMARHI,SONWARSA,0,0,0,0,0,0,0,0,0
BIHAR,SIWAN,BARHARIA,0,18,18,0,137,137,0,61,61
BIHAR,SIWAN,DARAULI,0,0,0,0,0,0,0,0,0
BIHAR,SIWAN,GOREAKOTHI,0,0,0,0,0,0,0,0,0
BIHAR,SIWAN,RAGHUNATHPUR,0,0,0,0,0,0,0,0,0
BIHAR,SUPAUL,MARAUNA,0,0,0,0,0,0,0,0,0
BIHAR,SUPAUL,TRIVENIGANJ,0,0,0,0,0,0,0,0,0
BIHAR,VAISHALI,BHAGWANPUR,0,0,0,0,0,0,0,0,0
BIHAR,VAISHALI,PATEDHI BELSAR,0,0,0,0,0,0,0,0,0
BIHAR,WEST CHAMPARAN,CHANPATIA,0,0,0,0,0,0,0,0,0
BIHAR,WEST CHAMPARAN,GAUNAHA,0,0,0,0,0,0,0,0,0
BIHAR,WEST CHAMPARAN,LAURIA,0,0,0,0,0,0,0,0,0
BIHAR,WEST CHAMPARAN,NARKATIAGANJ,0,0,0,0,0,0,0,0,0
BIHAR,WEST CHAMPARAN,SIDHAW,0,0,0,0,0,0,0,0,0
BIHAR,WEST CHAMPARAN,THAKRAHA,0,4,4,0,32,32,0,29,29
CHHATTISGARH,BASTER,JAGDALPUR,13,126,139,19,190,210,10,137,147
CHHATTISGARH,BASTER,KESHKAL,0,0,0,0,0,0,0,0,0
CHHATTISGARH,BASTER,KONDAGAON,3,0,3,145,0,145,82,0,82
CHHATTISGARH,BASTER,NARAYANPUR,0,0,0,0,0,0,0,0,0
CHHATTISGARH,BILASPUR,BELHA,0,0,0,0,0,0,0,0,0
CHHATTISGARH,BILASPUR,BILASPUR,0,0,0,0,0,0,0,0,0
CHHATTISGARH,BILASPUR,KOTA,0,0,0,0,0,0,0,0,0
CHHATTISGARH,BILASPUR,LORMI,2,1,3,271,335,606,271,335,606
CHHATTISGARH,BILASPUR,MASTURI,0,0,0,0,0,0,0,0,0
CHHATTISGARH,BILASPUR,MUNGELI,0,0,0,0,0,0,0,0,0
CHHATTISGARH,BILASPUR,PENDRA-ROAD,12,3,15,687,61,748,670,61,731
CHHATTISGARH,BILASPUR,TAKHATPUR,1,0,1,20,0,20,10,0,10
CHHATTISGARH,DANTEWADA,BEEJAPUR,0,2,2,0,2,2,0,1,1
CHHATTISGARH,DANTEWADA,BHOPALPATNAM,1,1,2,26,5,31,25,1,25
CHHATTISGARH,DANTEWADA,DANTEVADA,6,0,6,2,0,2,0,0,0
CHHATTISGARH,DANTEWADA,KONTA,0,0,0,0,0,0,0,0,0
CHHATTISGARH,DHAMTARI,DHAMTARI,0,0,0,0,0,0,0,0,0
CHHATTISGARH,DHAMTARI,KURUD,0,0,0,0,0,0,0,0,0
CHHATTISGARH,DHAMTARI,NAGARI,13,0,13,959,0,959,435,0,435
CHHATTISGARH,DURG,BALOD,0,0,0,0,0,0,0,0,0
CHHATTISGARH,DURG,BEMETARA,15,0,15,1012,0,1012,564,0,564
CHHATTISGARH,DURG,BERLA,0,0,0,0,0,0,0,0,0
CHHATTISGARH,DURG,DHMADHA,11,0,11,1638,0,1638,505,0,505
CHHATTISGARH,DURG,DONDILOHAR,1,1,2,294,6,300,289,6,295
CHHATTISGARH,DURG,DURG,0,0,0,0,0,0,0,0,0
CHHATTISGARH,DURG,GUNDERDEHI,4,0,4,299,0,299,273,0,273
CHHATTISGARH,DURG,NAVAGARH,3,0,3,242,0,242,36,0,36
CHHATTISGARH,DURG,PATAN,5,1,6,370,10,380,174,10,184
CHHATTISGARH,DURG,SAJA,4,0,4,820,0,820,166,0,166
CHHATTISGARH,JANJGIR-CHAMPA,CHAMPA,0,0,0,0,0,0,0,0,0
CHHATTISGARH,JANJGIR-CHAMPA,DABHARA,0,0,0,0,0,0,0,0,0
CHHATTISGARH,JANJGIR-CHAMPA,JAIJAIPUR,0,0,0,0,0,0,0,0,0
CHHATTISGARH,JANJGIR-CHAMPA,JANJGIR,0,0,0,0,0,0,0,0,0
CHHATTISGARH,JANJGIR-CHAMPA,MALKHARODA,0,0,0,0,0,0,0,0,0
CHHATTISGARH,JANJGIR-CHAMPA,NAVAGARH,0,0,0,0,0,0,0,0,0
CHHATTISGARH,JANJGIR-CHAMPA,PAMGARH,0,0,0,0,0,0,0,0,0
CHHATTISGARH,JANJGIR-CHAMPA,SAKTI,0,0,0,0,0,0,0,0,0
CHHATTISGARH,JASHPUR,BAGICHA,1,0,1,1,0,1,1,0,1
CHHATTISGARH,JASHPUR,JASHPUR,0,0,0,0,0,0,0,0,0
CHHATTISGARH,JASHPUR,KUNKURI,1,0,1,65,0,65,65,0,65
CHHATTISGARH,JASHPUR,PATHALGAON,6,0,6,133,0,133,92,0,92
CHHATTISGARH,KANKER,ANTAGAR,2,0,2,1016,0,1016,232,0,232
CHHATTISGARH,KANKER,BHANUPRATAPPUR,0,0,0,0,0,0,0,0,0
CHHATTISGARH,KANKER,CHARAMA,1,0,1,30,0,30,30,0,30
CHHATTISGARH,KANKER,KANKER,0,0,0,0,0,0,0,0,0
CHHATTISGARH,KANKER,NARHARPUR,0,0,0,0,0,0,0,0,0
CHHATTISGARH,KANKER,PAKHANJUR,0,0,0,0,0,0,0,0,0
CHHATTISGARH,KORBA,KARTALA,113,197,310,41,148,189,41,141,182
CHHATTISGARH,KORBA,KATGHORA,237,94,331,174,75,249,173,74,247
CHHATTISGARH,KORBA,KORBA,0,22,22,0,11,11,0,11,11
CHHATTISGARH,KORBA,PALI,4,9,13,144,7,151,144,7,151
CHHATTISGARH,KORIA,BAIKUNTHPUR,3,1,4,115,13,128,65,0,65
CHHATTISGARH,KORIA,BHARATPUR,1,0,1,405,0,405,28,0,28
CHHATTISGARH,KORIA,MANENDRAGARH,4,0,4,146,0,146,18,0,18
CHHATTISGARH,KORIA,SONHAT,5,0,5,19,0,19,15,0,15
CHHATTISGARH,KVARDHA,KVARDHA,1,0,1,63,0,63,63,0,63
CHHATTISGARH,KVARDHA,PANDARIYA,0,0,0,0,0,0,0,0,0
CHHATTISGARH,MAHASAMUND,BASNA,0,0,0,0,0,0,0,0,0
CHHATTISGARH,MAHASAMUND,MAHASAMUND,22,1,23,4295,210,4505,1810,210,2020
CHHATTISGARH,MAHASAMUND,SARIYPALI,8,0,8,420,0,420,146,0,146
CHHATTISGARH,RAIGARH,DHARAMJAIGARH,6,373,379,137,210,347,122,201,324
CHHATTISGARH,RAIGARH,GHARGODA,11,202,213,84,147,231,84,147,231
CHHATTISGARH,RAIGARH,KHARSIYA,3,56,59,87,123,210,35,108,143
CHHATTISGARH,RAIGARH,LAILUNGA,1,35,36,1,16,17,1,16,17
CHHATTISGARH,RAIGARH,RAIGARH,3,2,5,413,1,414,412,1,413
CHHATTISGARH,RAIGARH,SARANGARH,3,0,3,379,0,379,46,0,46
CHHATTISGARH,RAIPUR,ABHANPUR,4,0,4,527,0,527,527,0,527
CHHATTISGARH,RAIPUR,ARANG,0,0,0,0,0,0,0,0,0
CHHATTISGARH,RAIPUR,BHATAPARA,0,0,0,0,0,0,0,0,0
CHHATTISGARH,RAIPUR,BILAIGARH,0,0,0,0,0,0,0,0,0
CHHATTISGARH,RAIPUR,BLOUDABAJAR,0,0,0,0,0,0,0,0,0
CHHATTISGARH,RAIPUR,DEVBHOG,3,0,3,678,0,678,263,0,263
CHHATTISGARH,RAIPUR,GARIYABAND,10,0,10,1482,0,1482,832,0,832
CHHATTISGARH,RAIPUR,KASDOL,0,0,0,0,0,0,0,0,0
CHHATTISGARH,RAIPUR,PALARI,0,0,0,0,0,0,0,0,0
CHHATTISGARH,RAIPUR,RAIPUR,0,0,0,0,0,0,0,0,0
CHHATTISGARH,RAIPUR,RAJIM,5,0,5,770,0,770,770,0,770
CHHATTISGARH,RAIPUR,SIMGA,0,0,0,0,0,0,0,0,0
CHHATTISGARH,RAIPUR,TILDA,3,0,3,283,0,283,194,0,194
CHHATTISGARH,RAJNANDGAON,AMBAGARH CHOUKI,3,0,3,159,0,159,159,0,159
CHHATTISGARH,RAJNANDGAON,CHHUIKHADAN,0,0,0,0,0,0,0,0,0
CHHATTISGARH,RAJNANDGAON,DONGAR GAON,1,0,1,100,0,100,15,0,15
CHHATTISGARH,RAJNANDGAON,DONGAR GARH,3,0,3,508,0,508,478,0,478
CHHATTISGARH,RAJNANDGAON,KHAIRAGARH,1,0,1,30,0,30,30,0,30
CHHATTISGARH,RAJNANDGAON,MANPUR,1,0,1,583,0,583,450,0,450
CHHATTISGARH,RAJNANDGAON,RAJNANDGAON,5,0,5,497,0,497,475,0,475
CHHATTISGARH,SURGUJA,AMBIKAPUR,30,0,30,1161,0,1161,537,0,537
CHHATTISGARH,SURGUJA,LUNDRA,2,0,2,16,0,16,16,0,16
CHHATTISGARH,SURGUJA,PAL,2,0,2,50,0,50,50,0,50
CHHATTISGARH,SURGUJA,PRATAPPUR,4,2,6,162,12,175,150,12,162
CHHATTISGARH,SURGUJA,RAJPUR,1,0,1,37,0,37,37,0,37
CHHATTISGARH,SURGUJA,SAMRI,6,0,6,129,0,129,129,0,129
CHHATTISGARH,SURGUJA,SITAPUR,5,1,6,831,13,844,62,6,68
CHHATTISGARH,SURGUJA,SURAJPUR,12,1,13,176,20,196,176,20,196
CHHATTISGARH,SURGUJA,WADRAFNAGAR,1,0,1,10,0,10,10,0,10
DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,AMBOLI,0,0,0,0,0,0,0,0,0
DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,DADRA,0,0,0,0,0,0,0,0,0
DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,DAPADA,0,0,0,0,0,0,0,0,0
DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,DUDHANI,0,0,0,0,0,0,0,0,0
DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,KILAVANI,0,0,0,0,0,0,0,0,0
DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,NAROLI,0,0,0,0,0,0,0,0,0
DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,SILVASSA-I,0,0,0,0,0,0,0,0,0
DELHI,ALIPUR,ALIPUR,0,0,0,0,0,0,0,0,0
GOA,NORTH GOA,BARDEZ,0,95,95,0,43,43,0,43,43
GOA,NORTH GOA,BICHOLIM,0,1,1,0,0,0,0,0,0
GOA,NORTH GOA,PERNEM,2,6,8,65,43,108,65,43,108
GOA,NORTH GOA,PONDA,0,2,2,0,3,3,0,3,3
GOA,NORTH GOA,SATTARI,0,7,7,0,6,6,0,6,6
GOA,NORTH GOA,TISWADI,0,4,4,0,24,24,0,24,24
GOA,SOUTH GOA,CANACONA,0,0,0,0,0,0,0,0,0
GOA,SOUTH GOA,MORMUGAO,0,0,0,0,0,0,0,0,0
