-----
{
 "description": "The table refers to Block wise Distribution of Deep Tubewells according to Social status. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "dptbwldistr3.4.csv", 
 "title": "Download CSV for Blockwise Distribution of Deep Tubewells according to Social status", 
 "url": "http://data.gov.in/sites/default/files/dptbwldistr3.4.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Scheduled caste,Scheduled tribe,Other social status of farmers,Total
BIHAR,BUXAR,ITARHI,0,0,0,0
BIHAR,BUXAR,SIMRI,0,0,0,0
BIHAR,DARBHANGA,ALINAGAR,0,0,0,0
BIHAR,DARBHANGA,BAHADURPUR,0,0,0,0
BIHAR,DARBHANGA,BAHERI,0,0,0,0
BIHAR,DARBHANGA,BENIPUR,0,0,0,0
BIHAR,DARBHANGA,BIRAUL,0,0,0,0
BIHAR,DARBHANGA,DARBHANGA,0,0,0,0
BIHAR,DARBHANGA,GHANSHYAMPUR,0,0,0,0
BIHAR,DARBHANGA,HANUMAN NAGAR,0,0,0,0
BIHAR,DARBHANGA,HAYAGHAT,0,0,0,0
BIHAR,DARBHANGA,JALE,0,0,0,0
BIHAR,DARBHANGA,KEOTI RUNWAY,0,0,0,0
BIHAR,DARBHANGA,KUSESHWAR ASTHAN,0,0,0,0
BIHAR,DARBHANGA,MANIGACHHI,0,0,0,0
BIHAR,DARBHANGA,SINGHWARA,0,0,0,0
BIHAR,DARBHANGA,TARDIH,0,0,0,0
BIHAR,EAST CHAMPARAN,ADAPUR,0,0,0,0
BIHAR,EAST CHAMPARAN,AREARAJ,0,0,0,0
BIHAR,EAST CHAMPARAN,BANKATWA,0,0,0,0
BIHAR,EAST CHAMPARAN,CHAKIYA,0,0,0,0
BIHAR,EAST CHAMPARAN,DHAKA,0,0,0,0
BIHAR,EAST CHAMPARAN,GHORASAHAN,0,0,0,0
BIHAR,EAST CHAMPARAN,KALYANPUR,0,0,0,0
BIHAR,EAST CHAMPARAN,KESARIA,0,0,0,0
BIHAR,EAST CHAMPARAN,MEHSI,0,0,0,0
BIHAR,EAST CHAMPARAN,MOTIHARI,0,0,0,0
BIHAR,EAST CHAMPARAN,PAHARPUR,0,0,0,0
BIHAR,EAST CHAMPARAN,PAKRIDYAL,0,0,0,0
BIHAR,EAST CHAMPARAN,PATAHI,0,0,0,0
BIHAR,EAST CHAMPARAN,PHENHARA,0,0,0,0
BIHAR,EAST CHAMPARAN,PIPRAKOTHI,0,0,0,0
BIHAR,EAST CHAMPARAN,RAMGARHWA,0,0,0,0
BIHAR,EAST CHAMPARAN,RAXAUL,0,0,0,0
BIHAR,EAST CHAMPARAN,SANGRAMPUR,0,0,0,0
BIHAR,EAST CHAMPARAN,TETARIA,0,0,0,0
BIHAR,EAST CHAMPARAN,TURKAULIA,0,0,0,0
BIHAR,GAYA,BARACHATTY,0,0,0,0
BIHAR,GAYA,BELAGANJ,0,0,2,2
BIHAR,GAYA,GAYA NAGAR,0,0,0,0
BIHAR,GAYA,KONCH,1,0,0,1
BIHAR,GAYA,PARAIYA,0,0,0,0
BIHAR,GAYA,TEKARI,0,0,0,0
BIHAR,GOPAALGANJ,BAIKUNTHPUR,0,0,0,0
BIHAR,GOPAALGANJ,BHOREY,0,0,0,0
BIHAR,GOPAALGANJ,BIJAIPUR,0,0,0,0
BIHAR,GOPAALGANJ,HATHUA,0,0,0,0
BIHAR,GOPAALGANJ,KATEYA,0,0,0,0
BIHAR,GOPAALGANJ,KUCHAIKOTE,0,0,0,0
BIHAR,GOPAALGANJ,MANJHA,0,0,0,0
BIHAR,GOPAALGANJ,THAWE,0,0,0,0
BIHAR,GOPAALGANJ,UCHKAGAON,0,0,0,0
BIHAR,JAMUI,JHAJHA,0,0,0,0
BIHAR,JEHANABAD,JEHANABAD,0,0,3,3
BIHAR,JEHANABAD,KAKO,0,0,0,0
BIHAR,JEHANABAD,KARPI,0,0,0,0
BIHAR,JEHANABAD,MAKHDUMPUR,0,0,0,0
BIHAR,KAIMUR (BHABUA),BHABUA,0,0,0,0
BIHAR,KAIMUR (BHABUA),BHAGWANPUR,0,0,0,0
BIHAR,KAIMUR (BHABUA),CHAINPUR,0,0,0,0
BIHAR,KAIMUR (BHABUA),DURGAWATI,0,0,0,0
BIHAR,KAIMUR (BHABUA),KUDRA,0,0,0,0
BIHAR,KAIMUR (BHABUA),MOHANIA,0,0,1,1
BIHAR,KAIMUR (BHABUA),NUAON,0,0,0,0
BIHAR,KAIMUR (BHABUA),RAMGARH,0,0,0,0
BIHAR,KATIHAR,BARARI,0,0,0,0
BIHAR,KATIHAR,FALKA,0,0,0,0
BIHAR,KATIHAR,HASANGANJ,0,0,0,0
BIHAR,KATIHAR,KADWA,0,0,0,0
BIHAR,KATIHAR,KORHA,0,0,0,0
BIHAR,KATIHAR,KURSELA,0,0,0,0
BIHAR,KATIHAR,MANSAHI,0,0,0,0
BIHAR,KATIHAR,SAMELI,0,0,0,0
BIHAR,KHAGARIA,ALAULI,0,0,0,0
BIHAR,KHAGARIA,CHAUTHAM,0,0,0,0
BIHAR,KHAGARIA,GOGRI,0,0,0,0
BIHAR,KHAGARIA,KHAGARIA,0,0,0,0
BIHAR,KHAGARIA,MANSI,0,0,0,0
BIHAR,KHAGARIA,PARBATTA,0,0,0,0
BIHAR,KISHANGANJ,BAHADURGANJ,0,0,0,0
BIHAR,KISHANGANJ,KISHANGANJ,0,0,0,0
BIHAR,KISHANGANJ,POTHIA,0,0,0,0
BIHAR,LAKHISARAI,HALSI,0,0,0,0
BIHAR,LAKHISARAI,LAKHISARAI,0,0,0,0
BIHAR,LAKHISARAI,PIPARYA,0,0,0,0
BIHAR,LAKHISARAI,SURYAGARAH,0,0,0,0
BIHAR,MADHEPURA,CHAUSA,0,0,0,0
BIHAR,MADHEPURA,GAWALPARA,0,0,0,0
BIHAR,MADHEPURA,MADHEPURA,0,0,0,0
BIHAR,MADHEPURA,SHANKARPUR,0,0,0,0
BIHAR,MADHEPURA,SINGHESHWAR,0,0,0,0
BIHAR,MADHEPURA,UDAKISHUNGANJ,0,0,0,0
BIHAR,MADHUBANI,ANDHARATHADHI,0,0,0,0
BIHAR,MADHUBANI,BABUBARHI,5,1,24,30
BIHAR,MADHUBANI,BASOPATTI,0,0,0,0
BIHAR,MADHUBANI,BENIPATTI,0,0,0,0
BIHAR,MADHUBANI,GHOGHARDIHA,1,0,0,1
BIHAR,MADHUBANI,HARLAKHI,0,0,0,0
BIHAR,MADHUBANI,JAYNAGAR,0,0,0,0
BIHAR,MADHUBANI,JHANJHARPUR,0,0,0,0
BIHAR,MADHUBANI,KHUTAUNA,0,0,0,0
BIHAR,MADHUBANI,LADANIA,0,0,0,0
BIHAR,MADHUBANI,MADHEPUR,0,0,0,0
BIHAR,MADHUBANI,MADHWAPUR,0,0,0,0
BIHAR,MADHUBANI,PANDAUL,14,0,4,18
BIHAR,MADHUBANI,RAJNAGAR,1,0,4,5
BIHAR,MADHUBANI,ROHIKA,0,0,0,0
BIHAR,MUNGER,ASARGANJ,0,0,0,0
BIHAR,MUNGER,SANGRAMPUR,0,0,0,0
BIHAR,MUZAFFARPUR,AURAI,0,0,0,0
BIHAR,MUZAFFARPUR,BANDRA,0,0,0,0
BIHAR,MUZAFFARPUR,BOCHAHAN,0,0,0,0
BIHAR,MUZAFFARPUR,GAIGHAT,0,0,0,0
BIHAR,MUZAFFARPUR,KANTI,0,0,0,0
BIHAR,MUZAFFARPUR,KATRA,0,0,0,0
BIHAR,MUZAFFARPUR,KURHANI,0,0,0,0
BIHAR,MUZAFFARPUR,MINAPUR,0,0,0,0
BIHAR,MUZAFFARPUR,MORAUL,0,0,0,0
BIHAR,MUZAFFARPUR,MOTIPUR,0,0,0,0
BIHAR,MUZAFFARPUR,MUSHAHARI,0,0,0,0
BIHAR,MUZAFFARPUR,PAROO,0,0,0,0
BIHAR,MUZAFFARPUR,SAHEBGANJ,0,0,0,0
BIHAR,MUZAFFARPUR,SAKRA,0,0,0,0
BIHAR,MUZAFFARPUR,SARAIYA,0,0,0,0
BIHAR,NALANDA,ASTHAWAN,0,0,0,0
BIHAR,NALANDA,BEN,0,0,0,0
BIHAR,NALANDA,BIHARSHARIF,0,0,0,0
BIHAR,NALANDA,BIND,0,0,0,0
BIHAR,NALANDA,CHANDI,0,0,0,0
BIHAR,NALANDA,EKANGARSARAI,0,0,0,0
BIHAR,NALANDA,GIRIYAK,0,0,0,0
BIHAR,NALANDA,HARNAUT,0,0,0,0
BIHAR,NALANDA,HILSA,0,0,0,0
BIHAR,NALANDA,ISLAMPUR,0,0,0,0
BIHAR,NALANDA,KARAIPARSURAI,0,0,0,0
BIHAR,NALANDA,KATRISARAI,0,0,0,0
BIHAR,NALANDA,NAGARNAUSA,0,0,0,0
BIHAR,NALANDA,NOORSARAI,0,0,0,0
BIHAR,NALANDA,RAHUI,0,0,0,0
BIHAR,NALANDA,RAJGIR,0,0,0,0
BIHAR,NALANDA,SARMERA,0,0,0,0
BIHAR,NAWADA,AKBARPUR,0,0,0,0
BIHAR,NAWADA,HASUA,0,0,0,0
BIHAR,NAWADA,KASHICHAK,0,0,20,20
BIHAR,NAWADA,NAWADA,0,0,0,0
BIHAR,NAWADA,PAKRIBRAWAN,0,0,0,0
BIHAR,NAWADA,ROH,0,0,0,0
BIHAR,NAWADA,WARISALIGUNJ,0,0,0,0
BIHAR,PATNA,ATHAMALGOLA,0,0,0,0
BIHAR,PATNA,BAKHTIARPUR,0,0,0,0
BIHAR,PATNA,BARH,0,0,0,0
BIHAR,PATNA,BELCHCHI,0,0,0,0
BIHAR,PATNA,BIHTA,0,0,0,0
BIHAR,PATNA,DHANARUA,0,0,0,0
BIHAR,PATNA,DULHIN BAZAR,0,0,0,0
BIHAR,PATNA,MANER,0,0,0,0
BIHAR,PATNA,MASAURHI,0,0,0,0
BIHAR,PATNA,MOKAMA,0,0,0,0
BIHAR,PATNA,NAUBATPUR,0,0,0,0
BIHAR,PATNA,PALIGANJ,0,0,0,0
BIHAR,PATNA,PANDARAK,0,0,0,0
BIHAR,PATNA,PATNA SADAR,0,0,0,0
BIHAR,PATNA,PHULWARI,0,0,2,2
BIHAR,PATNA,PUNPUN,0,0,0,0
BIHAR,PATNA,SAMPATCHAK,0,0,0,0
BIHAR,PATNA,VIKRAM,0,0,0,0
BIHAR,PURNIA,BHAWANIPUR,0,0,0,0
BIHAR,PURNIA,KRITYANAND NAGAR,0,0,0,0
BIHAR,ROHTAS(SASARAM),AKHORIGOLA,0,0,0,0
BIHAR,ROHTAS(SASARAM),DEHRI,0,0,0,0
BIHAR,ROHTAS(SASARAM),KOCHAS,0,0,13,13
BIHAR,ROHTAS(SASARAM),NOKHA,0,0,2,2
BIHAR,ROHTAS(SASARAM),ROHTAS,0,0,0,0
BIHAR,ROHTAS(SASARAM),SASARAM,0,0,0,0
BIHAR,ROHTAS(SASARAM),TILOUTTHU,0,0,0,0
BIHAR,SAHARSA,KAHARA,0,0,0,0
BIHAR,SAHARSA,SATTAR KATTAIYA,0,0,0,0
BIHAR,SAHARSA,SAUR BAZAR,0,0,0,0
BIHAR,SAHARSA,SONBARSA,0,0,0,0
BIHAR,SAMASTIPUR,BIBHUTIPUR,0,0,0,0
BIHAR,SAMASTIPUR,BITHAN,0,0,0,0
BIHAR,SAMASTIPUR,DALSINGHSARAI,0,0,0,0
BIHAR,SAMASTIPUR,HASANPUR,0,0,0,0
BIHAR,SAMASTIPUR,KALYANPUR,0,0,0,0
BIHAR,SAMASTIPUR,KHANPUR,0,0,0,0
BIHAR,SAMASTIPUR,MOHIUDDIN NAGAR,0,0,0,0
BIHAR,SAMASTIPUR,MORWA,0,0,0,0
BIHAR,SAMASTIPUR,PATORI,0,0,0,0
BIHAR,SAMASTIPUR,PUSA,0,0,0,0
BIHAR,SAMASTIPUR,ROSERA,0,0,0,0
BIHAR,SAMASTIPUR,SAMASTIPUR,0,0,0,0
BIHAR,SAMASTIPUR,SARAIRANJAN,0,0,0,0
BIHAR,SAMASTIPUR,SHIVAJINAGAR,0,0,0,0
BIHAR,SAMASTIPUR,SINGHIA,0,0,0,0
BIHAR,SAMASTIPUR,TAJPUR,0,0,0,0
BIHAR,SAMASTIPUR,UJIYARPUR,0,0,0,0
BIHAR,SAMASTIPUR,VIDHYAPATINAGAR,0,0,0,0
BIHAR,SAMASTIPUR,WARISHNAGAR,0,0,0,0
BIHAR,SARAN,DARIYAPUR,0,0,0,0
BIHAR,SARAN,DIGHWARA,0,0,0,0
BIHAR,SARAN,GARKHA,0,0,0,0
BIHAR,SARAN,JALAPUR,0,0,0,0
BIHAR,SARAN,MAKER,0,0,0,0
BIHAR,SARAN,NAGRA,0,0,0,0
BIHAR,SARAN,REVILGANJ,0,0,0,0
BIHAR,SARAN,SADAR,0,0,0,0
BIHAR,SARAN,SONPUR,0,0,0,0
BIHAR,SARAN,TRAIYA,0,0,0,0
BIHAR,SHEKHPURA,BARBIGHA,0,0,0,0
BIHAR,SHEKHPURA,CHEWARA,0,0,0,0
BIHAR,SHEKHPURA,GHAT KUSUMBHA,0,0,0,0
BIHAR,SHEKHPURA,SHEKHOPURA SARAI,0,0,0,0
BIHAR,SHEKHPURA,SHEKHPURA,0,0,0,0
BIHAR,SHEOHAR,PIPRAHARI,0,0,0,0
BIHAR,SHEOHAR,TRIYANI,0,0,0,0
BIHAR,SITAMARHI,BAIRGANIA,0,0,0,0
BIHAR,SITAMARHI,BAJPATTI,0,0,0,0
BIHAR,SITAMARHI,BATHNAHA,0,0,0,0
BIHAR,SITAMARHI,BELSAND,0,0,0,0
BIHAR,SITAMARHI,BOKHRA,0,0,0,0
BIHAR,SITAMARHI,CHORAUT,0,0,0,0
BIHAR,SITAMARHI,DUMRA,0,0,0,0
BIHAR,SITAMARHI,MEJARGANJ,0,0,0,0
BIHAR,SITAMARHI,NANPUR,0,0,0,0
BIHAR,SITAMARHI,PARIHAR,0,0,0,0
BIHAR,SITAMARHI,PARSAUNI,0,0,0,0
BIHAR,SITAMARHI,PUPARI,0,0,0,0
BIHAR,SITAMARHI,RIGA,0,0,0,0
BIHAR,SITAMARHI,RUNNISAIDPUR,0,0,0,0
BIHAR,SITAMARHI,SONWARSA,1,0,0,1
BIHAR,SITAMARHI,SURSAND,0,0,0,0
BIHAR,SIWAN,ANDER,0,0,0,0
BIHAR,SIWAN,BARHARIA,0,0,0,0
BIHAR,SIWAN,BASANTPUR,0,0,0,0
BIHAR,SIWAN,BHAGWANPUR-HAT,0,0,0,0
BIHAR,SIWAN,DARAULI,0,0,0,0
BIHAR,SIWAN,DARAUNDHA,0,0,0,0
BIHAR,SIWAN,GOREAKOTHI,0,0,0,0
BIHAR,SIWAN,GUTHANI,0,0,0,0
BIHAR,SIWAN,HASANPURA,0,0,0,0
BIHAR,SIWAN,HUSSAINGANJ,0,0,0,0
BIHAR,SIWAN,JIRADEI,0,0,0,0
BIHAR,SIWAN,LAKRI NABIGANJ,0,0,0,0
BIHAR,SIWAN,MAHARAJGANJ,0,0,0,0
BIHAR,SIWAN,NAUTAN,0,0,0,0
BIHAR,SIWAN,PACHRUKHI,0,0,0,0
BIHAR,SIWAN,SISWAN,0,0,0,0
BIHAR,SIWAN,SIWAN,0,0,0,0
BIHAR,SUPAUL,BASANTPUR,0,0,0,0
BIHAR,SUPAUL,PIPRA,0,0,0,0
BIHAR,SUPAUL,SUPAUL,0,0,0,0
BIHAR,SUPAUL,TRIVENIGANJ,0,0,0,0
BIHAR,VAISHALI,BHAGWANPUR,0,0,0,0
BIHAR,VAISHALI,BIDUPUR,0,0,0,0
BIHAR,VAISHALI,CHEHRAKALA,0,0,0,0
BIHAR,VAISHALI,GORAUL,0,0,0,0
BIHAR,VAISHALI,HAJIPUR,0,0,0,0
BIHAR,VAISHALI,JANDAHA,0,0,0,0
BIHAR,VAISHALI,LALGANJ,0,0,0,0
BIHAR,VAISHALI,MAHNAR,0,0,0,0
BIHAR,VAISHALI,PATEDHI BELSAR,0,0,0,0
BIHAR,VAISHALI,PATEPUR,0,0,0,0
BIHAR,VAISHALI,RAJAPAKAR,0,0,0,0
BIHAR,VAISHALI,SAHDEI BUZURG,0,0,0,0
BIHAR,VAISHALI,VAISHALI,0,0,0,0
BIHAR,WEST CHAMPARAN,GAUNAHA,0,0,0,0
BIHAR,WEST CHAMPARAN,MAJHAULIA,0,0,1,1
BIHAR,WEST CHAMPARAN,NAUTAN,0,0,0,0
BIHAR,WEST CHAMPARAN,SIDHAW,0,0,0,0
BIHAR,WEST CHAMPARAN,SIKTA,0,0,0,0
CHANDIGARH,UT CHANDIGARH,UT CHANDIGARH,0,0,1,1
CHHATTISGARH,BASTER,JAGDALPUR,0,0,0,0
CHHATTISGARH,BILASPUR,BELHA,0,0,2,2
CHHATTISGARH,BILASPUR,BILASPUR,1,0,3,4
CHHATTISGARH,BILASPUR,KOTA,0,0,0,0
CHHATTISGARH,BILASPUR,MASTURI,0,0,0,0
CHHATTISGARH,BILASPUR,MUNGELI,0,0,0,0
CHHATTISGARH,BILASPUR,PENDRA-ROAD,0,0,0,0
CHHATTISGARH,BILASPUR,TAKHATPUR,0,0,0,0
CHHATTISGARH,DANTEWADA,KONTA,0,3,0,3
CHHATTISGARH,DHAMTARI,KURUD,0,0,0,0
CHHATTISGARH,DHAMTARI,NAGARI,0,0,0,0
CHHATTISGARH,DURG,BERLA,0,0,0,0
CHHATTISGARH,DURG,DHMADHA,0,0,0,0
CHHATTISGARH,DURG,DURG,0,0,0,0
CHHATTISGARH,DURG,GUNDERDEHI,0,0,12,12
CHHATTISGARH,DURG,NAVAGARH,0,0,0,0
CHHATTISGARH,DURG,PATAN,0,0,0,0
CHHATTISGARH,DURG,SAJA,0,0,0,0
CHHATTISGARH,JANJGIR-CHAMPA,CHAMPA,0,0,0,0
CHHATTISGARH,JANJGIR-CHAMPA,DABHARA,0,0,0,0
CHHATTISGARH,JANJGIR-CHAMPA,JAIJAIPUR,0,0,0,0
CHHATTISGARH,JANJGIR-CHAMPA,JANJGIR,0,0,0,0
CHHATTISGARH,JANJGIR-CHAMPA,MALKHARODA,0,0,0,0
CHHATTISGARH,JANJGIR-CHAMPA,NAVAGARH,0,0,0,0
CHHATTISGARH,JANJGIR-CHAMPA,PAMGARH,0,0,0,0
CHHATTISGARH,JANJGIR-CHAMPA,SAKTI,0,0,0,0
CHHATTISGARH,JASHPUR,PATHALGAON,0,0,0,0
CHHATTISGARH,KANKER,CHARAMA,0,0,6,6
CHHATTISGARH,KORIA,BAIKUNTHPUR,0,0,0,0
CHHATTISGARH,KVARDHA,KVARDHA,0,0,0,0
CHHATTISGARH,KVARDHA,PANDARIYA,0,0,0,0
CHHATTISGARH,MAHASAMUND,MAHASAMUND,0,0,0,0
CHHATTISGARH,RAIGARH,DHARAMJAIGARH,0,1,0,1
CHHATTISGARH,RAIGARH,GHARGODA,0,0,1,1
CHHATTISGARH,RAIGARH,KHARSIYA,0,0,0,0
CHHATTISGARH,RAIGARH,LAILUNGA,0,0,0,0
CHHATTISGARH,RAIGARH,RAIGARH,1,0,0,1
CHHATTISGARH,RAIGARH,SARANGARH,0,0,0,0
CHHATTISGARH,RAIPUR,ABHANPUR,0,0,0,0
CHHATTISGARH,RAIPUR,ARANG,0,0,0,0
CHHATTISGARH,RAIPUR,BHATAPARA,0,0,0,0
CHHATTISGARH,RAIPUR,BILAIGARH,0,0,0,0
CHHATTISGARH,RAIPUR,BLOUDABAJAR,0,0,0,0
CHHATTISGARH,RAIPUR,GARIYABAND,0,0,0,0
CHHATTISGARH,RAIPUR,PALARI,0,0,0,0
CHHATTISGARH,RAIPUR,RAIPUR,0,0,0,0
CHHATTISGARH,RAIPUR,RAJIM,0,0,0,0
CHHATTISGARH,RAIPUR,SIMGA,0,0,0,0
CHHATTISGARH,RAIPUR,TILDA,0,0,0,0
CHHATTISGARH,RAJNANDGAON,DONGAR GAON,0,0,0,0
CHHATTISGARH,RAJNANDGAON,DONGAR GARH,0,0,0,0
CHHATTISGARH,RAJNANDGAON,KHAIRAGARH,0,0,0,0
CHHATTISGARH,RAJNANDGAON,RAJNANDGAON,0,0,0,0
CHHATTISGARH,SURGUJA,AMBIKAPUR,0,0,0,0
CHHATTISGARH,SURGUJA,PRATAPPUR,0,0,0,0
CHHATTISGARH,SURGUJA,RAJPUR,0,0,0,0
CHHATTISGARH,SURGUJA,SAMRI,0,0,0,0
CHHATTISGARH,SURGUJA,SURAJPUR,0,0,1,1
DELHI,MAHRAULI,MAHRAULI,0,0,0,0
DELHI,NAJAFGARH,NAJAFGARH,1,4,33,38
GOA,NORTH GOA,SATTARI,0,0,4,4
GOA,SOUTH GOA,CANACONA,0,0,0,0
GOA,SOUTH GOA,SANGUEM,0,0,0,0
GUJARAT,AHMEDABAD,BARWALA,0,0,0,0
GUJARAT,AHMEDABAD,BAVLA,0,0,1,1
GUJARAT,AHMEDABAD,DASKROI,0,0,0,0
GUJARAT,AHMEDABAD,DETROJ-RAMPURA,2,0,108,110
GUJARAT,AHMEDABAD,DHANDHUKA,0,0,0,0
GUJARAT,AHMEDABAD,DHOLKA,0,0,0,0
GUJARAT,AHMEDABAD,MANDAL,0,0,160,160
GUJARAT,AHMEDABAD,RANPUR,0,0,0,0
GUJARAT,AHMEDABAD,SANAND,0,0,3,3
GUJARAT,AHMEDABAD,VIRAMGAM,0,0,5,5
GUJARAT,AMRELI,AMRELI,0,0,0,0
GUJARAT,AMRELI,BABRA,0,0,0,0
GUJARAT,AMRELI,BAGASARA,0,0,0,0
GUJARAT,AMRELI,DHARI,0,0,0,0
GUJARAT,AMRELI,JAFRABAD,0,0,0,0
GUJARAT,AMRELI,KUNKAVAV VADIA,0,0,0,0
GUJARAT,AMRELI,LATHI,0,0,0,0
GUJARAT,AMRELI,LILIA,0,0,0,0
GUJARAT,AMRELI,RAJULA,0,0,0,0
GUJARAT,AMRELI,SAVARKUNDLA,0,0,0,0
GUJARAT,ANAND,ANAND,0,0,213,213
GUJARAT,ANAND,ANKLAV,8,1,269,278
GUJARAT,ANAND,BORSAD,54,88,514,656
GUJARAT,ANAND,KHAMBHAT,21,23,746,790
GUJARAT,ANAND,PETLAD,0,0,28,28
GUJARAT,ANAND,SOJITRA,0,0,0,0
GUJARAT,ANAND,TARAPUR,26,5,4,35
GUJARAT,ANAND,UMRETH,0,0,6,6
GUJARAT,BANASKANTHA,BHABHAR,28,5,1574,1607
GUJARAT,BANASKANTHA,DANTA,0,0,13,13
GUJARAT,BANASKANTHA,DANTIWADA,3,5,561,569
GUJARAT,BANASKANTHA,DEESA,165,232,3798,4195
GUJARAT,BANASKANTHA,DEODAR,351,657,3815,4823
GUJARAT,BANASKANTHA,DHANERA,2,0,143,145
GUJARAT,BANASKANTHA,KANKAREJ,93,118,2423,2634
GUJARAT,BANASKANTHA,PALANPUR,46,3,1061,1110
GUJARAT,BANASKANTHA,THARAD,71,18,2245,2334
GUJARAT,BANASKANTHA,VADAGAM,16,7,882,905
GUJARAT,BANASKANTHA,WAV,9,4,431,444
GUJARAT,BHARUCH,AMOD,0,0,0,0
GUJARAT,BHARUCH,ANKLESVAR,0,0,0,0
GUJARAT,BHARUCH,BHARUCH,0,0,7,7
GUJARAT,BHARUCH,JAMBUSAR,0,0,0,0
GUJARAT,BHARUCH,JHAGADIA,0,6,64,70
GUJARAT,BHARUCH,VALIA,0,0,0,0
GUJARAT,BHAVNAGAR,BOTAD,0,0,0,0
GUJARAT,BHAVNAGAR,GARIADHAR,0,0,0,0
GUJARAT,BHAVNAGAR,TALAJA,0,0,0,0
GUJARAT,DANG,DANG,0,0,0,0
GUJARAT,GANDHINAGAR,DEHGAM,0,0,0,0
GUJARAT,GANDHINAGAR,GANDHINAGAR,1,1,129,131
GUJARAT,GANDHINAGAR,KALOL,0,0,0,0
GUJARAT,GANDHINAGAR,MANSA,0,0,0,0
GUJARAT,JUNAGADH,BHESANA,0,0,0,0
GUJARAT,JUNAGADH,JUNAGADH,0,0,0,0
GUJARAT,JUNAGADH,KESHOD,0,0,0,0
GUJARAT,JUNAGADH,KODINAR,0,0,0,0
GUJARAT,JUNAGADH,MALIA,0,0,0,0
GUJARAT,JUNAGADH,MANAVADAR,0,0,0,0
GUJARAT,JUNAGADH,MENDARDA,0,0,17,17
GUJARAT,JUNAGADH,VATHALI,0,0,0,0
GUJARAT,JUNAGADH,VISAVADAR,0,0,0,0
GUJARAT,KACHCHH,ANJAR,0,0,2,2
GUJARAT,KACHCHH,BHACHAU,0,0,1,1
GUJARAT,KACHCHH,BHUJ,0,1,11,12
GUJARAT,KACHCHH,GANDHIDHAM,0,0,0,0
GUJARAT,KACHCHH,LAKHPAT,0,0,0,0
GUJARAT,KACHCHH,MANDVI,0,0,0,0
GUJARAT,KACHCHH,MUNDRA,0,0,0,0
GUJARAT,KACHCHH,NAKHATRANA,0,0,26,26
GUJARAT,KACHCHH,RAPAR,0,0,5,5
GUJARAT,KHEDA,KAPADVANJ,0,0,0,0
GUJARAT,KHEDA,KATHLAL,0,0,0,0
GUJARAT,KHEDA,KHEDA,0,0,0,0
GUJARAT,KHEDA,MAHUDHA,0,0,0,0
GUJARAT,KHEDA,MATAR,0,0,0,0
GUJARAT,KHEDA,MEHMEDABAD,0,0,0,0
GUJARAT,KHEDA,NADIAD,0,0,0,0
GUJARAT,KHEDA,THASRA,0,0,0,0
GUJARAT,MEHSANA,BECHARAJI,1,0,0,1
GUJARAT,MEHSANA,KADI,1,1,215,217
GUJARAT,MEHSANA,KHERALU,10,3,145,158
GUJARAT,MEHSANA,MEHSANA,0,0,26,26
GUJARAT,MEHSANA,SATLASANA,8,2,124,134
GUJARAT,MEHSANA,UNJHA,14,5,546,565
GUJARAT,MEHSANA,VADNAGAR,0,0,58,58
GUJARAT,MEHSANA,VIJAPUR,0,0,1,1
GUJARAT,MEHSANA,VISNAGAR,0,0,11,11
GUJARAT,NARMADA,DEDIAPADA,0,0,0,0
GUJARAT,NARMADA,NANDOD,0,0,0,0
GUJARAT,NARMADA,SAGBARA,0,0,0,0
GUJARAT,NARMADA,TILAKWADA,0,0,0,0
GUJARAT,NAVSARI,BANSDA,0,0,0,0
GUJARAT,NAVSARI,CHIKHLI,0,0,0,0
GUJARAT,NAVSARI,GANDEVI,0,0,30,30
GUJARAT,PANCHMAHAL,GHOGHAMBA,0,0,0,0
GUJARAT,PANCHMAHAL,HALOL,0,0,0,0
GUJARAT,PANCHMAHAL,KALOL,0,0,0,0
GUJARAT,PANCHMAHAL,SHEHERA,0,0,0,0
GUJARAT,PATAN,CHANASMA,3,1,387,391
GUJARAT,PATAN,HARIJ,1,0,47,48
GUJARAT,PATAN,PATAN,19,1,341,361
GUJARAT,PATAN,RADHANPUR,120,0,11,131
GUJARAT,PATAN,SAMI,17,2,314,333
GUJARAT,PATAN,SANTALPUR,0,0,0,0
GUJARAT,PATAN,SIDHPUR,1,0,266,267
GUJARAT,PATAN,VAGDOD,0,0,108,108
GUJARAT,PORBANDAR,KUTIYANA,0,0,80,80
GUJARAT,PORBANDAR,PORBANDAR,0,0,0,0
GUJARAT,PORBANDAR,RANAVAV,0,0,0,0
GUJARAT,RAJKOT,DHORAJI,1,0,97,98
GUJARAT,RAJKOT,GONDAL,0,0,16,16
GUJARAT,RAJKOT,JAMKANDORNA,0,0,31,31
GUJARAT,RAJKOT,JASDAN,0,0,0,0
GUJARAT,RAJKOT,JETPUR,1,0,49,50
GUJARAT,RAJKOT,LODHIKA,0,0,0,0
GUJARAT,RAJKOT,MALIYA,0,0,0,0
GUJARAT,RAJKOT,MORVI,0,0,14,14
GUJARAT,RAJKOT,PADDHARI,0,0,0,0
GUJARAT,RAJKOT,RAJKOT,13,0,3,16
GUJARAT,RAJKOT,TANKARA,0,0,0,0
