-----
{
 "description": "The table refers to District wise Distribution of Surface Flow Schemes(Water conservation -cum Ground Water Recharge) in use and their Potential Created and Utilized according to Public and Private. The report has been sourced from 3rd census of minor irrigation scheme(2000-01) from Ministry of ...", 
 "file_name": "srfcflowstate4.18.csv", 
 "title": "Download CSV for Districtwise Distribution of Surface Flow Schemes(Water conservation -cum Ground Water Recharge) in use and their Potential Created and Utilized according to Public and Private", 
 "url": "http://data.gov.in/sites/default/files/srfcflowstate4.18.csv"
}
-----
"State","District","No. in use - Public","No. in use - Private","No. in use - Total","Potential created (Ha) - Public","Potential created (Ha) - Private","Potential created (Ha) - Total","Potential utilised (Ha) - Public","Potential utilised (Ha) - Private","Potential utilised (Ha) - Total"
"RAJASTHAN","BANSWARA",0,0,0,0,0,0,0,0,0
"RAJASTHAN","BARAN",0,0,0,0,0,0,0,0,0
"RAJASTHAN","BHARATPUR",0,0,0,0,0,0,0,0,0
"RAJASTHAN","BHILWARA",1,0,1,20,0,20,4,0,4
"RAJASTHAN","BUNDI",0,0,0,0,0,0,0,0,0
"RAJASTHAN","CHITTORGARH",0,0,0,0,0,0,0,0,0
"RAJASTHAN","DAUSA",0,0,0,0,0,0,0,0,0
"RAJASTHAN","DHOLPUR",1,1,2,186,3,189,124,2,126
"RAJASTHAN","DUNGARPUR",0,0,0,0,0,0,0,0,0
"RAJASTHAN","JAIPUR",2,0,2,38,0,38,38,0,38
"RAJASTHAN","JAISALMER",0,0,0,0,0,0,0,0,0
"RAJASTHAN","JALORE",0,0,0,0,0,0,0,0,0
"RAJASTHAN","JHALAWAR",1,0,1,50,0,50,50,0,50
"RAJASTHAN","JHUNJHUNU",0,0,0,0,0,0,0,0,0
"RAJASTHAN","KAROLI",2,0,2,147,0,147,45,0,45
"RAJASTHAN","KOTA",1,0,1,22,0,22,22,0,22
"RAJASTHAN","NAGAUR",0,0,0,0,0,0,0,0,0
"RAJASTHAN","PALI",0,0,0,0,0,0,0,0,0
"RAJASTHAN","RAJSAMAND",0,2,2,0,26,26,0,15,15
"RAJASTHAN","SAWAI MADHOPUR",0,0,0,0,0,0,0,0,0
"RAJASTHAN","SIROHI",0,0,0,0,0,0,0,0,0
"RAJASTHAN","TONK",1,0,1,434,0,434,434,0,434
"RAJASTHAN","UDAIPUR",2,0,2,108,0,108,75,0,75
"SIKKIM","EAST",0,0,0,0,0,0,0,0,0
"SIKKIM","NORTH",0,0,0,0,0,0,0,0,0
"SIKKIM","SOUTH",0,0,0,0,0,0,0,0,0
"SIKKIM","WEST",0,0,0,0,0,0,0,0,0
"TAMIL NADU","COIMBATORE",0,0,0,0,0,0,0,0,0
"TAMIL NADU","CUDDALORE",0,0,0,0,0,0,0,0,0
"TAMIL NADU","DHARMAPURI",1,8,9,1,10,10,0,4,4
"TAMIL NADU","DINDIGUL",0,0,0,0,0,0,0,0,0
"TAMIL NADU","ERODE",0,186,186,0,373,373,0,141,141
"TAMIL NADU","KANCHEEPURAM",0,0,0,0,0,0,0,0,0
"TAMIL NADU","KANYAKUMARI",0,0,0,0,0,0,0,0,0
"TAMIL NADU","KARUR",0,0,0,0,0,0,0,0,0
"TAMIL NADU","MADURAI",1,25,26,50,6410,6460,50,5354,5404
"TAMIL NADU","NAGAPATTINAM",0,0,0,0,0,0,0,0,0
"TAMIL NADU","NAMAKKAL",0,0,0,0,0,0,0,0,0
"TAMIL NADU","NILGIRIS",0,107,107,0,225,225,0,225,225
"TAMIL NADU","PERAMBALUR",0,0,0,0,0,0,0,0,0
"TAMIL NADU","PUDUKKOTTAI",1,0,1,7,0,7,7,0,7
"TAMIL NADU","RAMANATHAPURAM",11,0,11,630,0,630,405,0,405
"TAMIL NADU","SALEM",0,0,0,0,0,0,0,0,0
"TAMIL NADU","SIVAGANGA",0,0,0,0,0,0,0,0,0
"TAMIL NADU","THANJAVUR",0,1,1,0,10,10,0,10,10
"TAMIL NADU","THENI",0,0,0,0,0,0,0,0,0
"TAMIL NADU","THIRUVALLUR",2,4,6,422,67,489,177,14,191
"TAMIL NADU","THIRUVARUR",0,0,0,0,0,0,0,0,0
"TAMIL NADU","TIRUCHIRAPPALLI",0,0,0,0,0,0,0,0,0
"TAMIL NADU","TIRUNELVELI",5,10,15,201,168,369,174,154,328
"TAMIL NADU","TIRUVANNAMALAI",281,30,311,1689,1102,2791,774,1101,1875
"TAMIL NADU","TUTICORIN DISTRICT",1,8,9,47,86,133,39,86,124
"TAMIL NADU","VELLORE",0,0,0,0,0,0,0,0,0
"TAMIL NADU","VILLUPPURAM",12,5,17,1012,905,1917,739,697,1435
"TAMIL NADU","VIRUDHUNAGAR",3,0,3,76,0,76,48,0,48
"TRIPURA","DHALAI",0,0,0,0,0,0,0,0,0
"TRIPURA","NORTH TRIPURA",5,4,9,74,486,560,18,31,49
"TRIPURA","SOUTH TRIPURA",9,167,176,68,1460,1528,60,1231,1290
"TRIPURA","WEST TRIPURA",7,1,8,299,27,326,246,27,273
"UTTAR PRADESH","ALIGARH",0,0,0,0,0,0,0,0,0
"UTTAR PRADESH","ALLAHABAD",0,0,0,0,0,0,0,0,0
"UTTAR PRADESH","BAGHPAT",0,0,0,0,0,0,0,0,0
"UTTAR PRADESH","BAHARAICH",0,0,0,0,0,0,0,0,0
"UTTAR PRADESH","BANDA",4,10,14,100,14,114,100,14,114
"UTTAR PRADESH","BAREILLY",0,9,9,0,12,12,0,9,9
"UTTAR PRADESH","BASTI",0,0,0,0,0,0,0,0,0
"UTTAR PRADESH","BULAND SAHAR",0,0,0,0,0,0,0,0,0
"UTTAR PRADESH","CHANDAULI",0,0,0,0,0,0,0,0,0
"UTTAR PRADESH","CHITRAKOOT",0,39,39,0,205,205,0,189,189
"UTTAR PRADESH","DEORIA",0,0,0,0,0,0,0,0,0
"UTTAR PRADESH","FATEHPUR",0,0,0,0,0,0,0,0,0
"UTTAR PRADESH","GHAZIABAD",0,0,0,0,0,0,0,0,0
"UTTAR PRADESH","GORAKHPUR",0,0,0,0,0,0,0,0,0
"UTTAR PRADESH","HAMIRPUR",2,0,2,66,0,66,66,0,66
"UTTAR PRADESH","JALAUN",0,0,0,0,0,0,0,0,0
"UTTAR PRADESH","JAUNPUR",0,0,0,0,0,0,0,0,0
"UTTAR PRADESH","JHANSI",0,55,55,0,105,105,0,105,105
"UTTAR PRADESH","KANNAUJ",0,0,0,0,0,0,0,0,0
"UTTAR PRADESH","KANPUR DEHAT",0,0,0,0,0,0,0,0,0
"UTTAR PRADESH","KANPUR NAGAR",0,0,0,0,0,0,0,0,0
"UTTAR PRADESH","KAUSHAMBI",0,0,0,0,0,0,0,0,0
"UTTAR PRADESH","LALITPUR",0,14,14,0,31,31,0,31,31
"UTTAR PRADESH","LUCKNOW",0,0,0,0,0,0,0,0,0
"UTTAR PRADESH","MAHARAJ GANJ",0,1,1,0,4,4,0,3,3
"UTTAR PRADESH","MAHOBA",0,3,3,0,3,3,0,3,3
"UTTAR PRADESH","MEERUT",0,0,0,0,0,0,0,0,0
"UTTAR PRADESH","MIRZAPUR",0,2,2,0,47,47,0,47,47
"UTTAR PRADESH","MORADABAD",0,0,0,0,0,0,0,0,0
"UTTAR PRADESH","MUZZAFARNAGAR",0,0,0,0,0,0,0,0,0
"UTTAR PRADESH","RAMPUR",0,0,0,0,0,0,0,0,0
"UTTAR PRADESH","SAHARANPUR",0,0,0,0,0,0,0,0,0
"UTTAR PRADESH","SANT KABIR NAGAR",0,0,0,0,0,0,0,0,0
"UTTAR PRADESH","SANT RAVI DAS NAGAR",0,0,0,0,0,0,0,0,0
"UTTAR PRADESH","SHRAWASTI",0,0,0,0,0,0,0,0,0
"UTTAR PRADESH","SIDDHARTH NAGAR",0,0,0,0,0,0,0,0,0
"UTTAR PRADESH","SONBHADRA",0,10,10,0,29,29,0,26,26
"UTTAR PRADESH","VARANASI",0,0,0,0,0,0,0,0,0
"UTTARANCHAL","ALMORA",7,0,7,14,0,14,12,0,12
"UTTARANCHAL","BAGESHWAR",4,2,6,10,3,13,10,3,13
"UTTARANCHAL","CHAMOLI",0,0,0,0,0,0,0,0,0
"UTTARANCHAL","CHAMPAWAT",1,5,6,2,9,11,1,8,9
"UTTARANCHAL","DEHRA DUN",17,1,18,165,8,173,165,8,173
"UTTARANCHAL","HARIDWAR",0,0,0,0,0,0,0,0,0
"UTTARANCHAL","NAINITAL",5,1,6,257,2,259,196,2,198
"UTTARANCHAL","PAURI",31,3,34,236,194,429,158,6,164
"UTTARANCHAL","PITHORAGARH",29,4,33,1409,7,1416,1106,2,1107
"UTTARANCHAL","RUDHARAPARYAG",4,11,15,10,22,32,8,19,28
"UTTARANCHAL","TEHARI GARHWAL",16,2,18,91,0,91,89,0,89
"UTTARANCHAL","UDHAM SINGH NAGAR",2,0,2,259,0,259,237,0,237
"UTTARANCHAL","UTTARKASHI",1,3,4,3,5,8,3,5,8
"WEST BENGAL","BANKURA",2,2,4,153,16,169,104,9,113
"WEST BENGAL","BIRBHUM",0,3,3,0,68,68,0,32,32
"WEST BENGAL","BURDWAN",1,0,1,310,0,310,236,0,236
"WEST BENGAL","DARJEELING",0,1,1,0,513,513,0,324,324
"WEST BENGAL","HAORA",3,0,3,836,0,836,562,0,562
"WEST BENGAL","HOOGHLY",0,0,0,0,0,0,0,0,0
"WEST BENGAL","JALPAIGURI",0,0,0,0,0,0,0,0,0
"WEST BENGAL","MALDA",0,0,0,0,0,0,0,0,0
"WEST BENGAL","MIDNAPORE",68,103,171,3665,506,4172,1945,369,2314
"WEST BENGAL","MURSHIDABAD",0,0,0,0,0,0,0,0,0
"WEST BENGAL","NADIA",0,0,0,0,0,0,0,0,0
"WEST BENGAL","NORTH 24 PARGANAS",0,2,2,0,2,2,0,0,0
"WEST BENGAL","PURULIA",13,8,21,189,139,328,183,119,302
"WEST BENGAL","SOUTH 24 PARGANAS",0,0,0,0,0,0,0,0,0
"WEST BENGAL","UTTAR DINAJPUR",0,0,0,0,0,0,0,0,0
