-----
{
 "description": "This data provides details of Hon\u2019ble Members of the Ninth Lok Sabha from 2nd December 1989 to 13th March 1991. It consists of name of members, constituency name, state name and party name.", 
 "file_name": "Members_of_Ninth_Lok_Sabha_From_2nd_December_1989_to_13th_March_1991.xls", 
 "title": "Download XLS for Members of Ninth Lok Sabha from 2nd December 1989 to 13th March 1991", 
 "url": "http://data.gov.in/sites/default/files/Members_of_Ninth_Lok_Sabha_From_2nd_December_1989_to_13th_March_1991.xls"
}
-----
"Lok Sabha","Member Name","Gender","Constituency Name","State Name","Party Name"
"Ninth Lok Sabha","Shri Suresh Kodikunnil","Male","Adoor-SC                                                                                            ","Kerala                                                      ","Congress (I)"
"Ninth Lok Sabha","Shri Rama Krishna Konathala","Male","Anakapalli                                                                                          ","Andhra Pradesh                                              ","Congress (I)"
"Ninth Lok Sabha","Shri Chandresh Patel Kordia","Male","Jamnagar                                                                                            ","Gujarat                                                     ","Bharatiya Janata Party"
"Ninth Lok Sabha","Shri Manubhai Kotadia","Male","Amreli                                                                                              ","Gujarat                                                     ","Janata Dal"
"Ninth Lok Sabha","Shri Ghattamaneni Krishna","Male","Eluru                                                                                               ","Andhra Pradesh                                              ","Congress (I)"
"Ninth Lok Sabha","Shri S. Krishna Kumar","Male","Quilon                                                                                              ","Kerala                                                      ","Congress (I)"
"Ninth Lok Sabha","Shri Kusuma Krishna Murthy","Male","Amalapuram-SC                                                                                       ","Andhra Pradesh                                              ","Congress (I)"
"Ninth Lok Sabha","Shri P.R. Kumaramangalam","Male","Salem                                                                                               ","Tamil Nadu                                                  ","Congress (I)"
"Ninth Lok Sabha","Shri Samarendra Kundu","Male","Balasore                                                                                            ","Odisha                                                      ","Janata Dal"
"Ninth Lok Sabha","Shri C.K. Kuppuswamy","Male","Coimbatore                                                                                          ","Tamil Nadu                                                  ","Congress (I)"
"Ninth Lok Sabha","Prof. P.J. Kurien","Male","Mavelikara                                                                                          ","Kerala                                                      ","Congress (I)"
"Ninth Lok Sabha","Shri Jagdish Singh Kushwaha","Male","Ghazipur                                                                                            ","Uttar Pradesh                                               ","Independent"
"Ninth Lok Sabha","Shri Harbhajan Lakha","Male","Phillaur-SC                                                                                         ","Punjab                                                      ","Bahujan Samaj Party"
"Ninth Lok Sabha","Prof. (Smt.) Savithri Lakshmanan","Female","Mukundapuram                                                                                        ","Kerala                                                      ","Congress (I)"
"Ninth Lok Sabha","Shri Lalu Prasad","Male","Chapra                                                                                              ","Bihar                                                       ","Janata Dal"
"Ninth Lok Sabha","Shri Gumanmal Lodha","Male","Pali                                                                                                ","Rajasthan                                                   ","Bharatiya Janata Party"
"Ninth Lok Sabha","Shri G. Made Gowda","Male","Mandya                                                                                              ","Karnataka                                                   ","Congress (I)"
"Ninth Lok Sabha","Shri Mahabir Prasad","Male","Banasgaon-SC                                                                                        ","Uttar Pradesh                                               ","Congress (I)"
"Ninth Lok Sabha","Shri Vamanrao Mahadik","Male","Bombay South Central                                                                                ","Maharashtra                                                 ","Shiv Sena"
"Ninth Lok Sabha","Smt. Sumitra Mahajan","Female","Indore                                                                                              ","Madhya Pradesh                                              ","Bharatiya Janata Party"
"Ninth Lok Sabha","Shri Yadav Shivram Mahajan","Male","Jalgaon                                                                                             ","Maharashtra                                                 ","Congress (I)"
"Ninth Lok Sabha","Shri Haribhau Mahale","Male","Malegaon-ST                                                                                         ","Maharashtra                                                 ","Janata Dal"
"Ninth Lok Sabha","Shri Chitta Ranjan Mahata","Male","Purulia                                                                                             ","West Bengal                                                 ","All India Forward Bloc"
"Ninth Lok Sabha","Shri Shailendra Mahato","Male","Jamshedpur                                                                                          ","Bihar                                                       ","Jharkhand Mukti Morcha"
"Ninth Lok Sabha","Shri Shopat Singh Makkasar","Male","Bikaner                                                                                             ","Rajasthan                                                   ","Communist Party of India (Marxist)"
"Ninth Lok Sabha","Prof. Vijay Kumar Malhotra","Male","Delhi Sadar                                                                                         ","Delhi                                                       ","Bharatiya Janata Party"
"Ninth Lok Sabha","Shri Purna Chandra Malik","Male","Durgapur-SC                                                                                         ","West Bengal                                                 ","Communist Party of India (Marxist)"
"Ninth Lok Sabha","Shri Satya Pal Malik","Male","Aligarh                                                                                             ","Uttar Pradesh                                               ","Janata Dal"
"Ninth Lok Sabha","Shri Mangaraj Mallik","Male","Bhadrak-SC                                                                                          ","Odisha                                                      ","Janata Dal"
"Ninth Lok Sabha","Dr. Mallikarjun","Male","Mahbubnagar                                                                                         ","Andhra Pradesh                                              ","Congress (I)"
"Ninth Lok Sabha","Shri Anantha Ramulu Mallu","Male","Nagarkurnool-SC                                                                                     ","Andhra Pradesh                                              ","Congress (I)"
"Ninth Lok Sabha","Shri Bhai Dhian Singh Mand","Male","Ferozepur                                                                                           ","Punjab                                                      ","Shiromani Akali Dal (Simranjit Singh Mann)"
"Ninth Lok Sabha","Shri Sanat Kumar Mandal","Male","Joynagar-SC                                                                                         ","West Bengal                                                 ","Revolutionary Socialist Party"
"Ninth Lok Sabha","Shri Mandhata Singh","Male","Lucknow                                                                                             ","Uttar Pradesh                                               ","Janata Dal"
"Ninth Lok Sabha","Shri Rajaram Alias Balasaheb Shankarrao Mane","Male","Ichalkaranji                                                                                        ","Maharashtra                                                 ","Congress (I)"
"Ninth Lok Sabha","Smt. Tangaturi Manemma","Female","Secunderabad                                                                                        ","Andhra Pradesh                                              ","Congress (I)"
"Ninth Lok Sabha","Shri Manjay Lal","Male","Samastipur                                                                                          ","Bihar                                                       ","Janata Dal"
"Ninth Lok Sabha","Shri Simranjit Singh Mann","Male","Taran Taran                                                                                         ","Punjab                                                      ","Shiromani Akali Dal (Simranjit Singh Mann)"
"Ninth Lok Sabha","Shri Paul Mantosh","Male","Nominated Anglo-Indian                                                                              ","","Nominated"
"Ninth Lok Sabha","Shri Balvantbhai Manvar","Male","Porbandar                                                                                           ","Gujarat                                                     ","Janata Dal"
"Ninth Lok Sabha","Shri Manvendra Singh","Male","Mathura                                                                                             ","Uttar Pradesh                                               ","Janata Dal"
"Ninth Lok Sabha","Shri Sanford Marak","Male","Tura                                                                                                ","Meghalaya                                                   ","Congress (I)"
"Ninth Lok Sabha","Shri Simon Marandi","Male","Rajmahal-ST                                                                                         ","Bihar                                                       ","Jharkhand Mukti Morcha"
"Ninth Lok Sabha","Shri Peter G. Marbaniang","Male","Shillong                                                                                            ","Meghalaya                                                   ","Congress (I)"
"Ninth Lok Sabha","Shri Rasheed Masood","Male","Saharanpur                                                                                          ","Uttar Pradesh                                               ","Janata Dal"
"Ninth Lok Sabha","Shri Palai K.M. Mathew","Male","Idukki                                                                                              ","Kerala                                                      ","Congress (I)"
"Ninth Lok Sabha","Kumari . Mayawati","Female","Bijnor-SC                                                                                           ","Uttar Pradesh                                               ","Bahujan Samaj Party"
"Ninth Lok Sabha","Prof. Gopal Mayekar","Male","Panaji                                                                                              ","Goa                                                         ","Maharashtrawadi Gomantak Party"
"Ninth Lok Sabha","Dr. Kirodilal Meena","Male","Sawai Madhopur-ST                                                                                   ","Rajasthan                                                   ","Bharatiya Janata Party"
"Ninth Lok Sabha","Shri Nand Lal Meena","Male","Salumber-ST                                                                                         ","Rajasthan                                                   ","Bharatiya Janata Party"
"Ninth Lok Sabha","Shri Kailash Meghwal","Male","Jalore-SC                                                                                           ","Rajasthan                                                   ","Bharatiya Janata Party"
"Ninth Lok Sabha","Smt. Jayawanti Ben Navinchandra Mehta","Female","Bombay North East                                                                                   ","Maharashtra                                                 ","Bharatiya Janata Party"
"Ninth Lok Sabha","Shri Mahendra Singh Mewar","Male","Chittorgarh                                                                                         ","Rajasthan                                                   ","Bharatiya Janata Party"
"Ninth Lok Sabha","Shri Nathu Ram Mirdha","Male","Nagaur                                                                                              ","Rajasthan                                                   ","Janata Dal"
"Ninth Lok Sabha","Shri Balgopal Mishra","Male","Bolangir                                                                                            ","Odisha                                                      ","Janata Dal"
"Ninth Lok Sabha","Shri Janeshwar Mishra","Male","Allahabad                                                                                           ","Uttar Pradesh                                               ","Janata Dal"
"Ninth Lok Sabha","Shri Raj Mangal Mishra","Male","Gopalganj                                                                                           ","Bihar                                                       ","Janata Dal"
"Ninth Lok Sabha","Shri Satyagopal Misra","Male","Tamluk                                                                                              ","West Bengal                                                 ","Communist Party of India (Marxist)"
"Ninth Lok Sabha","Shri Hannan Mollah","Male","Uluberia                                                                                            ","West Bengal                                                 ","Communist Party of India (Marxist)"
"Ninth Lok Sabha","Shri C.P. Mudalagiriyappa","Male","Chitradurga                                                                                         ","Karnataka                                                   ","Communist Party of India (Marxist)"
"Ninth Lok Sabha","Shri Babajan Miran Mujahid","Male","Dharwad South                                                                                       ","Karnataka                                                   ","Congress (I)"
"Ninth Lok Sabha","Smt. Geeta Mukherjee","Female","Panskura                                                                                            ","West Bengal                                                 ","Communist Party of India"
"Ninth Lok Sabha","Shri Ajoy Mukhopadhyay","Male","Krishnagar                                                                                          ","West Bengal                                                 ","Communist Party of India (Marxist)"
"Ninth Lok Sabha","Shri Ramachandran Mullappally","Male","Cannanore                                                                                           ","Kerala                                                      ","Congress (I)"
"Ninth Lok Sabha","Choudhary Multan Singh","Male","Jalesar                                                                                             ","Uttar Pradesh                                               ","Janata Dal"
"Ninth Lok Sabha","Shri Govind Chandra Munda","Male","Keonjhar-ST                                                                                         ","Odisha                                                      ","Janata Dal"
"Ninth Lok Sabha","Shri Kariya Munda","Male","Khunti-ST                                                                                           ","Bihar                                                       ","Bharatiya Janata Party"
"Ninth Lok Sabha","Shri Kankar Munjare","Male","Balaghat                                                                                            ","Madhya Pradesh                                              ","Independent"
"Ninth Lok Sabha","Shri K. Muraleedharan","Male","Calicut                                                                                             ","Kerala                                                      ","Congress (I)"
"Ninth Lok Sabha","Shri M.V.Chandrashekhara Murthy","Male","Kanakapura                                                                                          ","Karnataka                                                   ","Congress (I)"
"Ninth Lok Sabha","Shri R. Muthiah","Male","Periyakulam                                                                                         ","Tamil Nadu                                                  ","All India Anna Dravida Munnetra Kazhagam"
"Ninth Lok Sabha","Shri Devaraya G. Naik","Male","Kanara                                                                                              ","Karnataka                                                   ","Congress (I)"
"Ninth Lok Sabha","Shri Ram Naik","Male","Bombay North                                                                                        ","Maharashtra                                                 ","Bharatiya Janata Party"
"Ninth Lok Sabha","Shri D.K. Naikar","Male","Dharwad North                                                                                       ","Karnataka                                                   ","Congress (I)"
"Ninth Lok Sabha","Shri K.R. Narayanan","Male","Ottapalam-SC                                                                                        ","Kerala                                                      ","Congress (I)"
"Ninth Lok Sabha","Shri P.G. Narayanan","Male","Gobichettipalayam                                                                                   ","Tamil Nadu                                                  ","All India Anna Dravida Munnetra Kazhagam"
"Ninth Lok Sabha","Shri Nathu Singh","Male","Dausa                                                                                               ","Rajasthan                                                   ","Bharatiya Janata Party"
"Ninth Lok Sabha","Shri Nakul Nayak","Male","Phulbani-SC                                                                                         ","Odisha                                                      ","Janata Dal"
"Ninth Lok Sabha","Shri Chandra Mohan Singh Negi","Male","Garhwal                                                                                             ","Uttar Pradesh                                               ","Janata Dal"
"Ninth Lok Sabha","Shri Arun Kumar Nehru","Male","Bilhaur                                                                                             ","Uttar Pradesh                                               ","Janata Dal"
"Ninth Lok Sabha","Shri Arvind Vishram Singh Netam","Male","Kanker-ST                                                                                           ","Madhya Pradesh                                              ","Congress (I)"
"Ninth Lok Sabha","Shri Govind Rao Nikam","Male","Ratnagiri                                                                                           ","Maharashtra                                                 ","Congress (I)"
"Ninth Lok Sabha","Shri Nitish Kumar","Male","Barh                                                                                                ","Bihar                                                       ","Janata Dal"
"Ninth Lok Sabha","Shri Channaiah Odeyar","Male","Davangere                                                                                           ","Karnataka                                                   ","Congress (I)"
"Ninth Lok Sabha","Smt. Sumati Oraon","Female","Lohardaga-ST                                                                                        ","Bihar                                                       ","Congress (I)"
"Ninth Lok Sabha","Shri Sultan Salahuddin Owaisi","Male","Hyderabad                                                                                           ","Andhra Pradesh                                              ","All India Majlis-E-Ittehadul Muslimeen"
"Ninth Lok Sabha","Shri Gopal Pacherwal","Male","Tonk-SC                                                                                             ","Rajasthan                                                   ","Janata Dal"
"Ninth Lok Sabha","Shri E.S.M. Packeer Mohamed","Male","Mayiladuturai                                                                                       ","Tamil Nadu                                                  ","Congress (I)"
"Ninth Lok Sabha","Dr. Debiprosad Pal","Male","Calcutta North West                                                                                 ","West Bengal                                                 ","Congress (I)"
"Ninth Lok Sabha","Dr. Mahendra Singh Pal","Male","Nainital                                                                                            ","Uttar Pradesh                                               ","Janata Dal"
"Ninth Lok Sabha","Shri Rupchand Pal","Male","Hooghly                                                                                             ","West Bengal                                                 ","Communist Party of India (Marxist)"
"Ninth Lok Sabha","Shri K.C . Pallani Shamy","Male","Tiruchengode                                                                                        ","Tamil Nadu                                                  ","All India Anna Dravida Munnetra Kazhagam"
"Ninth Lok Sabha","Shri Raj Mangal Pande","Male","Deoria                                                                                              ","Uttar Pradesh                                               ","Janata Dal"
"Ninth Lok Sabha","Dr. Laxminarayan Pandey","Male","Mandsaur                                                                                            ","Madhya Pradesh                                              ","Bharatiya Janata Party"
"Ninth Lok Sabha","Prof. Yadunath Pandey","Male","Hazaribagh                                                                                          ","Bihar                                                       ","Bharatiya Janata Party"
"Ninth Lok Sabha","Shri D. Pandian","Male","Madras North                                                                                        ","Tamil Nadu                                                  ","Congress (I)"
"Ninth Lok Sabha","Shri Ravi Narayan Pani","Male","Deogarh                                                                                             ","Odisha                                                      ","Janata Dal"
"Ninth Lok Sabha","Shri Ajit Kumar Panja","Male","Calcutta North East                                                                                 ","West Bengal                                                 ","Congress (I)"
"Ninth Lok Sabha","Shri Kanchi Panneerselvam","Male","Chengalpattu                                                                                        ","Tamil Nadu                                                  ","All India Anna Dravida Munnetra Kazhagam"
"Ninth Lok Sabha","Shri Harpal Singh Panwar","Male","Kairana                                                                                             ","Uttar Pradesh                                               ","Janata Dal"
"Ninth Lok Sabha","Shri Baburao Paranjpe","Male","Jabalpur                                                                                            ","Madhya Pradesh                                              ","Bharatiya Janata Party"
"Ninth Lok Sabha","Shri Dalpat Singh Paraste","Male","Shahdol-ST                                                                                          ","Madhya Pradesh                                              ","Bharatiya Janata Party"
"Ninth Lok Sabha","Shri Parmai Lal","Male","Hardoi-SC                                                                                           ","Uttar Pradesh                                               ","Janata Dal"
"Ninth Lok Sabha","Shri Chhedi Paswan","Male","Sasaram-SC                                                                                          ","Bihar                                                       ","Janata Dal"
"Ninth Lok Sabha","Shri Ram Vilas Paswan","Male","Hajipur-SC                                                                                          ","Bihar                                                       ","Janata Dal"
"Ninth Lok Sabha","Shri Sukdeo Paswan","Male","Araria-SC                                                                                           ","Bihar                                                       ","Janata Dal"
"Ninth Lok Sabha","Dr. A.K. Patel","Male","Mehsana                                                                                             ","Gujarat                                                     ","Bharatiya Janata Party"
"Ninth Lok Sabha","Shri Arjunbhai Patel","Male","Bulsar-ST                                                                                           ","Gujarat                                                     ","Janata Dal"
"Ninth Lok Sabha","Shri Maganbhai Patel","Male","Sabarkantha                                                                                         ","Gujarat                                                     ","Janata Dal"
"Ninth Lok Sabha","Shri Natubhai Manibhai Patel","Male","Anand                                                                                               ","Gujarat                                                     ","Bharatiya Janata Party"
"Ninth Lok Sabha","Shri Prahlad Singh Patel","Male","Seoni                                                                                               ","Madhya Pradesh                                              ","Bharatiya Janata Party"
"Ninth Lok Sabha","Shri Ram Pujan Patel","Male","Phulpur                                                                                             ","Uttar Pradesh                                               ","Janata Dal"
"Ninth Lok Sabha","Shri Shantilal Purshottamdas Patel","Male","Godhra                                                                                              ","Gujarat                                                     ","Janata Dal"
"Ninth Lok Sabha","Shri Somabhai Gandalal Koli Patel","Male","Surendranagar                                                                                       ","Gujarat                                                     ","Bharatiya Janata Party"
"Ninth Lok Sabha","Shri Harin Pathak","Male","Ahmedabad                                                                                           ","Gujarat                                                     ","Bharatiya Janata Party"
"Ninth Lok Sabha","Shri Rameshwar Patidar","Male","Khargone                                                                                            ","Madhya Pradesh                                              ","Bharatiya Janata Party"
"Ninth Lok Sabha","Shri Balasaheb Vikhe Patil","Male","Kopargaon                                                                                           ","Maharashtra                                                 ","Congress (I)"
"Ninth Lok Sabha","Shri Prakash V. Patil","Male","Sangli                                                                                              ","Maharashtra                                                 ","Congress (I)"
"Ninth Lok Sabha","Shri S.T. Patil","Male","Bagalkot                                                                                            ","Karnataka                                                   ","Congress (I)"
"Ninth Lok Sabha","Shri Shankarrao Patil","Male","Baramati                                                                                            ","Maharashtra                                                 ","Congress (I)"
"Ninth Lok Sabha","Shri Shivraj V. Patil","Male","Latur                                                                                               ","Maharashtra                                                 ","Congress (I)"
"Ninth Lok Sabha","Shri Uttamrao Deorao Patil","Male","Yavatmal                                                                                            ","Maharashtra                                                 ","Congress (I)"
"Ninth Lok Sabha","Shri Uttamrao Laxmanrao Patil","Male","Erandol                                                                                             ","Maharashtra                                                 ","Bharatiya Janata Party"
"Ninth Lok Sabha","Shri Yashwantrao Gadakh Patil","Male","Ahmednagar                                                                                          ","Maharashtra                                                 ","Congress (I)"
"Ninth Lok Sabha","Shri Sivaji Patnaik","Male","Bhubaneswar                                                                                         ","Odisha                                                      ","Communist Party of India (Marxist)"
"Ninth Lok Sabha","Shri Puchalapalli Penchalaiah","Male","Nellore-SC                                                                                          ","Andhra Pradesh                                              ","Congress (I)"
"Ninth Lok Sabha","Dr. P. Vallal Peruman","Male","Chidambaram-SC                                                                                      ","Tamil Nadu                                                  ","Congress (I)"
"Ninth Lok Sabha","Shri Janardhana Poojary","Male","Mangalore                                                                                           ","Karnataka                                                   ","Congress (I)"
"Ninth Lok Sabha","Shri Shantaram Potdukhe","Male","Chandrapur                                                                                          ","Maharashtra                                                 ","Congress (I)"
"Ninth Lok Sabha","Shri R. Prabhu","Male","Nilgiris                                                                                            ","Tamil Nadu                                                  ","Congress (I)"
"Ninth Lok Sabha","Shri Khagapati Pradhani","Male","Nowrangpur-ST                                                                                       ","Odisha                                                      ","Congress (I)"
"Ninth Lok Sabha","Prof. Radhika Ranjan Pramanik","Male","Mathurapur-SC                                                                                       ","West Bengal                                                 ","Communist Party of India (Marxist)"
"Ninth Lok Sabha","Shri Hari Kewal Prasad","Male","Salempur                                                                                            ","Uttar Pradesh                                               ","Janata Dal"
"Ninth Lok Sabha","Shri Ram Swaroop Prasad","Male","Nalanda                                                                                             ","Bihar                                                       ","Congress (I)"
"Ninth Lok Sabha","Shri V. Sreenivasa Prasad","Male","Chamrajanagar-SC                                                                                    ","Karnataka                                                   ","Congress (I)"
"Ninth Lok Sabha","Shri Pratap Singh","Male","Banka                                                                                               ","Bihar                                                       ","Janata Dal"
"Ninth Lok Sabha","Shri Prem Pradeep","Male","Nawada-SC                                                                                           ","Bihar                                                       ","Communist Party of India (Marxist)"
"Ninth Lok Sabha","Shri Banwari Lal Purohit","Male","Nagpur                                                                                              ","Maharashtra                                                 ","Congress (I)"
"Ninth Lok Sabha","Shri Raghavji","Male","Vidisha                                                                                             ","Madhya Pradesh                                              ","Bharatiya Janata Party"
"Ninth Lok Sabha","Shri Ram Lal Rahi","Male","Misrikh-SC                                                                                          ","Uttar Pradesh                                               ","Congress (I)"
"Ninth Lok Sabha","Shri Kalpnath Rai","Male","Ghosi                                                                                               ","Uttar Pradesh                                               ","Congress (I)"
"Ninth Lok Sabha","Shri Lal Babu Rai","Male","Chapra                                                                                              ","Bihar                                                       ","Janata Dal"
"Ninth Lok Sabha","Shri M. Ramanna Rai","Male","Kasaragod                                                                                           ","Kerala                                                      ","Communist Party of India (Marxist)"
"Ninth Lok Sabha","Shri Rajdev Singh","Male","Sangrur                                                                                             ","Punjab                                                      ","Shiromani Akali Dal (Simranjit Singh Mann)"
"Ninth Lok Sabha","Smt. Vasundhara Raje","Female","Jhalawar                                                                                            ","Rajasthan                                                   ","Bharatiya Janata Party"
"Ninth Lok Sabha","Dr. Vadivelu Rajeshwaran","Male","Ramanathapuram                                                                                      ","Tamil Nadu                                                  ","Congress (I)"
"Ninth Lok Sabha","Shri Ganga Charan Rajput","Male","Hamirpur                                                                                            ","Uttar Pradesh                                               ","Janata Dal"
"Ninth Lok Sabha","Shri Bhupati Vijaya Kumar Raju","Male","Narasapur                                                                                           ","Andhra Pradesh                                              ","Telugu Desam Party"
"Ninth Lok Sabha","Dr. M. Mangapati Pallam Raju ","Male","Kakinada                                                                                            ","Andhra Pradesh                                              ","Congress (I)"
"Ninth Lok Sabha","Smt. Uma Gajapathi Raju","Female","Visakhapatnam                                                                                       ","Andhra Pradesh                                              ","Congress (I)"
"Ninth Lok Sabha","Shri Rajveer Singh","Male","Aonla                                                                                               ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Ninth Lok Sabha","Shri Ram Nihore Rakesh","Male","Chail-SC                                                                                            ","Uttar Pradesh                                               ","Congress (I)"
"Ninth Lok Sabha","Shri Ram Awadh","Male","Akbarpur-SC                                                                                         ","Uttar Pradesh                                               ","Janata Dal"
"Ninth Lok Sabha","Shri Ram Dhan","Male","Lalganj-SC                                                                                          ","Uttar Pradesh                                               ","Janata Dal"
"Ninth Lok Sabha","Shri Ram Sagar","Male","Barabanki-SC                                                                                        ","Uttar Pradesh                                               ","Janata Dal"
"Ninth Lok Sabha","Shri Ram Sagar","Male","Saidpur-SC                                                                                          ","Uttar Pradesh                                               ","Bharatiya Janata Party"
"Ninth Lok Sabha","Shri Ram Sajeevan","Male","Banda                                                                                               ","Uttar Pradesh                                               ","Communist Party of India"
"Ninth Lok Sabha","Shri Ram Singh","Male","Sultanpur                                                                                           ","Uttar Pradesh                                               ","Janata Dal"
"Ninth Lok Sabha","Dr. R. Ramadass","Male","Tindivanam                                                                                          ","Tamil Nadu                                                  ","Congress (I)"
"Ninth Lok Sabha","Shri Y. Ramakrishna","Male","Kolar-SC                                                                                            ","Karnataka                                                   ","Congress (I)"
"Ninth Lok Sabha","Shri Vazhappady Koothappadayachi Ramamurthy","Male","Krishnagiri                                                                                         ","Tamil Nadu                                                  ","Congress (I)"
"Ninth Lok Sabha","Shri A. Govindarajalu Subbaraman Rambabu","Male","Madurai                                                                                             ","Tamil Nadu                                                  ","Congress (I)"
"Ninth Lok Sabha","Shri Rameshwar Prasad","Male","Arrah                                                                                               ","Bihar                                                       ","Indian Peoples' Front"
"Ninth Lok Sabha","Shri Kashi Ram Rana","Male","Surat                                                                                               ","Gujarat                                                     ","Bharatiya Janata Party"
"Ninth Lok Sabha","Prof. Nayakulu G. Ranga","Male","Guntur                                                                                              ","Andhra Pradesh                                              ","Congress (I)"
"Ninth Lok Sabha","Shri Chakilam C. Srinivas Rao","Male","Nalgonda                                                                                            ","Andhra Pradesh                                              ","Congress (I)"
"Ninth Lok Sabha","Shri J. Vengala Rao","Male","Khammam                                                                                             ","Andhra Pradesh                                              ","Congress (I)"
"Ninth Lok Sabha","Shri Juvvadi Chokka Rao","Male","Karimnagar                                                                                          ","Andhra Pradesh                                              ","Congress (I)"
"Ninth Lok Sabha","Dr. Kavuri Samba Siva Rao","Male","Machilipatnam                                                                                       ","Andhra Pradesh                                              ","Congress (I)"
"Ninth Lok Sabha","Shri Kemburi Ramamohan Rao","Male","Bobbili                                                                                             ","Andhra Pradesh                                              ","Telugu Desam Party"
"Ninth Lok Sabha","Shri P.V. Narasimha Rao","Male","Ramtek                                                                                              ","Maharashtra                                                 ","Congress (I)"
"Ninth Lok Sabha","Shri R. Gundu Rao","Male","Bangalore South                                                                                     ","Karnataka                                                   ","Congress (I)"
"Ninth Lok Sabha","Shri V. Krishna Rao","Male","Chikballapur                                                                                        ","Karnataka                                                   ","Congress (I)"
"Ninth Lok Sabha","Shri Rao Birendra Singh","Male","Mahendragarh                                                                                        ","Haryana                                                     ","Janata Dal"
"Ninth Lok Sabha","Shri Uttam B. Rathod","Male","Hingoli                                                                                             ","Maharashtra                                                 ","Congress (I)"
"Ninth Lok Sabha","Dr. Bhagwan Dass Rathor","Male","Khurja-SC                                                                                           ","Uttar Pradesh                                               ","Janata Dal"
"Ninth Lok Sabha","Shri Naranbhai J. Rathwa","Male","Chhota Udaipur-ST                                                                                   ","Gujarat                                                     ","Janata Dal"
"Ninth Lok Sabha","Shri Harish Rawat","Male","Almora                                                                                              ","Uttar Pradesh                                               ","Congress (I)"
"Ninth Lok Sabha","Prof. Rasa Singh Rawat","Male","Ajmer                                                                                               ","Rajasthan                                                   ","Bharatiya Janata Party"
"Ninth Lok Sabha","Shri Rabi Ray","Male","Kendrapara                                                                                          ","Odisha                                                      ","Janata Dal"
"Ninth Lok Sabha","Dr. Sudhir Ray","Male","Burdwan                                                                                             ","West Bengal                                                 ","Communist Party of India (Marxist)"
"Ninth Lok Sabha","Prof. Sudarsan Raychaudhuri","Male","Serampore                                                                                           ","West Bengal                                                 ","Communist Party of India (Marxist)"
"Ninth Lok Sabha","Shri Anantha Venkata Reddy","Male","Anantapur                                                                                           ","Andhra Pradesh                                              ","Congress (I)"
"Ninth Lok Sabha","Dr. B.N. Reddy","Male","Miryalguda                                                                                          ","Andhra Pradesh                                              ","Congress (I)"
"Ninth Lok Sabha","Shri Bojja Venkata Reddy","Male","Nandyal                                                                                             ","Andhra Pradesh                                              ","Congress (I)"
"Ninth Lok Sabha","Shri Kasu Venkata Krishna Reddy","Male","Narasaraopet                                                                                        ","Andhra Pradesh                                              ","Congress (I)"
"Ninth Lok Sabha","Shri Kotla Vijaya Bhaskara Reddy","Male","Kurnool                                                                                             ","Andhra Pradesh                                              ","Congress (I)"
"Ninth Lok Sabha","Shri M. Baga Reddy","Male","Medak                                                                                               ","Andhra Pradesh                                              ","Congress (I)"
"Ninth Lok Sabha","Shri M. Gnanendra Reddy","Male","Chittoor                                                                                            ","Andhra Pradesh                                              ","Congress (I)"
"Ninth Lok Sabha","Shri Mekapati Rajamohan Reddy","Male","Ongole                                                                                              ","Andhra Pradesh                                              ","Congress (I)"
"Ninth Lok Sabha","Shri P. Narsa Reddy","Male","Adilabad                                                                                            ","Andhra Pradesh                                              ","Congress (I)"
"Ninth Lok Sabha","Shri Surendra Reddy","Male","Warangal                                                                                            ","Andhra Pradesh                                              ","Congress (I)"
"Ninth Lok Sabha","Dr. Y.S. Raja Sekara Reddy","Male","Cuddapah                                                                                            ","Andhra Pradesh                                              ","Congress (I)"
"Ninth Lok Sabha","Shri Nilamani Routray","Male","Puri                                                                                                ","Odisha                                                      ","Janata Dal"
"Ninth Lok Sabha","Shri A.K. Roy","Male","Dhanbad                                                                                             ","Bihar                                                       ","Marxist Coordination"
"Ninth Lok Sabha","Shri Haradhan Roy","Male","Asansol                                                                                             ","West Bengal                                                 ","Communist Party of India (Marxist)"
"Ninth Lok Sabha","Shri Amar Roy Pradhan","Male","Cooch Behar-SC                                                                                      ","West Bengal                                                 ","All India Forward Bloc"
"Ninth Lok Sabha","Shri Dharmanna Mondayya Sadul","Male","Solapur                                                                                             ","Maharashtra                                                 ","Congress (I)"
"Ninth Lok Sabha","Shri Subodh Kant Sahai","Male","Ranchi                                                                                              ","Bihar                                                       ","Janata Dal"
"Ninth Lok Sabha","Shri Larang Sai","Male","Surguja-ST                                                                                          ","Madhya Pradesh                                              ","Bharatiya Janata Party"
"Ninth Lok Sabha","Shri Nand Kumar Sai","MALE","Raigarh-ST                                                                                          ","Madhya Pradesh                                              ","Bharatiya Janata Party"
"Ninth Lok Sabha","Shri Gurdial Singh Saini","Male","Kurukshetra                                                                                         ","Haryana                                                     ","Janata Dal"
"Ninth Lok Sabha","Shri Ebrahim Sulaiman Sait","Male","Manjeri                                                                                             ","Kerala                                                      ","Muslim League"
"Ninth Lok Sabha","Shri Manik Sanyal","Male","Jalpaiguri                                                                                          ","West Bengal                                                 ","Communist Party of India (Marxist)"
