-----
{
 "description": "The table refers to Block wise Distribution of Surface Flow Schemes (Permanent diversion) in use and their Potential Created and Utilized according to Public and Private. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "srfcflowdistr4.16.csv", 
 "title": "Download CSV for Blockwise Distribution of Surface Flow Schemes (Permanent diversion) in use and their Potential Created and Utilized according to Public and Private", 
 "url": "http://data.gov.in/sites/default/files/srfcflowdistr4.16.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,No. in use - Public,No. in use - Private,No. in use - Total,Potential created (Ha) - Public,Potential created (Ha) - Private,Potential created (Ha) - Total,Potential utilised (Ha) - Public,Potential utilised (Ha) - Private,Potential utilised (Ha) - Total
ASSAM,BONGAIGAON,BOROBAZAR,0,2,2,0,342,342,0,312,312
ASSAM,BONGAIGAON,MANIKPUR,0,0,0,0,0,0,0,0,0
ASSAM,BONGAIGAON,SIDLI- CHIRANG PT,0,2,2,0,514,514,0,414,414
ASSAM,CACHAR,BARJALENGA,0,0,0,0,0,0,0,0,0
ASSAM,CACHAR,LAKHIPUR,0,0,0,0,0,0,0,0,0
ASSAM,CACHAR,NARSINGPUR,0,0,0,0,0,0,0,0,0
ASSAM,CACHAR,PALANGHAT,0,0,0,0,0,0,0,0,0
ASSAM,CACHAR,SILCHAR,0,0,0,0,0,0,0,0,0
ASSAM,CACHAR,SONAI,0,0,0,0,0,0,0,0,0
ASSAM,DARRANG,BECHIMARI,0,3,3,0,68,68,0,0,0
ASSAM,DARRANG,BHERGAON,0,0,0,0,0,0,0,0,0
ASSAM,DARRANG,KALAIGAON,1,0,1,825,0,825,825,0,825
ASSAM,DARRANG,KHIRABARI,0,0,0,0,0,0,0,0,0
ASSAM,DARRANG,MAZBAT,0,0,0,0,0,0,0,0,0
ASSAM,DARRANG,PACHIM-MANGALDAI,0,0,0,0,0,0,0,0,0
ASSAM,DARRANG,PUB-MANGALDAI,0,0,0,0,0,0,0,0,0
ASSAM,DARRANG,SIPAJHAR,0,1,1,0,178,178,0,28,28
ASSAM,DARRANG,UDALGURI,0,0,0,0,0,0,0,0,0
ASSAM,DHUBRI,DEBITOLA,5,0,5,260,0,260,205,0,205
ASSAM,DHUBRI,MANKACHAR,0,0,0,0,0,0,0,0,0
ASSAM,GOALPARA,DUDHNAI,1,0,1,175,0,175,175,0,175
ASSAM,GOALPARA,JALESWAR,5,0,5,110,0,110,110,0,110
ASSAM,GOALPARA,KUSHDHAWA,3,0,3,530,0,530,530,0,530
ASSAM,GOALPARA,LAKHIPUR,0,0,0,0,0,0,0,0,0
ASSAM,GOLAGHAT,GAMARIGURI,0,0,0,0,0,0,0,0,0
ASSAM,HAILAKANDI,ALGAPUR,1,0,1,30,0,30,30,0,30
ASSAM,HAILAKANDI,HAILAKANDI,0,0,0,0,0,0,0,0,0
ASSAM,JORHAT,JORHAT CENTRAL,0,1,1,0,31,31,0,31,31
ASSAM,JORHAT,KALIAPANI,1,0,1,200,0,200,200,0,200
ASSAM,JORHAT,TITABAR,1,3,4,0,14,14,0,14,14
ASSAM,KAMRUP,BOKO BONGAON,6,0,6,6137,0,6137,6137,0,6137
ASSAM,KAMRUP,BONGAON,0,0,0,0,0,0,0,0,0
ASSAM,KAMRUP,CHANDRAPUR,0,2,2,0,170,170,0,160,160
ASSAM,KAMRUP,CHHAYGAON,0,0,0,0,0,0,0,0,0
ASSAM,KAMRUP,DIMORIA,1,0,1,2,0,2,2,0,2
ASSAM,KAMRUP,RANI,30,0,30,1413,0,1413,1413,0,1413
ASSAM,KARBIANGLONG,AMRI,10,0,10,1279,0,1279,1279,0,1279
ASSAM,KARBIANGLONG,BOKAJAN,4,2,6,191,45,236,191,45,236
ASSAM,KARBIANGLONG,CHINTHONG,0,3,3,0,500,500,0,500,500
ASSAM,KARBIANGLONG,HOWRAGHAT,0,0,0,0,0,0,0,0,0
ASSAM,KARBIANGLONG,LONGSOMEPI,2,0,2,429,0,429,429,0,429
ASSAM,KARBIANGLONG,LUMBATANG,0,2,2,0,125,125,0,125,125
ASSAM,KARBIANGLONG,NILIP,0,2,2,0,45,45,0,45,45
ASSAM,KARBIANGLONG,RONGKHAG,0,31,31,0,2661,2661,0,2661,2661
ASSAM,KARBIANGLONG,RONGMONGWAY,0,0,0,0,0,0,0,0,0
ASSAM,KARBIANGLONG,SOCHENG,0,0,0,0,0,0,0,0,0
ASSAM,KARBIANGLONG,SOMILANGSO,4,9,13,177,210,387,177,210,387
ASSAM,KARIMGANJ,PATHERKANDI,0,0,0,0,0,0,0,0,0
ASSAM,KOKRAJHAR,DOTOMA,0,21,21,0,1428,1428,0,1274,1274
ASSAM,KOKRAJHAR,KACHUGAON,1,1,2,425,120,545,425,30,455
ASSAM,KOKRAJHAR,KOKRAJHAR,6,2,8,1272,90,1362,972,90,1062
ASSAM,KOKRAJHAR,SIDLI-CHIRANG PT,2,46,48,270,3291,3561,225,2966,3191
ASSAM,LAKHIMPUR,DHAKUAKHANA,0,0,0,0,0,0,0,0,0
ASSAM,LAKHIMPUR,NARAYANPUR,8,0,8,569,0,569,66,0,66
ASSAM,MORIGAON,BHUR- BANDHA,0,0,0,0,0,0,0,0,0
ASSAM,MORIGAON,MAYONG,0,0,0,0,0,0,0,0,0
ASSAM,NAGOAN,BARHAMPUR,1,0,1,15,0,15,15,0,15
ASSAM,NAGOAN,BINNAKANDI,0,0,0,0,0,0,0,0,0
ASSAM,NAGOAN,KALIABOR,0,0,0,0,0,0,0,0,0
ASSAM,NAGOAN,KATHITOLI,0,0,0,0,0,0,0,0,0
ASSAM,NAGOAN,KHAGARIJAN,0,0,0,0,0,0,0,0,0
ASSAM,NAGOAN,LIMDING DEV,0,0,0,0,0,0,0,0,0
ASSAM,NAGOAN,RAHA,0,2,2,0,115,115,0,106,106
ASSAM,NALBARI,BASKA,4,0,4,640,0,640,495,0,495
ASSAM,NALBARI,DHAMDHAMA,2,0,2,225,0,225,165,0,165
ASSAM,NALBARI,TAMULPUR,0,0,0,0,0,0,0,0,0
ASSAM,NC HILLS,DIYANG VELLEY,0,3,3,0,80,80,0,80,80
ASSAM,NC HILLS,DIYUNGBRA,0,1,1,0,48,48,0,48,48
ASSAM,NC HILLS,HARANGAJAO,0,15,15,0,523,523,0,523,523
ASSAM,NC HILLS,JATINGA VALLEY,0,6,6,0,200,200,0,200,200
ASSAM,NC HILLS,NEW SANGBAR,0,0,0,0,0,0,0,0,0
ASSAM,SIBSAGAR,DEMOW,0,0,0,0,0,0,0,0,0
ASSAM,SIBSAGAR,LAKWA,0,0,0,0,0,0,0,0,0
ASSAM,SIBSAGAR,NAZIRA,0,0,0,0,0,0,0,0,0
ASSAM,SIBSAGAR,SEPEKHATI,0,0,0,0,0,0,0,0,0
ASSAM,SIBSAGAR,SIBSAGAR,0,0,0,0,0,0,0,0,0
ASSAM,SONITPUR,BAGHMARA,0,3,3,0,2366,2366,0,2366,2366
ASSAM,SONITPUR,BALIPARA,0,0,0,0,0,0,0,0,0
ASSAM,SONITPUR,BEHELI,0,2,2,0,1280,1280,0,1280,1280
ASSAM,SONITPUR,BORCHALA,0,1,1,0,300,300,0,300,300
ASSAM,SONITPUR,CHATIA,0,0,0,0,0,0,0,0,0
ASSAM,SONITPUR,DHEKIAJULI,0,0,0,0,0,0,0,0,0
ASSAM,SONITPUR,NADUAR,0,6,6,0,909,909,0,683,683
ASSAM,SONITPUR,PUB-CHAIDUAR,0,0,0,0,0,0,0,0,0
ASSAM,SONITPUR,SOKAMATHA,0,3,3,0,976,976,0,976,976
BIHAR,ARARIA,BHARGAMA,0,114,114,0,352,352,0,344,344
BIHAR,AURANGABAD,AURANGABAD,1,1,2,150,125,275,140,105,245
BIHAR,AURANGABAD,BARUN,0,1,1,0,286,286,0,285,285
BIHAR,AURANGABAD,DEO,12,1,13,1047,122,1169,758,101,859
BIHAR,AURANGABAD,GOH,0,0,0,0,0,0,0,0,0
BIHAR,AURANGABAD,HASPURA,3,0,3,19,0,19,12,0,12
BIHAR,AURANGABAD,KUTUMBA,1,0,1,8,0,8,8,0,8
BIHAR,AURANGABAD,MADANPUR,14,5,19,63,52,115,42,36,78
BIHAR,AURANGABAD,NABINAGAR,54,0,54,1250,0,1250,817,0,817
BIHAR,AURANGABAD,OBRA,1,0,1,10,0,10,8,0,8
BIHAR,AURANGABAD,RAFIGANAJ,35,0,35,692,0,692,573,0,573
BIHAR,BANKA,AMARPUR,35,0,35,336,0,336,317,0,317
BIHAR,BANKA,BANKA,10,0,10,198,0,198,189,0,189
BIHAR,BANKA,BARAHAT,58,0,58,2622,0,2622,2068,0,2068
BIHAR,BANKA,BELHAR,20,35,55,2693,807,3499,2345,807,3152
BIHAR,BANKA,BOUNSI,0,0,0,0,0,0,0,0,0
BIHAR,BANKA,CHANAN,1,0,1,14,0,14,11,0,11
BIHAR,BANKA,DHORAIYA,64,0,64,3937,0,3937,2203,0,2203
BIHAR,BANKA,KATORIYA,4,0,4,107,0,107,62,0,62
BIHAR,BANKA,PHULLIDUMER,0,0,0,0,0,0,0,0,0
BIHAR,BANKA,RAJOUN,100,1,101,4357,2,4359,4077,2,4079
BIHAR,BANKA,SAMBHUGANJ,8,0,8,288,0,288,228,0,228
BIHAR,BEGUSARAI,BACHHAWARA,0,21,21,0,116,116,0,116,116
BIHAR,BEGUSARAI,BAKHRI,0,0,0,0,0,0,0,0,0
BIHAR,BEGUSARAI,GADHPURA,0,0,0,0,0,0,0,0,0
BIHAR,BEGUSARAI,S.KAMAL,0,0,0,0,0,0,0,0,0
BIHAR,BHAGALPUR,GOURADIH,4,0,4,40,0,40,40,0,40
BIHAR,BHAGALPUR,JAGDISHPUR,0,0,0,0,0,0,0,0,0
BIHAR,BHAGALPUR,KHARIK,0,0,0,0,0,0,0,0,0
BIHAR,BHAGALPUR,PIRPAINTY,0,0,0,0,0,0,0,0,0
BIHAR,BHAGALPUR,SANHAULA,39,16,55,249,39,288,248,39,287
BIHAR,BHAGALPUR,SHAHKUND,6,4,10,82,65,147,70,43,113
BIHAR,BHAGALPUR,SULTANGANJ,0,0,0,0,0,0,0,0,0
BIHAR,BHOJPUR,JAGDISHPUR,0,0,0,0,0,0,0,0,0
BIHAR,BHOJPUR,PIRO,0,0,0,0,0,0,0,0,0
BIHAR,BHOJPUR,SAHAR,0,0,0,0,0,0,0,0,0
BIHAR,BHOJPUR,SANDESH,23,0,23,144,0,144,22,0,22
BIHAR,BHOJPUR,UDWANTNAGAR,0,1,1,0,61,61,0,16,16
BIHAR,BUXAR,ITARHI,0,65,65,0,326,326,0,313,313
BIHAR,BUXAR,NAWANAGAR,0,0,0,0,0,0,0,0,0
BIHAR,EAST CHAMPARAN,CHIRIYA,0,32,32,0,105,105,0,85,85
BIHAR,EAST CHAMPARAN,KALYANPUR,1,0,1,7,0,7,5,0,5
BIHAR,GAYA,AMAS,3,1,4,19,4,23,19,4,23
BIHAR,GAYA,ATRI,12,0,12,96,0,96,96,0,96
BIHAR,GAYA,BANKE BAZAR,6,0,6,401,0,401,106,0,106
BIHAR,GAYA,BARACHATTY,16,0,16,99,0,99,83,0,83
BIHAR,GAYA,BATHANI,2,0,2,86,0,86,86,0,86
BIHAR,GAYA,BELAGANJ,13,0,13,370,0,370,313,0,313
BIHAR,GAYA,BODHGAYA,8,0,8,189,0,189,166,0,166
BIHAR,GAYA,DOBHI,51,0,51,401,0,401,401,0,401
BIHAR,GAYA,DUMARIYA,6,4,10,52,120,171,51,120,170
BIHAR,GAYA,FATEHPUR,165,26,191,2183,159,2342,2123,141,2264
BIHAR,GAYA,GAYA NAGAR,0,19,19,0,115,115,0,0,0
BIHAR,GAYA,GURARU,42,6,48,890,215,1105,739,185,924
BIHAR,GAYA,GURUA,0,0,0,0,0,0,0,0,0
BIHAR,GAYA,IMAMGANJ,71,0,71,1435,0,1435,967,0,967
BIHAR,GAYA,KHIZARSARAI,20,0,20,146,0,146,143,0,143
BIHAR,GAYA,KONCH,8,0,8,323,0,323,249,0,249
BIHAR,GAYA,MANPUR,9,0,9,166,0,166,157,0,157
BIHAR,GAYA,MOHANPUR,0,0,0,0,0,0,0,0,0
BIHAR,GAYA,PARAIYA,3,0,3,41,0,41,40,0,40
BIHAR,GAYA,SHERGHATTY,132,3,135,2156,69,2225,2003,36,2040
BIHAR,GAYA,TANKUPPA,0,0,0,0,0,0,0,0,0
BIHAR,GAYA,TEKARI,13,1,14,890,5,895,750,5,755
BIHAR,GAYA,WAZIRGANJ,6,1,7,190,20,210,164,15,179
BIHAR,GOPAALGANJ,BAIKUNTHPUR,0,0,0,0,0,0,0,0,0
BIHAR,GOPAALGANJ,BARAULI,1,0,1,10,0,10,10,0,10
BIHAR,GOPAALGANJ,BIJAIPUR,0,0,0,0,0,0,0,0,0
BIHAR,GOPAALGANJ,HATHUA,2,0,2,77,0,77,23,0,23
BIHAR,GOPAALGANJ,MANJHA,0,0,0,0,0,0,0,0,0
BIHAR,GOPAALGANJ,PHULWARIYA,0,0,0,0,0,0,0,0,0
BIHAR,JAMUI,ALIGANJ,1,0,1,10,0,10,10,0,10
BIHAR,JAMUI,BARHAT,1,0,1,200,0,200,0,0,0
BIHAR,JAMUI,CHAKAI,2,0,2,10,0,10,10,0,10
BIHAR,JAMUI,GHIDHOR,2,0,2,241,0,241,221,0,221
BIHAR,JAMUI,JAMUI,7,0,7,182,0,182,182,0,182
BIHAR,JAMUI,JHAJHA,3,0,3,19,0,19,16,0,16
BIHAR,JAMUI,KHAIRA,10,0,10,248,0,248,171,0,171
BIHAR,JAMUI,LAXMIPUR,12,0,12,410,0,410,410,0,410
BIHAR,JAMUI,SIKANDARA,9,0,9,62,0,62,62,0,62
BIHAR,JAMUI,SONO,9,3,12,341,60,401,302,58,360
BIHAR,JEHANABAD,ARWAL,1,0,1,18,0,18,18,0,18
BIHAR,JEHANABAD,GHOSHI,28,0,28,1154,0,1154,755,0,755
BIHAR,JEHANABAD,HULASGANJ,25,0,25,810,0,810,722,0,722
BIHAR,JEHANABAD,JEHANABAD,20,0,20,525,0,525,487,0,487
BIHAR,JEHANABAD,KAKO,1,0,1,15,0,15,12,0,12
BIHAR,JEHANABAD,KARPI,0,0,0,0,0,0,0,0,0
BIHAR,JEHANABAD,KURTHA,0,0,0,0,0,0,0,0,0
BIHAR,JEHANABAD,MAKHDUMPUR,38,17,55,1062,29,1092,913,29,942
BIHAR,JEHANABAD,MODANGANJ,12,0,12,334,0,334,190,0,190
BIHAR,JEHANABAD,RATNI,3,0,3,50,0,50,41,0,41
BIHAR,KAIMUR (BHABUA),ADHAURA,0,0,0,0,0,0,0,0,0
BIHAR,KAIMUR (BHABUA),BHABUA,0,975,975,0,3218,3218,0,3217,3217
BIHAR,KAIMUR (BHABUA),BHAGWANPUR,0,0,0,0,0,0,0,0,0
BIHAR,KAIMUR (BHABUA),CHAINPUR,2,0,2,230,0,230,192,0,192
BIHAR,KAIMUR (BHABUA),CHAND,0,0,0,0,0,0,0,0,0
BIHAR,KAIMUR (BHABUA),MOHANIA,2,0,2,108,0,108,9,0,9
BIHAR,KAIMUR (BHABUA),NUAON,0,0,0,0,0,0,0,0,0
BIHAR,KAIMUR (BHABUA),RAMGARH,15,0,15,926,0,926,878,0,878
BIHAR,KAIMUR (BHABUA),RAMPUR,0,0,0,0,0,0,0,0,0
BIHAR,KATIHAR,AZAMNAGAR,0,0,0,0,0,0,0,0,0
BIHAR,LAKHISARAI,BARHIYA,0,0,0,0,0,0,0,0,0
BIHAR,LAKHISARAI,HALSI,1,0,1,15,0,15,15,0,15
BIHAR,LAKHISARAI,LAKHISARAI,16,0,16,2489,0,2489,2376,0,2376
BIHAR,LAKHISARAI,PIPARYA,0,0,0,0,0,0,0,0,0
BIHAR,LAKHISARAI,RAMGHAR CHOK,0,0,0,0,0,0,0,0,0
BIHAR,LAKHISARAI,SURYAGARAH,4,0,4,150,0,150,147,0,147
BIHAR,MADHEPURA,SINGHESHWAR,0,0,0,0,0,0,0,0,0
BIHAR,MADHUBANI,BABUBARHI,0,0,0,0,0,0,0,0,0
BIHAR,MADHUBANI,BASOPATTI,0,0,0,0,0,0,0,0,0
BIHAR,MADHUBANI,GHOGHARDIHA,0,0,0,0,0,0,0,0,0
BIHAR,MADHUBANI,JAYNAGAR,0,0,0,0,0,0,0,0,0
BIHAR,MADHUBANI,JHANJHARPUR,3,0,3,56,0,56,48,0,48
BIHAR,MADHUBANI,KHUTAUNA,3,0,3,1220,0,1220,666,0,666
BIHAR,MADHUBANI,LAUKHI,0,0,0,0,0,0,0,0,0
BIHAR,MADHUBANI,MADHWAPUR,0,0,0,0,0,0,0,0,0
BIHAR,MADHUBANI,RAJNAGAR,0,0,0,0,0,0,0,0,0
BIHAR,MADHUBANI,ROHIKA,0,0,0,0,0,0,0,0,0
BIHAR,MUNGER,DHARAHARA,0,0,0,0,0,0,0,0,0
BIHAR,MUNGER,HAWALI KHAGARHPUR,55,0,55,2266,0,2266,1601,0,1601
BIHAR,MUNGER,SANGRAMPUR,0,0,0,0,0,0,0,0,0
BIHAR,MUNGER,TARAPUR,0,0,0,0,0,0,0,0,0
BIHAR,MUNGER,TATIA BAMBAR,19,0,19,958,0,958,877,0,877
BIHAR,MUZAFFARPUR,AURAI,0,0,0,0,0,0,0,0,0
BIHAR,MUZAFFARPUR,MOTIPUR,0,23,23,0,184,184,0,163,163
BIHAR,NALANDA,ASTHAWAN,2,0,2,360,0,360,360,0,360
BIHAR,NALANDA,BEN,0,0,0,0,0,0,0,0,0
BIHAR,NALANDA,BIND,4,0,4,620,0,620,620,0,620
BIHAR,NALANDA,CHANDI,3,0,3,558,0,558,558,0,558
BIHAR,NALANDA,EKANGARSARAI,7,0,7,1212,0,1212,1212,0,1212
BIHAR,NALANDA,GIRIYAK,7,0,7,1426,0,1426,1426,0,1426
BIHAR,NALANDA,HARNAUT,0,0,0,0,0,0,0,0,0
BIHAR,NALANDA,HILSA,49,8,57,9082,1560,10642,9074,1560,10634
BIHAR,NALANDA,ISLAMPUR,0,0,0,0,0,0,0,0,0
BIHAR,NALANDA,KARAIPARSURAI,10,0,10,1772,0,1772,1772,0,1772
BIHAR,NALANDA,KATRISARAI,0,0,0,0,0,0,0,0,0
BIHAR,NALANDA,NOORSARAI,0,0,0,0,0,0,0,0,0
BIHAR,NALANDA,PARWALPUR,50,0,50,6092,0,6092,5771,0,5771
BIHAR,NALANDA,RAJGIR,0,0,0,0,0,0,0,0,0
BIHAR,NALANDA,SILAO,1,0,1,170,0,170,170,0,170
BIHAR,NAWADA,AKBARPUR,3,0,3,197,0,197,197,0,197
BIHAR,NAWADA,GOVINDPUR,21,0,21,455,0,455,418,0,418
BIHAR,NAWADA,HASUA,8,3,11,128,31,159,95,28,123
BIHAR,NAWADA,KASHICHAK,11,0,11,1145,0,1145,1115,0,1115
BIHAR,NAWADA,KAWAKOLE,2,0,2,0,0,0,0,0,0
BIHAR,NAWADA,MESKAUR,49,3,52,1607,37,1644,1252,33,1285
BIHAR,NAWADA,NARDIGUNJ,0,0,0,0,0,0,0,0,0
BIHAR,NAWADA,NARHAT,1,0,1,10,0,10,3,0,3
BIHAR,NAWADA,NAWADA,13,0,13,435,0,435,410,0,410
BIHAR,NAWADA,PAKRIBRAWAN,47,0,47,46222,0,46222,45742,0,45742
BIHAR,NAWADA,RAJAULI,31,0,31,804,0,804,760,0,760
BIHAR,NAWADA,ROH,14,0,14,205,0,205,194,0,194
BIHAR,NAWADA,SIRDALA,9,0,9,44,0,44,44,0,44
BIHAR,NAWADA,WARISALIGUNJ,18,0,18,308,0,308,284,0,284
BIHAR,PATNA,MASAURHI,0,0,0,0,0,0,0,0,0
BIHAR,PATNA,PALIGANJ,0,0,0,0,0,0,0,0,0
BIHAR,PATNA,PUNPUN,0,0,0,0,0,0,0,0,0
BIHAR,ROHTAS(SASARAM),CHENARI,0,0,0,0,0,0,0,0,0
BIHAR,ROHTAS(SASARAM),ROHTAS,0,0,0,0,0,0,0,0,0
BIHAR,ROHTAS(SASARAM),SASARAM,0,0,0,0,0,0,0,0,0
BIHAR,ROHTAS(SASARAM),SHEOSAGAR,0,0,0,0,0,0,0,0,0
BIHAR,SARAN,GARKHA,1,0,1,6,0,6,4,0,4
BIHAR,SARAN,MAKER,0,0,0,0,0,0,0,0,0
BIHAR,SARAN,TRAIYA,5,0,5,75,0,75,75,0,75
BIHAR,SHEKHPURA,ARIYARI,0,0,0,0,0,0,0,0,0
BIHAR,SHEKHPURA,BARBIGHA,0,0,0,0,0,0,0,0,0
BIHAR,SHEKHPURA,CHEWARA,0,0,0,0,0,0,0,0,0
BIHAR,SHEKHPURA,GHAT KUSUMBHA,1,0,1,100,0,100,100,0,100
BIHAR,SHEKHPURA,SHEKHOPURA SARAI,0,0,0,0,0,0,0,0,0
BIHAR,SHEKHPURA,SHEKHPURA,12,0,12,1823,0,1823,1732,0,1732
BIHAR,SITAMARHI,PUPARI,0,0,0,0,0,0,0,0,0
BIHAR,SITAMARHI,RUNNISAIDPUR,0,11,11,0,45,45,0,42,42
BIHAR,SITAMARHI,SONWARSA,2,0,2,550,0,550,370,0,370
BIHAR,SIWAN,BARHARIA,0,0,0,0,0,0,0,0,0
BIHAR,SIWAN,DARAULI,35,1,36,1367,93,1460,965,92,1057
BIHAR,SIWAN,GOREAKOTHI,0,0,0,0,0,0,0,0,0
BIHAR,SIWAN,RAGHUNATHPUR,0,0,0,0,0,0,0,0,0
BIHAR,SUPAUL,MARAUNA,0,1,1,0,10,10,0,10,10
BIHAR,SUPAUL,TRIVENIGANJ,0,74,74,0,178,178,0,178,178
BIHAR,VAISHALI,BHAGWANPUR,0,0,0,0,0,0,0,0,0
BIHAR,VAISHALI,PATEDHI BELSAR,0,0,0,0,0,0,0,0,0
BIHAR,WEST CHAMPARAN,CHANPATIA,0,0,0,0,0,0,0,0,0
BIHAR,WEST CHAMPARAN,GAUNAHA,0,160,160,0,901,901,0,558,558
BIHAR,WEST CHAMPARAN,LAURIA,0,0,0,0,0,0,0,0,0
BIHAR,WEST CHAMPARAN,NARKATIAGANJ,17,0,17,2703,0,2703,2703,0,2703
BIHAR,WEST CHAMPARAN,SIDHAW,0,0,0,0,0,0,0,0,0
BIHAR,WEST CHAMPARAN,THAKRAHA,0,0,0,0,0,0,0,0,0
CHHATTISGARH,BASTER,JAGDALPUR,65,38,103,67,17,85,48,16,64
CHHATTISGARH,BASTER,KESHKAL,2,9,11,469,16,485,392,14,406
CHHATTISGARH,BASTER,KONDAGAON,2,9,11,6,48,54,3,17,20
CHHATTISGARH,BASTER,NARAYANPUR,0,0,0,0,0,0,0,0,0
CHHATTISGARH,BILASPUR,BELHA,2,0,2,41,0,41,22,0,22
CHHATTISGARH,BILASPUR,BILASPUR,0,0,0,0,0,0,0,0,0
CHHATTISGARH,BILASPUR,KOTA,1,0,1,4,0,4,0,0,0
CHHATTISGARH,BILASPUR,LORMI,0,0,0,0,0,0,0,0,0
CHHATTISGARH,BILASPUR,MASTURI,0,3,3,0,3,3,0,3,3
CHHATTISGARH,BILASPUR,MUNGELI,1,0,1,28,0,28,28,0,28
CHHATTISGARH,BILASPUR,PENDRA-ROAD,5,114,119,816,219,1035,808,219,1027
CHHATTISGARH,BILASPUR,TAKHATPUR,3,0,3,112,0,112,48,0,48
CHHATTISGARH,DANTEWADA,BEEJAPUR,0,5,5,0,8,8,0,1,1
CHHATTISGARH,DANTEWADA,BHOPALPATNAM,0,4,4,0,500,500,0,396,396
CHHATTISGARH,DANTEWADA,DANTEVADA,1,1,2,7,11,18,4,5,9
CHHATTISGARH,DANTEWADA,KONTA,8,0,8,693,0,693,66,0,66
CHHATTISGARH,DHAMTARI,DHAMTARI,0,0,0,0,0,0,0,0,0
CHHATTISGARH,DHAMTARI,KURUD,1,0,1,52,0,52,52,0,52
CHHATTISGARH,DHAMTARI,NAGARI,13,2,15,825,31,856,442,30,472
CHHATTISGARH,DURG,BALOD,7,0,7,695,0,695,483,0,483
CHHATTISGARH,DURG,BEMETARA,0,0,0,0,0,0,0,0,0
CHHATTISGARH,DURG,BERLA,1,0,1,920,0,920,800,0,800
CHHATTISGARH,DURG,DHMADHA,5,0,5,515,0,515,40,0,40
CHHATTISGARH,DURG,DONDILOHAR,9,2,11,516,56,572,441,56,497
CHHATTISGARH,DURG,DURG,5,1,6,545,203,748,360,179,539
CHHATTISGARH,DURG,GUNDERDEHI,6,0,6,455,0,455,216,0,216
CHHATTISGARH,DURG,NAVAGARH,4,0,4,508,0,508,97,0,97
CHHATTISGARH,DURG,PATAN,2,0,2,307,0,307,106,0,106
CHHATTISGARH,DURG,SAJA,11,4,15,2136,22,2158,1752,9,1761
CHHATTISGARH,JANJGIR-CHAMPA,CHAMPA,0,0,0,0,0,0,0,0,0
CHHATTISGARH,JANJGIR-CHAMPA,DABHARA,9,24,33,507,70,577,18,70,88
CHHATTISGARH,JANJGIR-CHAMPA,JAIJAIPUR,4,0,4,4,0,4,4,0,4
CHHATTISGARH,JANJGIR-CHAMPA,JANJGIR,19,2,21,49,8,57,27,8,35
CHHATTISGARH,JANJGIR-CHAMPA,MALKHARODA,18,0,18,201,0,201,201,0,201
CHHATTISGARH,JANJGIR-CHAMPA,NAVAGARH,0,0,0,0,0,0,0,0,0
CHHATTISGARH,JANJGIR-CHAMPA,PAMGARH,0,0,0,0,0,0,0,0,0
CHHATTISGARH,JANJGIR-CHAMPA,SAKTI,0,0,0,0,0,0,0,0,0
CHHATTISGARH,JASHPUR,BAGICHA,19,0,19,896,0,896,775,0,775
CHHATTISGARH,JASHPUR,JASHPUR,1,6,7,17,4,20,16,4,20
CHHATTISGARH,JASHPUR,KUNKURI,1,9,10,31,4,35,31,4,35
CHHATTISGARH,JASHPUR,PATHALGAON,4,4,8,76,3,79,5,2,7
CHHATTISGARH,KANKER,ANTAGAR,4,1,5,71,1,72,39,1,40
CHHATTISGARH,KANKER,BHANUPRATAPPUR,0,0,0,0,0,0,0,0,0
CHHATTISGARH,KANKER,CHARAMA,4,0,4,128,0,128,102,0,102
CHHATTISGARH,KANKER,KANKER,1,0,1,54,0,54,54,0,54
CHHATTISGARH,KANKER,NARHARPUR,0,0,0,0,0,0,0,0,0
CHHATTISGARH,KANKER,PAKHANJUR,2,0,2,159,0,159,159,0,159
CHHATTISGARH,KORBA,KARTALA,0,265,265,0,81,81,0,81,81
CHHATTISGARH,KORBA,KATGHORA,20,6,26,17,6,23,17,6,23
CHHATTISGARH,KORBA,KORBA,1,16,17,53,6,59,0,6,6
CHHATTISGARH,KORBA,PALI,3,78,81,325,130,455,100,77,177
CHHATTISGARH,KORIA,BAIKUNTHPUR,2,1,3,2,1,3,2,0,2
CHHATTISGARH,KORIA,BHARATPUR,5,0,5,1158,0,1158,128,0,128
CHHATTISGARH,KORIA,MANENDRAGARH,185,2,187,1362,113,1475,269,0,269
CHHATTISGARH,KORIA,SONHAT,3,37,40,41,15,56,31,11,42
CHHATTISGARH,KVARDHA,KVARDHA,14,1,15,1633,37,1670,959,0,959
CHHATTISGARH,KVARDHA,PANDARIYA,2,755,757,383,1363,1746,192,1148,1340
CHHATTISGARH,MAHASAMUND,BASNA,5,0,5,297,0,297,261,0,261
CHHATTISGARH,MAHASAMUND,MAHASAMUND,23,3,26,3656,15,3670,1479,15,1494
CHHATTISGARH,MAHASAMUND,SARIYPALI,14,0,14,1161,0,1161,1072,0,1072
CHHATTISGARH,RAIGARH,DHARAMJAIGARH,25,32,57,656,56,712,397,48,445
CHHATTISGARH,RAIGARH,GHARGODA,0,7,7,0,6,6,0,6,6
CHHATTISGARH,RAIGARH,KHARSIYA,0,12,12,0,15,15,0,12,12
CHHATTISGARH,RAIGARH,LAILUNGA,0,0,0,0,0,0,0,0,0
