-----
{
 "description": "The table refers to Block wise Distribution of Shallow Tubewells in use and their Potential Created/ Utilised according to Public and Private. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "shltbdistr2.16.csv", 
 "title": "Download CSV for Blockwise Distribution of Shallow Tubewells in use and their Potential Created/ Utilised according to Public and Private", 
 "url": "http://data.gov.in/sites/default/files/shltbdistr2.16.csv"
}
-----
-----
{
 "description": "The table refers to Block wise Distribution of Deep Tubewells according to The Farmers holding size. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "dptbwldistr3.3.csv", 
 "title": "Download CSV for Blockwise Distribution of Deep Tubewells according to The Farmers holding size", 
 "url": "http://data.gov.in/sites/default/files/dptbwldistr3.3.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Marginal (0-1 ha),Small (1-2 ha),Medium (2-10 ha),Big ( > 10 ha),Total
BIHAR,BEGUSARAI,BAKHRI,0,0,0,0,0
BIHAR,BEGUSARAI,BALLIA,0,0,0,0,0
BIHAR,BEGUSARAI,BARAUNI,0,0,0,0,0
BIHAR,BEGUSARAI,BEGUSARAI,0,0,0,0,0
BIHAR,BEGUSARAI,BHAGWANPUR,0,0,0,0,0
BIHAR,BEGUSARAI,BIRPUR,0,0,0,0,0
BIHAR,BEGUSARAI,CH.BARIYARPUR,0,0,0,0,0
BIHAR,BEGUSARAI,CHHAURAHI,0,0,0,0,0
BIHAR,BEGUSARAI,DANDARI,0,0,0,0,0
BIHAR,BEGUSARAI,GADHPURA,0,0,0,0,0
BIHAR,BEGUSARAI,KHODAWANDPUR,0,0,0,0,0
BIHAR,BEGUSARAI,MANSOORCHAK,0,0,0,0,0
BIHAR,BEGUSARAI,MATIHANI,0,0,0,0,0
BIHAR,BEGUSARAI,NAWAKOTHI,0,0,0,0,0
BIHAR,BEGUSARAI,S.KAMAL,0,0,0,0,0
BIHAR,BEGUSARAI,TEGHRA,0,0,0,0,0
BIHAR,BHAGALPUR,BIHPUR,0,0,0,0,0
BIHAR,BHAGALPUR,GOPALPUR,0,0,0,0,0
BIHAR,BHAGALPUR,GOURADIH,0,0,0,0,0
BIHAR,BHAGALPUR,JAGDISHPUR,0,0,0,0,0
BIHAR,BHAGALPUR,KAHALGAON,0,0,0,0,0
BIHAR,BHAGALPUR,KHARIK,0,0,0,0,0
BIHAR,BHAGALPUR,NATHNAGAR,0,0,0,0,0
BIHAR,BHAGALPUR,NAVGACHHIA,0,0,0,0,0
BIHAR,BHAGALPUR,RANGRA CHOWK,0,0,0,0,0
BIHAR,BHAGALPUR,SABOUR,0,0,0,0,0
BIHAR,BHAGALPUR,SANHAULA,0,0,0,0,0
BIHAR,BHAGALPUR,SULTANGANJ,0,0,0,0,0
BIHAR,BHOJPUR,ARA,0,0,0,0,0
BIHAR,BHOJPUR,BEHEA,0,0,0,0,0
BIHAR,BHOJPUR,GARHANI,0,0,0,0,0
BIHAR,BHOJPUR,KOILWAR,0,0,0,0,0
BIHAR,BHOJPUR,SHAHPUR,0,0,0,0,0
BIHAR,BHOJPUR,UDWANTNAGAR,0,0,0,0,0
BIHAR,BUXAR,BRAHMPUR,0,0,0,0,0
BIHAR,BUXAR,BUXAR,0,0,0,0,0
BIHAR,BUXAR,CHOUGAI,0,0,0,0,0
BIHAR,BUXAR,CHOUSA,0,1,0,0,1
BIHAR,BUXAR,DUMRAON,0,0,0,0,0
BIHAR,BUXAR,ITARHI,0,0,0,0,0
BIHAR,BUXAR,SIMRI,0,0,0,0,0
BIHAR,DARBHANGA,ALINAGAR,0,0,0,0,0
BIHAR,DARBHANGA,BAHADURPUR,0,0,0,0,0
BIHAR,DARBHANGA,BAHERI,0,0,0,0,0
BIHAR,DARBHANGA,BENIPUR,0,0,0,0,0
BIHAR,DARBHANGA,BIRAUL,0,0,0,0,0
BIHAR,DARBHANGA,DARBHANGA,0,0,0,0,0
BIHAR,DARBHANGA,GHANSHYAMPUR,0,0,0,0,0
BIHAR,DARBHANGA,HANUMAN NAGAR,0,0,0,0,0
BIHAR,DARBHANGA,HAYAGHAT,0,0,0,0,0
BIHAR,DARBHANGA,JALE,0,0,0,0,0
BIHAR,DARBHANGA,KEOTI RUNWAY,0,0,0,0,0
BIHAR,DARBHANGA,KUSESHWAR ASTHAN,0,0,0,0,0
BIHAR,DARBHANGA,MANIGACHHI,0,0,0,0,0
BIHAR,DARBHANGA,SINGHWARA,0,0,0,0,0
BIHAR,DARBHANGA,TARDIH,0,0,0,0,0
BIHAR,EAST CHAMPARAN,ADAPUR,0,0,0,0,0
BIHAR,EAST CHAMPARAN,AREARAJ,0,0,0,0,0
BIHAR,EAST CHAMPARAN,BANKATWA,0,0,0,0,0
BIHAR,EAST CHAMPARAN,CHAKIYA,0,0,0,0,0
BIHAR,EAST CHAMPARAN,DHAKA,0,0,0,0,0
BIHAR,EAST CHAMPARAN,GHORASAHAN,0,0,0,0,0
BIHAR,EAST CHAMPARAN,KALYANPUR,0,0,0,0,0
BIHAR,EAST CHAMPARAN,KESARIA,0,0,0,0,0
BIHAR,EAST CHAMPARAN,MEHSI,0,0,0,0,0
BIHAR,EAST CHAMPARAN,MOTIHARI,0,0,0,0,0
BIHAR,EAST CHAMPARAN,PAHARPUR,0,0,0,0,0
BIHAR,EAST CHAMPARAN,PAKRIDYAL,0,0,0,0,0
BIHAR,EAST CHAMPARAN,PATAHI,0,0,0,0,0
BIHAR,EAST CHAMPARAN,PHENHARA,0,0,0,0,0
BIHAR,EAST CHAMPARAN,PIPRAKOTHI,0,0,0,0,0
BIHAR,EAST CHAMPARAN,RAMGARHWA,0,0,0,0,0
BIHAR,EAST CHAMPARAN,RAXAUL,0,0,0,0,0
BIHAR,EAST CHAMPARAN,SANGRAMPUR,0,0,0,0,0
BIHAR,EAST CHAMPARAN,TETARIA,0,0,0,0,0
BIHAR,EAST CHAMPARAN,TURKAULIA,0,0,0,0,0
BIHAR,GAYA,BARACHATTY,0,0,0,0,0
BIHAR,GAYA,BELAGANJ,0,0,1,1,2
BIHAR,GAYA,GAYA NAGAR,0,0,0,0,0
BIHAR,GAYA,KONCH,0,0,1,0,1
BIHAR,GAYA,PARAIYA,0,0,0,0,0
BIHAR,GAYA,TEKARI,0,0,0,0,0
BIHAR,GOPAALGANJ,BAIKUNTHPUR,0,0,0,0,0
BIHAR,GOPAALGANJ,BHOREY,0,0,0,0,0
BIHAR,GOPAALGANJ,BIJAIPUR,0,0,0,0,0
BIHAR,GOPAALGANJ,HATHUA,0,0,0,0,0
BIHAR,GOPAALGANJ,KATEYA,0,0,0,0,0
BIHAR,GOPAALGANJ,KUCHAIKOTE,0,0,0,0,0
BIHAR,GOPAALGANJ,MANJHA,0,0,0,0,0
BIHAR,GOPAALGANJ,THAWE,0,0,0,0,0
BIHAR,GOPAALGANJ,UCHKAGAON,0,0,0,0,0
BIHAR,JAMUI,JHAJHA,0,0,0,0,0
BIHAR,JEHANABAD,JEHANABAD,0,0,0,3,3
BIHAR,JEHANABAD,KAKO,0,0,0,0,0
BIHAR,JEHANABAD,KARPI,0,0,0,0,0
BIHAR,JEHANABAD,MAKHDUMPUR,0,0,0,0,0
BIHAR,KAIMUR (BHABUA),BHABUA,0,0,0,0,0
BIHAR,KAIMUR (BHABUA),BHAGWANPUR,0,0,0,0,0
BIHAR,KAIMUR (BHABUA),CHAINPUR,0,0,0,0,0
BIHAR,KAIMUR (BHABUA),DURGAWATI,0,0,0,0,0
BIHAR,KAIMUR (BHABUA),KUDRA,0,0,0,0,0
BIHAR,KAIMUR (BHABUA),MOHANIA,0,0,0,1,1
BIHAR,KAIMUR (BHABUA),NUAON,0,0,0,0,0
BIHAR,KAIMUR (BHABUA),RAMGARH,0,0,0,0,0
BIHAR,KATIHAR,BARARI,0,0,0,0,0
BIHAR,KATIHAR,FALKA,0,0,0,0,0
BIHAR,KATIHAR,HASANGANJ,0,0,0,0,0
BIHAR,KATIHAR,KADWA,0,0,0,0,0
BIHAR,KATIHAR,KORHA,0,0,0,0,0
BIHAR,KATIHAR,KURSELA,0,0,0,0,0
BIHAR,KATIHAR,MANSAHI,0,0,0,0,0
BIHAR,KATIHAR,SAMELI,0,0,0,0,0
BIHAR,KHAGARIA,ALAULI,0,0,0,0,0
BIHAR,KHAGARIA,CHAUTHAM,0,0,0,0,0
BIHAR,KHAGARIA,GOGRI,0,0,0,0,0
BIHAR,KHAGARIA,KHAGARIA,0,0,0,0,0
BIHAR,KHAGARIA,MANSI,0,0,0,0,0
BIHAR,KHAGARIA,PARBATTA,0,0,0,0,0
BIHAR,KISHANGANJ,BAHADURGANJ,0,0,0,0,0
BIHAR,KISHANGANJ,KISHANGANJ,0,0,0,0,0
BIHAR,KISHANGANJ,POTHIA,0,0,0,0,0
BIHAR,LAKHISARAI,HALSI,0,0,0,0,0
BIHAR,LAKHISARAI,LAKHISARAI,0,0,0,0,0
BIHAR,LAKHISARAI,PIPARYA,0,0,0,0,0
BIHAR,LAKHISARAI,SURYAGARAH,0,0,0,0,0
BIHAR,MADHEPURA,CHAUSA,0,0,0,0,0
BIHAR,MADHEPURA,GAWALPARA,0,0,0,0,0
BIHAR,MADHEPURA,MADHEPURA,0,0,0,0,0
BIHAR,MADHEPURA,SHANKARPUR,0,0,0,0,0
BIHAR,MADHEPURA,SINGHESHWAR,0,0,0,0,0
BIHAR,MADHEPURA,UDAKISHUNGANJ,0,0,0,0,0
BIHAR,MADHUBANI,ANDHARATHADHI,0,0,0,0,0
BIHAR,MADHUBANI,BABUBARHI,4,12,12,2,30
BIHAR,MADHUBANI,BASOPATTI,0,0,0,0,0
BIHAR,MADHUBANI,BENIPATTI,0,0,0,0,0
BIHAR,MADHUBANI,GHOGHARDIHA,0,1,0,0,1
BIHAR,MADHUBANI,HARLAKHI,0,0,0,0,0
BIHAR,MADHUBANI,JAYNAGAR,0,0,0,0,0
BIHAR,MADHUBANI,JHANJHARPUR,0,0,0,0,0
BIHAR,MADHUBANI,KHUTAUNA,0,0,0,0,0
BIHAR,MADHUBANI,LADANIA,0,0,0,0,0
BIHAR,MADHUBANI,MADHEPUR,0,0,0,0,0
BIHAR,MADHUBANI,MADHWAPUR,0,0,0,0,0
BIHAR,MADHUBANI,PANDAUL,18,0,0,0,18
BIHAR,MADHUBANI,RAJNAGAR,2,3,0,0,5
BIHAR,MADHUBANI,ROHIKA,0,0,0,0,0
BIHAR,MUNGER,ASARGANJ,0,0,0,0,0
BIHAR,MUNGER,SANGRAMPUR,0,0,0,0,0
BIHAR,MUZAFFARPUR,AURAI,0,0,0,0,0
BIHAR,MUZAFFARPUR,BANDRA,0,0,0,0,0
BIHAR,MUZAFFARPUR,BOCHAHAN,0,0,0,0,0
BIHAR,MUZAFFARPUR,GAIGHAT,0,0,0,0,0
BIHAR,MUZAFFARPUR,KANTI,0,0,0,0,0
BIHAR,MUZAFFARPUR,KATRA,0,0,0,0,0
BIHAR,MUZAFFARPUR,KURHANI,0,0,0,0,0
BIHAR,MUZAFFARPUR,MINAPUR,0,0,0,0,0
BIHAR,MUZAFFARPUR,MORAUL,0,0,0,0,0
BIHAR,MUZAFFARPUR,MOTIPUR,0,0,0,0,0
BIHAR,MUZAFFARPUR,MUSHAHARI,0,0,0,0,0
BIHAR,MUZAFFARPUR,PAROO,0,0,0,0,0
BIHAR,MUZAFFARPUR,SAHEBGANJ,0,0,0,0,0
BIHAR,MUZAFFARPUR,SAKRA,0,0,0,0,0
BIHAR,MUZAFFARPUR,SARAIYA,0,0,0,0,0
BIHAR,NALANDA,ASTHAWAN,0,0,0,0,0
BIHAR,NALANDA,BEN,0,0,0,0,0
BIHAR,NALANDA,BIHARSHARIF,0,0,0,0,0
BIHAR,NALANDA,BIND,0,0,0,0,0
BIHAR,NALANDA,CHANDI,0,0,0,0,0
BIHAR,NALANDA,EKANGARSARAI,0,0,0,0,0
BIHAR,NALANDA,GIRIYAK,0,0,0,0,0
BIHAR,NALANDA,HARNAUT,0,0,0,0,0
BIHAR,NALANDA,HILSA,0,0,0,0,0
BIHAR,NALANDA,ISLAMPUR,0,0,0,0,0
BIHAR,NALANDA,KARAIPARSURAI,0,0,0,0,0
BIHAR,NALANDA,KATRISARAI,0,0,0,0,0
BIHAR,NALANDA,NAGARNAUSA,0,0,0,0,0
BIHAR,NALANDA,NOORSARAI,0,0,0,0,0
BIHAR,NALANDA,RAHUI,0,0,0,0,0
BIHAR,NALANDA,RAJGIR,0,0,0,0,0
BIHAR,NALANDA,SARMERA,0,0,0,0,0
BIHAR,NAWADA,AKBARPUR,0,0,0,0,0
BIHAR,NAWADA,HASUA,0,0,0,0,0
BIHAR,NAWADA,KASHICHAK,0,3,13,4,20
BIHAR,NAWADA,NAWADA,0,0,0,0,0
BIHAR,NAWADA,PAKRIBRAWAN,0,0,0,0,0
BIHAR,NAWADA,ROH,0,0,0,0,0
BIHAR,NAWADA,WARISALIGUNJ,0,0,0,0,0
BIHAR,PATNA,ATHAMALGOLA,0,0,0,0,0
BIHAR,PATNA,BAKHTIARPUR,0,0,0,0,0
BIHAR,PATNA,BARH,0,0,0,0,0
BIHAR,PATNA,BELCHCHI,0,0,0,0,0
BIHAR,PATNA,BIHTA,0,0,0,0,0
BIHAR,PATNA,DHANARUA,0,0,0,0,0
BIHAR,PATNA,DULHIN BAZAR,0,0,0,0,0
BIHAR,PATNA,MANER,0,0,0,0,0
BIHAR,PATNA,MASAURHI,0,0,0,0,0
BIHAR,PATNA,MOKAMA,0,0,0,0,0
BIHAR,PATNA,NAUBATPUR,0,0,0,0,0
BIHAR,PATNA,PALIGANJ,0,0,0,0,0
BIHAR,PATNA,PANDARAK,0,0,0,0,0
BIHAR,PATNA,PATNA SADAR,0,0,0,0,0
BIHAR,PATNA,PHULWARI,1,1,0,0,2
BIHAR,PATNA,PUNPUN,0,0,0,0,0
BIHAR,PATNA,SAMPATCHAK,0,0,0,0,0
BIHAR,PATNA,VIKRAM,0,0,0,0,0
BIHAR,PURNIA,BHAWANIPUR,0,0,0,0,0
BIHAR,PURNIA,KRITYANAND NAGAR,0,0,0,0,0
BIHAR,ROHTAS(SASARAM),AKHORIGOLA,0,0,0,0,0
BIHAR,ROHTAS(SASARAM),DEHRI,0,0,0,0,0
BIHAR,ROHTAS(SASARAM),KOCHAS,0,0,0,13,13
BIHAR,ROHTAS(SASARAM),NOKHA,0,0,0,2,2
BIHAR,ROHTAS(SASARAM),ROHTAS,0,0,0,0,0
BIHAR,ROHTAS(SASARAM),SASARAM,0,0,0,0,0
BIHAR,ROHTAS(SASARAM),TILOUTTHU,0,0,0,0,0
BIHAR,SAHARSA,KAHARA,0,0,0,0,0
BIHAR,SAHARSA,SATTAR KATTAIYA,0,0,0,0,0
BIHAR,SAHARSA,SAUR BAZAR,0,0,0,0,0
BIHAR,SAHARSA,SONBARSA,0,0,0,0,0
BIHAR,SAMASTIPUR,BIBHUTIPUR,0,0,0,0,0
BIHAR,SAMASTIPUR,BITHAN,0,0,0,0,0
BIHAR,SAMASTIPUR,DALSINGHSARAI,0,0,0,0,0
BIHAR,SAMASTIPUR,HASANPUR,0,0,0,0,0
BIHAR,SAMASTIPUR,KALYANPUR,0,0,0,0,0
BIHAR,SAMASTIPUR,KHANPUR,0,0,0,0,0
BIHAR,SAMASTIPUR,MOHIUDDIN NAGAR,0,0,0,0,0
BIHAR,SAMASTIPUR,MORWA,0,0,0,0,0
BIHAR,SAMASTIPUR,PATORI,0,0,0,0,0
BIHAR,SAMASTIPUR,PUSA,0,0,0,0,0
BIHAR,SAMASTIPUR,ROSERA,0,0,0,0,0
BIHAR,SAMASTIPUR,SAMASTIPUR,0,0,0,0,0
BIHAR,SAMASTIPUR,SARAIRANJAN,0,0,0,0,0
BIHAR,SAMASTIPUR,SHIVAJINAGAR,0,0,0,0,0
BIHAR,SAMASTIPUR,SINGHIA,0,0,0,0,0
BIHAR,SAMASTIPUR,TAJPUR,0,0,0,0,0
BIHAR,SAMASTIPUR,UJIYARPUR,0,0,0,0,0
BIHAR,SAMASTIPUR,VIDHYAPATINAGAR,0,0,0,0,0
BIHAR,SAMASTIPUR,WARISHNAGAR,0,0,0,0,0
BIHAR,SARAN,DARIYAPUR,0,0,0,0,0
BIHAR,SARAN,DIGHWARA,0,0,0,0,0
BIHAR,SARAN,GARKHA,0,0,0,0,0
BIHAR,SARAN,JALAPUR,0,0,0,0,0
BIHAR,SARAN,MAKER,0,0,0,0,0
BIHAR,SARAN,NAGRA,0,0,0,0,0
BIHAR,SARAN,REVILGANJ,0,0,0,0,0
BIHAR,SARAN,SADAR,0,0,0,0,0
BIHAR,SARAN,SONPUR,0,0,0,0,0
BIHAR,SARAN,TRAIYA,0,0,0,0,0
BIHAR,SHEKHPURA,BARBIGHA,0,0,0,0,0
BIHAR,SHEKHPURA,CHEWARA,0,0,0,0,0
BIHAR,SHEKHPURA,GHAT KUSUMBHA,0,0,0,0,0
BIHAR,SHEKHPURA,SHEKHOPURA SARAI,0,0,0,0,0
BIHAR,SHEKHPURA,SHEKHPURA,0,0,0,0,0
BIHAR,SHEOHAR,PIPRAHARI,0,0,0,0,0
BIHAR,SHEOHAR,TRIYANI,0,0,0,0,0
BIHAR,SITAMARHI,BAIRGANIA,0,0,0,0,0
BIHAR,SITAMARHI,BAJPATTI,0,0,0,0,0
BIHAR,SITAMARHI,BATHNAHA,0,0,0,0,0
BIHAR,SITAMARHI,BELSAND,0,0,0,0,0
BIHAR,SITAMARHI,BOKHRA,0,0,0,0,0
BIHAR,SITAMARHI,CHORAUT,0,0,0,0,0
BIHAR,SITAMARHI,DUMRA,0,0,0,0,0
BIHAR,SITAMARHI,MEJARGANJ,0,0,0,0,0
BIHAR,SITAMARHI,NANPUR,0,0,0,0,0
BIHAR,SITAMARHI,PARIHAR,0,0,0,0,0
BIHAR,SITAMARHI,PARSAUNI,0,0,0,0,0
BIHAR,SITAMARHI,PUPARI,0,0,0,0,0
BIHAR,SITAMARHI,RIGA,0,0,0,0,0
BIHAR,SITAMARHI,RUNNISAIDPUR,0,0,0,0,0
BIHAR,SITAMARHI,SONWARSA,1,0,0,0,1
BIHAR,SITAMARHI,SURSAND,0,0,0,0,0
BIHAR,SIWAN,ANDER,0,0,0,0,0
BIHAR,SIWAN,BARHARIA,0,0,0,0,0
BIHAR,SIWAN,BASANTPUR,0,0,0,0,0
BIHAR,SIWAN,BHAGWANPUR-HAT,0,0,0,0,0
BIHAR,SIWAN,DARAULI,0,0,0,0,0
BIHAR,SIWAN,DARAUNDHA,0,0,0,0,0
BIHAR,SIWAN,GOREAKOTHI,0,0,0,0,0
BIHAR,SIWAN,GUTHANI,0,0,0,0,0
BIHAR,SIWAN,HASANPURA,0,0,0,0,0
BIHAR,SIWAN,HUSSAINGANJ,0,0,0,0,0
BIHAR,SIWAN,JIRADEI,0,0,0,0,0
BIHAR,SIWAN,LAKRI NABIGANJ,0,0,0,0,0
BIHAR,SIWAN,MAHARAJGANJ,0,0,0,0,0
BIHAR,SIWAN,NAUTAN,0,0,0,0,0
BIHAR,SIWAN,PACHRUKHI,0,0,0,0,0
BIHAR,SIWAN,SISWAN,0,0,0,0,0
BIHAR,SIWAN,SIWAN,0,0,0,0,0
BIHAR,SUPAUL,BASANTPUR,0,0,0,0,0
BIHAR,SUPAUL,PIPRA,0,0,0,0,0
BIHAR,SUPAUL,SUPAUL,0,0,0,0,0
BIHAR,SUPAUL,TRIVENIGANJ,0,0,0,0,0
BIHAR,VAISHALI,BHAGWANPUR,0,0,0,0,0
BIHAR,VAISHALI,BIDUPUR,0,0,0,0,0
BIHAR,VAISHALI,CHEHRAKALA,0,0,0,0,0
BIHAR,VAISHALI,GORAUL,0,0,0,0,0
BIHAR,VAISHALI,HAJIPUR,0,0,0,0,0
BIHAR,VAISHALI,JANDAHA,0,0,0,0,0
BIHAR,VAISHALI,LALGANJ,0,0,0,0,0
BIHAR,VAISHALI,MAHNAR,0,0,0,0,0
BIHAR,VAISHALI,PATEDHI BELSAR,0,0,0,0,0
BIHAR,VAISHALI,PATEPUR,0,0,0,0,0
BIHAR,VAISHALI,RAJAPAKAR,0,0,0,0,0
BIHAR,VAISHALI,SAHDEI BUZURG,0,0,0,0,0
BIHAR,VAISHALI,VAISHALI,0,0,0,0,0
BIHAR,WEST CHAMPARAN,GAUNAHA,0,0,0,0,0
BIHAR,WEST CHAMPARAN,MAJHAULIA,0,0,0,1,1
BIHAR,WEST CHAMPARAN,NAUTAN,0,0,0,0,0
BIHAR,WEST CHAMPARAN,SIDHAW,0,0,0,0,0
BIHAR,WEST CHAMPARAN,SIKTA,0,0,0,0,0
CHANDIGARH,UT CHANDIGARH,UT CHANDIGARH,0,0,1,0,1
CHHATTISGARH,BASTER,JAGDALPUR,0,0,0,0,0
CHHATTISGARH,BILASPUR,BELHA,0,0,2,0,2
CHHATTISGARH,BILASPUR,BILASPUR,0,1,2,1,4
CHHATTISGARH,BILASPUR,KOTA,0,0,0,0,0
CHHATTISGARH,BILASPUR,MASTURI,0,0,0,0,0
CHHATTISGARH,BILASPUR,MUNGELI,0,0,0,0,0
CHHATTISGARH,BILASPUR,PENDRA-ROAD,0,0,0,0,0
CHHATTISGARH,BILASPUR,TAKHATPUR,0,0,0,0,0
CHHATTISGARH,DANTEWADA,KONTA,2,1,0,0,3
CHHATTISGARH,DHAMTARI,KURUD,0,0,0,0,0
CHHATTISGARH,DHAMTARI,NAGARI,0,0,0,0,0
CHHATTISGARH,DURG,BERLA,0,0,0,0,0
CHHATTISGARH,DURG,DHMADHA,0,0,0,0,0
CHHATTISGARH,DURG,DURG,0,0,0,0,0
CHHATTISGARH,DURG,GUNDERDEHI,0,1,5,6,12
CHHATTISGARH,DURG,NAVAGARH,0,0,0,0,0
CHHATTISGARH,DURG,PATAN,0,0,0,0,0
CHHATTISGARH,DURG,SAJA,0,0,0,0,0
CHHATTISGARH,JANJGIR-CHAMPA,CHAMPA,0,0,0,0,0
CHHATTISGARH,JANJGIR-CHAMPA,DABHARA,0,0,0,0,0
CHHATTISGARH,JANJGIR-CHAMPA,JAIJAIPUR,0,0,0,0,0
CHHATTISGARH,JANJGIR-CHAMPA,JANJGIR,0,0,0,0,0
CHHATTISGARH,JANJGIR-CHAMPA,MALKHARODA,0,0,0,0,0
CHHATTISGARH,JANJGIR-CHAMPA,NAVAGARH,0,0,0,0,0
CHHATTISGARH,JANJGIR-CHAMPA,PAMGARH,0,0,0,0,0
CHHATTISGARH,JANJGIR-CHAMPA,SAKTI,0,0,0,0,0
CHHATTISGARH,JASHPUR,PATHALGAON,0,0,0,0,0
CHHATTISGARH,KANKER,CHARAMA,0,0,0,6,6
CHHATTISGARH,KORIA,BAIKUNTHPUR,0,0,0,0,0
CHHATTISGARH,KVARDHA,KVARDHA,0,0,0,0,0
CHHATTISGARH,KVARDHA,PANDARIYA,0,0,0,0,0
CHHATTISGARH,MAHASAMUND,MAHASAMUND,0,0,0,0,0
CHHATTISGARH,RAIGARH,DHARAMJAIGARH,1,0,0,0,1
CHHATTISGARH,RAIGARH,GHARGODA,0,0,1,0,1
CHHATTISGARH,RAIGARH,KHARSIYA,0,0,0,0,0
CHHATTISGARH,RAIGARH,LAILUNGA,0,0,0,0,0
CHHATTISGARH,RAIGARH,RAIGARH,0,0,0,1,1
CHHATTISGARH,RAIGARH,SARANGARH,0,0,0,0,0
CHHATTISGARH,RAIPUR,ABHANPUR,0,0,0,0,0
CHHATTISGARH,RAIPUR,ARANG,0,0,0,0,0
CHHATTISGARH,RAIPUR,BHATAPARA,0,0,0,0,0
CHHATTISGARH,RAIPUR,BILAIGARH,0,0,0,0,0
CHHATTISGARH,RAIPUR,BLOUDABAJAR,0,0,0,0,0
CHHATTISGARH,RAIPUR,GARIYABAND,0,0,0,0,0
CHHATTISGARH,RAIPUR,PALARI,0,0,0,0,0
CHHATTISGARH,RAIPUR,RAIPUR,0,0,0,0,0
CHHATTISGARH,RAIPUR,RAJIM,0,0,0,0,0
CHHATTISGARH,RAIPUR,SIMGA,0,0,0,0,0
CHHATTISGARH,RAIPUR,TILDA,0,0,0,0,0
CHHATTISGARH,RAJNANDGAON,DONGAR GAON,0,0,0,0,0
CHHATTISGARH,RAJNANDGAON,DONGAR GARH,0,0,0,0,0
CHHATTISGARH,RAJNANDGAON,KHAIRAGARH,0,0,0,0,0
CHHATTISGARH,RAJNANDGAON,RAJNANDGAON,0,0,0,0,0
CHHATTISGARH,SURGUJA,AMBIKAPUR,0,0,0,0,0
CHHATTISGARH,SURGUJA,PRATAPPUR,0,0,0,0,0
CHHATTISGARH,SURGUJA,RAJPUR,0,0,0,0,0
CHHATTISGARH,SURGUJA,SAMRI,0,0,0,0,0
CHHATTISGARH,SURGUJA,SURAJPUR,0,0,1,0,1
DELHI,MAHRAULI,MAHRAULI,0,0,0,0,0
DELHI,NAJAFGARH,NAJAFGARH,17,18,3,0,38
GOA,NORTH GOA,SATTARI,3,0,1,0,4
GOA,SOUTH GOA,CANACONA,0,0,0,0,0
GOA,SOUTH GOA,SANGUEM,0,0,0,0,0
GUJARAT,AHMEDABAD,BARWALA,0,0,0,0,0
GUJARAT,AHMEDABAD,BAVLA,0,0,0,1,1
GUJARAT,AHMEDABAD,DASKROI,0,0,0,0,0
GUJARAT,AHMEDABAD,DETROJ-RAMPURA,27,53,29,1,110
GUJARAT,AHMEDABAD,DHANDHUKA,0,0,0,0,0
GUJARAT,AHMEDABAD,DHOLKA,0,0,0,0,0
GUJARAT,AHMEDABAD,MANDAL,11,56,83,10,160
GUJARAT,AHMEDABAD,RANPUR,0,0,0,0,0
GUJARAT,AHMEDABAD,SANAND,1,2,0,0,3
GUJARAT,AHMEDABAD,VIRAMGAM,1,1,3,0,5
GUJARAT,AMRELI,AMRELI,0,0,0,0,0
GUJARAT,AMRELI,BABRA,0,0,0,0,0
GUJARAT,AMRELI,BAGASARA,0,0,0,0,0
GUJARAT,AMRELI,DHARI,0,0,0,0,0
GUJARAT,AMRELI,JAFRABAD,0,0,0,0,0
GUJARAT,AMRELI,KUNKAVAV VADIA,0,0,0,0,0
GUJARAT,AMRELI,LATHI,0,0,0,0,0
GUJARAT,AMRELI,LILIA,0,0,0,0,0
GUJARAT,AMRELI,RAJULA,0,0,0,0,0
GUJARAT,AMRELI,SAVARKUNDLA,0,0,0,0,0
GUJARAT,ANAND,ANAND,106,95,12,0,213
GUJARAT,ANAND,ANKLAV,76,109,92,1,278
GUJARAT,ANAND,BORSAD,211,209,230,6,656
GUJARAT,ANAND,KHAMBHAT,218,151,379,42,790
GUJARAT,ANAND,PETLAD,7,4,5,12,28
GUJARAT,ANAND,SOJITRA,0,0,0,0,0
GUJARAT,ANAND,TARAPUR,5,4,23,3,35
GUJARAT,ANAND,UMRETH,2,3,1,0,6
GUJARAT,BANASKANTHA,BHABHAR,166,249,958,234,1607
GUJARAT,BANASKANTHA,DANTA,2,8,2,1,13
GUJARAT,BANASKANTHA,DANTIWADA,176,194,174,25,569
GUJARAT,BANASKANTHA,DEESA,732,1045,2156,262,4195
GUJARAT,BANASKANTHA,DEODAR,201,858,3424,340,4823
GUJARAT,BANASKANTHA,DHANERA,55,48,37,5,145
GUJARAT,BANASKANTHA,KANKAREJ,461,727,1313,133,2634
GUJARAT,BANASKANTHA,PALANPUR,59,142,801,108,1110
GUJARAT,BANASKANTHA,THARAD,134,292,1733,175,2334
GUJARAT,BANASKANTHA,VADAGAM,66,113,635,91,905
GUJARAT,BANASKANTHA,WAV,44,61,220,119,444
GUJARAT,BHARUCH,AMOD,0,0,0,0,0
GUJARAT,BHARUCH,ANKLESVAR,0,0,0,0,0
GUJARAT,BHARUCH,BHARUCH,0,0,0,7,7
GUJARAT,BHARUCH,JAMBUSAR,0,0,0,0,0
