-----
{
 "description": "The table refers to block wise Deep Tubewells according to water distribution system . The report has been sourced from 2nd census of minor irrigation scheme(1993-94) from ministry of water resources.", 
 "file_name": "blckdptbwltab3.7.csv", 
 "title": "Download CSV for Block wise Deep Tubewells according to Water Distribution System for 2nd Census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blckdptbwltab3.7.csv"
}
-----
-----
{
 "description": "The table refers to district wise Deep Tubewells according to water distribution system . The report has been sourced from 2nd census of minor irrigation scheme(1993-94) from ministry of water resources.", 
 "file_name": "Statedptbwltab3.7.csv", 
 "title": "Download CSV for District wise Deep Tubewells according to Water Distribution System for 2nd Census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/Statedptbwltab3.7.csv"
}
-----
"State","District","Sprinkler","Drip Irrigation","Open channel","Under ground channel","Others","Total"
"UTTAR PRADESH","MAINPURI",NA,NA,NA,NA,NA,NA
"UTTAR PRADESH","MATHURA",NA,NA,NA,NA,NA,NA
"UTTAR PRADESH","MAU",NA,NA,NA,NA,NA,NA
"UTTAR PRADESH","MEERUT",2,3,207,13,0,225
"UTTAR PRADESH","MIRZAPUR",3,0,193,34,4,234
"UTTAR PRADESH","MORADABAD",0,3,65,0,0,68
"UTTAR PRADESH","MUZAFFER NAGAR",10,0,220,35,5,270
"UTTAR PRADESH","NAINITAL",1,0,73,3,0,77
"UTTAR PRADESH","PAURI GARHWAL",0,0,2,0,0,2
"UTTAR PRADESH","PILIBHIT",0,0,4,27,1,32
"UTTAR PRADESH","PITHORAGARH",NA,NA,NA,NA,NA,NA
"UTTAR PRADESH","PRATAPGARH",NA,NA,NA,NA,NA,NA
"UTTAR PRADESH","RAEBARELY",0,0,6,8,0,14
"UTTAR PRADESH","RAMPUR",0,0,105,90,0,195
"UTTAR PRADESH","SAHARANPUR",NA,NA,NA,NA,NA,NA
"UTTAR PRADESH","SANT RAVIDAS NAGAR",10,7,339,79,2,437
"UTTAR PRADESH","SHAHJAHANPUR",3,1,43,50,0,97
"UTTAR PRADESH","SIDDHARTH NAGAR",NA,NA,NA,NA,NA,NA
"UTTAR PRADESH","SITAPUR",5,5,77,26,0,113
"UTTAR PRADESH","SONBHADRA",NA,NA,NA,NA,NA,NA
"UTTAR PRADESH","SULTANPUR",0,0,44,47,0,91
"UTTAR PRADESH","TEHRI GARHWAL",NA,NA,NA,NA,NA,NA
"UTTAR PRADESH","UDHAMSINGH NAGAR",5,13,216,104,2,340
"UTTAR PRADESH","UNNAO",NA,NA,NA,NA,NA,NA
"UTTAR PRADESH","UTTARKASHI",NA,NA,NA,NA,NA,NA
"UTTAR PRADESH","VARANASI",37,0,540,98,3,678
"WEST BENGAL","BANKURA",0,0,11,92,0,103
"WEST BENGAL","BIRBHUM",0,0,10,72,0,82
"WEST BENGAL","BURDWAN",0,1,39,472,0,512
"WEST BENGAL","COOCHBEHAR",1,0,2,70,0,73
"WEST BENGAL","DAKSHIN DINAJPUR",0,0,7,89,4,100
"WEST BENGAL","DARJEELING",19,0,1,0,0,20
"WEST BENGAL","HOOGLY",4,0,19,407,1,431
"WEST BENGAL","HOWRAH",0,0,3,144,0,147
"WEST BENGAL","JALPAIGURI",35,0,10,68,1,114
"WEST BENGAL","MALDA",0,0,4,267,0,271
"WEST BENGAL","MIDNAPORE",1,1,53,385,1,441
"WEST BENGAL","MURSHIDABAD",0,0,8,536,1,545
"WEST BENGAL","NADIA",1,55,63,593,1,713
"WEST BENGAL","NORTH 24 PARGANAS",0,0,27,254,1,282
"WEST BENGAL","PURULIA",NA,NA,NA,NA,NA,NA
"WEST BENGAL","SOUTH 24 PARGANAS",0,0,3,28,0,31
"WEST BENGAL","UTTAR DINAJPUR",0,0,8,166,0,174
"ANDAMAN & NICOBARS","ANDAMAN",NA,NA,NA,NA,NA,NA
"ANDAMAN & NICOBARS","NICOBARS",NA,NA,NA,NA,NA,NA
"CHANDIGARH","",NA,NA,NA,NA,NA,NA
"DADRA & NAGAR HAVELI","DADRA & NAGAR HAVELI",NA,NA,NA,NA,NA,NA
"DAMAN & DIU","",NA,NA,NA,NA,NA,NA
"DELHI","CENTRAL-DELHI",NA,NA,NA,NA,NA,NA
"DELHI","EAST",NA,NA,NA,NA,NA,NA
"DELHI","NORTH-EAST",NA,NA,NA,NA,NA,NA
"DELHI","NORTH-WEST",NA,NA,NA,NA,NA,NA
"DELHI","SOUTH-EAST",18,2,303,30,18,371
"DELHI","SOUTH-WEST",18,0,45,257,0,320
"DELHI","WEST",NA,NA,NA,NA,NA,NA
"LAKSHADWEEP","",NA,NA,NA,NA,NA,NA
"PONDICHERRY","KARAIKAL",NA,NA,NA,NA,NA,NA
"PONDICHERRY","MAHE",NA,NA,NA,NA,NA,NA
"PONDICHERRY","PONDICHERRY",0,0,355,46,17,418
"PONDICHERRY","YANAM",NA,NA,NA,NA,NA,NA
