-----
{
 "description": "The table refers to Block wise Distribution of Surface Lift Schemes (on Drain/Canal) in use and their Potential Created and Utilized according to Public and Private. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "srfcliftdistr5.18.csv", 
 "title": "Download CSV for Blockwise Distribution of Surface Lift Schemes (on Drain/Canal) in use and their Potential Created and Utilized according to Public and Private", 
 "url": "http://data.gov.in/sites/default/files/srfcliftdistr5.18.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,No. in use - Public,No. in use - Private,No. in use - Total,Potential created (Ha) - Public,Potential created (Ha) - Private,Potential created (Ha) - Total,Potential utilised (Ha) - Public,Potential utilised (Ha) - Private,Potential utilised (Ha) - Total
ANDHRA PRADESH,PRAKASAM,KORISAPADU,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,PRAKASAM,KOTHAPATNAM,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,PRAKASAM,KURICHEDU,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,PRAKASAM,LINGASAMUDRAM,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,PRAKASAM,MADDIPADU,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,PRAKASAM,MARKAPUR,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,PRAKASAM,MARTUR,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,PRAKASAM,MUNDLAMURU,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,PRAKASAM,NAGULUPPALAPADU,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,PRAKASAM,ONGOLE,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,PRAKASAM,PAMUR,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,PRAKASAM,PARCHUR,0,19,19,0,2433,2433,0,763,763
ANDHRA PRADESH,PRAKASAM,PEDACHERLOPALLE,1,0,1,202,0,202,202,0,202
ANDHRA PRADESH,PRAKASAM,PODILI,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,PRAKASAM,PONNALURU,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,PRAKASAM,SANTHAMAGULURU,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,PRAKASAM,SANTHANUTHLAPADU,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,PRAKASAM,SINGARAYAKONDA,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,PRAKASAM,TANGUTUR,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,PRAKASAM,THALLUR,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,PRAKASAM,TRIPURANTHAKAM,0,4,4,0,38,38,0,11,11
ANDHRA PRADESH,PRAKASAM,ULAVAPADU,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,PRAKASAM,VETAPALEM,0,2,2,0,91,91,0,91,91
ANDHRA PRADESH,PRAKASAM,VOLETIVARIPALEM,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,PRAKASAM,YEDDANAPUDI,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,PRAKASAM,ZARUGUMILLI,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,RANGAREDDY,BASHEERABAD,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,RANGAREDDY,GHATKESAR,0,3,3,0,15,15,0,15,15
ANDHRA PRADESH,RANGAREDDY,MARPALLE,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,RANGAREDDY,TANDUR,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,RANGAREDDY,UPPAL,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,SRIKAKULAM,BHAMINI,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,SRIKAKULAM,ETCHERLA,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,SRIKAKULAM,GARA,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,SRIKAKULAM,KOTHURU,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,SRIKAKULAM,L.N.PETA,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,SRIKAKULAM,MANDASA,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,SRIKAKULAM,MEILAPUTTI,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,SRIKAKULAM,PALAKONDA,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,SRIKAKULAM,PATHAPATNAM,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,SRIKAKULAM,REGIDIAMADALAVALASA,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,SRIKAKULAM,SARAVAKOTA,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,SRIKAKULAM,SARUBUJJILI,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,SRIKAKULAM,SEETHAMPETA,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,SRIKAKULAM,SOMPETA,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,SRIKAKULAM,SRIKAKULAM,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,SRIKAKULAM,VANGARA,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,VISAKHAPATNAM,ANAKAPALLI,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,VISAKHAPATNAM,ARAKU VALLEY,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,VISAKHAPATNAM,BUTCHAYYAPETA,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,VISAKHAPATNAM,CHODAVARAM,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,VISAKHAPATNAM,DEVARAPALLE,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,VISAKHAPATNAM,DUMBRIGUDA,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,VISAKHAPATNAM,HUKUMPETA,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,VISAKHAPATNAM,MADUGULA,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,VISAKHAPATNAM,MUNAGAPAKA,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,VISAKHAPATNAM,PADERU,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,VISAKHAPATNAM,PENDURTHI,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,VIZIANAGARAM,BOBBILI,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,VIZIANAGARAM,DENKADA,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,VIZIANAGARAM,GUMMALAKSHMIPURAM,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,VIZIANAGARAM,KURUPAM,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,VIZIANAGARAM,MERAKAMUDIDAM,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,VIZIANAGARAM,NELLIMARLA,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,VIZIANAGARAM,PUSAPATIREGA,1,0,1,49,0,49,0,0,0
ANDHRA PRADESH,VIZIANAGARAM,SALUR,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,VIZIANAGARAM,SEETHANAGARAM,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WARANGAL,BHUPALPALLE,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WARANGAL,CHENNARAOPET,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WARANGAL,DORNAKAL,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WARANGAL,ETURNAGARAM,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WARANGAL,GOVINDARAOPET,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WARANGAL,GUDUR,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WARANGAL,KOTHAGUDEM,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WARANGAL,KURAVI,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WARANGAL,MANGAPET,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WARANGAL,TADVAI,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WEST GODAVARI,BUTTAYAGUDEM,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WEST GODAVARI,CHAGALLU,0,41,41,0,352,352,0,344,344
ANDHRA PRADESH,WEST GODAVARI,DENDULURU,2,0,2,729,0,729,328,0,328
ANDHRA PRADESH,WEST GODAVARI,DEVARAPALLE,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WEST GODAVARI,KOVVUR,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WEST GODAVARI,NIDADAVOLE,1,0,1,1983,0,1983,1983,0,1983
ANDHRA PRADESH,WEST GODAVARI,PEDAPADU,0,6,6,0,2727,2727,0,2727,2727
ANDHRA PRADESH,WEST GODAVARI,PENTAPADU,0,1,1,0,9,9,0,9,9
ANDHRA PRADESH,WEST GODAVARI,POLAVARAM,0,1,1,0,3,3,0,3,3
ANDHRA PRADESH,WEST GODAVARI,TADEPALLIGUDEM,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,WEST GODAVARI,THALLAPUDI,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,DIBANG VALLEY,ROING-DAMBUK,2,0,2,32,0,32,32,0,32
ARUNACHAL PRADESH,LOHIT,NAMSAI-CHOWKHAM,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,LOHIT,TEZU-SUNPURA,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,TIRAP,NIAUSA,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,UPPER SUBANSIRI,DAPORIJO,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,UPPER SUBANSIRI,NACHO,1,0,1,6,0,6,2,0,2
ARUNACHAL PRADESH,WEST KAMENG,KALAKTANG,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,WEST KAMENG,THRIZINO,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,WEST SIANG,BASAR,0,0,0,0,0,0,0,0,0
ASSAM,BARPETA,BARPETA,3,0,3,60,0,60,60,0,60
ASSAM,BARPETA,CHAK-CHAKA,1,0,1,380,0,380,380,0,380
ASSAM,BARPETA,CHENGA,0,0,0,0,0,0,0,0,0
ASSAM,BARPETA,GOBARDHANA,0,0,0,0,0,0,0,0,0
ASSAM,BARPETA,JALAH,0,0,0,0,0,0,0,0,0
ASSAM,BARPETA,RUPSI -PT,0,0,0,0,0,0,0,0,0
ASSAM,BONGAIGAON,BAITAMARI,0,82,82,0,142,142,0,135,135
ASSAM,BONGAIGAON,DANGTOLA,0,0,0,0,0,0,0,0,0
ASSAM,BONGAIGAON,MANIKPUR,0,0,0,0,0,0,0,0,0
ASSAM,BONGAIGAON,SRIJANGRAM,0,0,0,0,0,0,0,0,0
ASSAM,BONGAIGAON,TAPALARI,0,0,0,0,0,0,0,0,0
ASSAM,CACHAR,BARJALENGA,0,0,0,0,0,0,0,0,0
ASSAM,CACHAR,BAR-KHOLA,0,0,0,0,0,0,0,0,0
ASSAM,CACHAR,BASKANDI,0,0,0,0,0,0,0,0,0
ASSAM,CACHAR,BINNAPANDI PT.,0,0,0,0,0,0,0,0,0
ASSAM,CACHAR,KALAIN,0,0,0,0,0,0,0,0,0
ASSAM,CACHAR,KATIGORAH,0,0,0,0,0,0,0,0,0
ASSAM,CACHAR,LAKHIPUR,0,0,0,0,0,0,0,0,0
ASSAM,CACHAR,NARSINGPUR,0,0,0,0,0,0,0,0,0
ASSAM,CACHAR,PALANGHAT,0,0,0,0,0,0,0,0,0
ASSAM,CACHAR,RAJA BAZAR,0,0,0,0,0,0,0,0,0
ASSAM,CACHAR,SAL-CHAPRA,0,0,0,0,0,0,0,0,0
ASSAM,CACHAR,SILCHAR,0,0,0,0,0,0,0,0,0
ASSAM,CACHAR,SONAI,0,1,1,0,40,40,0,30,30
ASSAM,CACHAR,TAPANG,0,0,0,0,0,0,0,0,0
ASSAM,CACHAR,UDARBAND,0,3,3,0,17,17,0,8,8
ASSAM,DARRANG,DOLGAON-SIALMARI,0,0,0,0,0,0,0,0,0
ASSAM,DARRANG,KALAIGAON,0,0,0,0,0,0,0,0,0
ASSAM,DARRANG,KHIRABARI,0,0,0,0,0,0,0,0,0
ASSAM,DARRANG,PACHIM-MANGALDAI,0,0,0,0,0,0,0,0,0
ASSAM,DHEMAJI,MACH KHOWA,0,0,0,0,0,0,0,0,0
ASSAM,DHEMAJI,MSTD BLOCK,0,0,0,0,0,0,0,0,0
ASSAM,DHEMAJI,SISSIBOR GAON,0,0,0,0,0,0,0,0,0
ASSAM,DHUBRI,BILASHI PARA,0,0,0,0,0,0,0,0,0
ASSAM,DHUBRI,CHAPAR-SALKOCHS,0,0,0,0,0,0,0,0,0
ASSAM,DHUBRI,DEBITOLA,0,0,0,0,0,0,0,0,0
ASSAM,DHUBRI,GOLOKGANJ,0,0,0,0,0,0,0,0,0
ASSAM,DHUBRI,JAMADARHAT,0,0,0,0,0,0,0,0,0
ASSAM,DHUBRI,MANKACHAR,0,0,0,0,0,0,0,0,0
ASSAM,DHUBRI,SOUTH SALMARA,0,0,0,0,0,0,0,0,0
ASSAM,DIBRUGARH,BARBARUA,0,0,0,0,0,0,0,0,0
ASSAM,DIBRUGARH,KHOWANG,0,0,0,0,0,0,0,0,0
ASSAM,GOALPARA,BALIJAN,0,0,0,0,0,0,0,0,0
ASSAM,GOALPARA,JALESWAR,0,0,0,0,0,0,0,0,0
ASSAM,GOALPARA,KRISHNAI,0,0,0,0,0,0,0,0,0
ASSAM,GOALPARA,KUSHDHAWA,0,0,0,0,0,0,0,0,0
ASSAM,GOALPARA,LAKHIPUR,0,0,0,0,0,0,0,0,0
ASSAM,GOALPARA,MATIA,0,0,0,0,0,0,0,0,0
ASSAM,GOLAGHAT,GOLAGHAT CENTRAL,0,0,0,0,0,0,0,0,0
ASSAM,GOLAGHAT,GOLAGHAT EAST,0,0,0,0,0,0,0,0,0
ASSAM,GOLAGHAT,GOLAGHAT SOUTH,0,0,0,0,0,0,0,0,0
ASSAM,HAILAKANDI,HAILAKANDI,0,0,0,0,0,0,0,0,0
ASSAM,HAILAKANDI,LALA,0,0,0,0,0,0,0,0,0
ASSAM,HAILAKANDI,SOUTH HAILAKANDI,0,0,0,0,0,0,0,0,0
ASSAM,JORHAT,JORHAT NORTH WEST,0,0,0,0,0,0,0,0,0
ASSAM,JORHAT,KALIAPANI,0,0,0,0,0,0,0,0,0
ASSAM,JORHAT,MAJULI,0,0,0,0,0,0,0,0,0
ASSAM,JORHAT,UJANI MAJULI,0,0,0,0,0,0,0,0,0
ASSAM,KAMRUP,BONGAON,0,1,1,0,7,7,0,7,7
ASSAM,KAMRUP,CHAMARIA,0,0,0,0,0,0,0,0,0
ASSAM,KAMRUP,CHANDRAPUR,0,0,0,0,0,0,0,0,0
ASSAM,KAMRUP,CHHAYGAON,0,0,0,0,0,0,0,0,0
ASSAM,KAMRUP,DIMORIA,0,0,0,0,0,0,0,0,0
ASSAM,KAMRUP,GAROI MARI,0,0,0,0,0,0,0,0,0
ASSAM,KAMRUP,GORESWAR,0,0,0,0,0,0,0,0,0
ASSAM,KAMRUP,HAJO,0,0,0,0,0,0,0,0,0
ASSAM,KAMRUP,RANGIA,0,0,0,0,0,0,0,0,0
ASSAM,KAMRUP,SUALKUCHI,0,0,0,0,0,0,0,0,0
ASSAM,KARBIANGLONG,BOKAJAN,0,0,0,0,0,0,0,0,0
ASSAM,KARBIANGLONG,HOWRAGHAT,0,0,0,0,0,0,0,0,0
ASSAM,KARBIANGLONG,LONGSOMEPI,0,0,0,0,0,0,0,0,0
ASSAM,KARBIANGLONG,LUMBATANG,0,0,0,0,0,0,0,0,0
ASSAM,KARBIANGLONG,NILIP,0,1,1,0,144,144,0,144,144
ASSAM,KARBIANGLONG,RONGKHAG,0,0,0,0,0,0,0,0,0
ASSAM,KARIMGANJ,BADARPUR,0,0,0,0,0,0,0,0,0
ASSAM,KARIMGANJ,DULLV  CHERRA,0,0,0,0,0,0,0,0,0
ASSAM,KARIMGANJ,NORTH KARIMGANJ,0,0,0,0,0,0,0,0,0
ASSAM,KARIMGANJ,PATHERKANDI,0,0,0,0,0,0,0,0,0
ASSAM,KARIMGANJ,SOUTH KARIMGANJ,0,0,0,0,0,0,0,0,0
ASSAM,KOKRAJHAR,DOTOMA,0,3,3,0,86,86,0,85,85
ASSAM,KOKRAJHAR,GOSSAIGAON,0,0,0,0,0,0,0,0,0
ASSAM,KOKRAJHAR,KACHUGAON,0,0,0,0,0,0,0,0,0
ASSAM,KOKRAJHAR,KOKRAJHAR,0,0,0,0,0,0,0,0,0
ASSAM,LAKHIMPUR,BIHPURIA,0,0,0,0,0,0,0,0,0
ASSAM,LAKHIMPUR,DHAKUAKHANA,0,0,0,0,0,0,0,0,0
ASSAM,LAKHIMPUR,NOWBOICHA,0,0,0,0,0,0,0,0,0
ASSAM,MORIGAON,BHUR- BANDHA,0,0,0,0,0,0,0,0,0
ASSAM,MORIGAON,LAHORIGHAT,0,0,0,0,0,0,0,0,0
ASSAM,MORIGAON,MAYONG,0,2,2,0,201,201,0,201,201
ASSAM,NAGOAN,BAJIAGAON,0,0,0,0,0,0,0,0,0
ASSAM,NAGOAN,BARHAMPUR,0,0,0,0,0,0,0,0,0
ASSAM,NAGOAN,BATADRAWA,0,0,0,0,0,0,0,0,0
ASSAM,NAGOAN,BINNAKANDI,3,0,3,72,0,72,72,0,72
ASSAM,NAGOAN,DALONG GHAT,0,0,0,0,0,0,0,0,0
ASSAM,NAGOAN,JOGIJAN,0,0,0,0,0,0,0,0,0
ASSAM,NAGOAN,JURIA,0,0,0,0,0,0,0,0,0
ASSAM,NAGOAN,KALIABOR,0,0,0,0,0,0,0,0,0
ASSAM,NAGOAN,KATHITOLI,0,0,0,0,0,0,0,0,0
ASSAM,NAGOAN,KHAGARIJAN,0,0,0,0,0,0,0,0,0
ASSAM,NAGOAN,LIMDING DEV,0,0,0,0,0,0,0,0,0
ASSAM,NAGOAN,RAHA,0,0,0,0,0,0,0,0,0
ASSAM,NAGOAN,RUPAHI,0,0,0,0,0,0,0,0,0
ASSAM,NAGOAN,UDALI,0,0,0,0,0,0,0,0,0
ASSAM,NALBARI,BARKHETRI,0,0,0,0,0,0,0,0,0
ASSAM,NALBARI,BASKA,0,0,0,0,0,0,0,0,0
ASSAM,NALBARI,MADHUPUR,0,0,0,0,0,0,0,0,0
ASSAM,NALBARI,NAGRIJULI,0,0,0,0,0,0,0,0,0
ASSAM,NALBARI,PACHIM NALBARI,0,0,0,0,0,0,0,0,0
ASSAM,NALBARI,PUB-NALBARI,0,0,0,0,0,0,0,0,0
ASSAM,NALBARI,TAMULPUR,0,8,8,0,23,23,0,18,18
ASSAM,NALBARI,TIHU,0,0,0,0,0,0,0,0,0
ASSAM,NC HILLS,DIYANG VELLEY,0,0,0,0,0,0,0,0,0
ASSAM,SIBSAGAR,DEMOW,0,0,0,0,0,0,0,0,0
ASSAM,SIBSAGAR,GOURISAGAR,0,0,0,0,0,0,0,0,0
ASSAM,SIBSAGAR,NAZIRA,0,0,0,0,0,0,0,0,0
ASSAM,SIBSAGAR,SIBSAGAR,0,0,0,0,0,0,0,0,0
ASSAM,SIBSAGAR,SONARI,0,0,0,0,0,0,0,0,0
ASSAM,SONITPUR,BAGHMARA,0,25,25,0,29,29,0,0,0
ASSAM,SONITPUR,BIHAGURI,0,0,0,0,0,0,0,0,0
ASSAM,SONITPUR,BISHWANATH,0,0,0,0,0,0,0,0,0
ASSAM,SONITPUR,CHATIA,0,0,0,0,0,0,0,0,0
ASSAM,SONITPUR,DHEKIAJULI,0,0,0,0,0,0,0,0,0
ASSAM,SONITPUR,GABHARU,0,0,0,0,0,0,0,0,0
ASSAM,SONITPUR,PUB-CHAIDUAR,0,0,0,0,0,0,0,0,0
ASSAM,TINSUKIA,KAKAPATHAR,5,0,5,218,0,218,218,0,218
ASSAM,TINSUKIA,MARGHERITA,11,0,11,1153,0,1153,1153,0,1153
ASSAM,TINSUKIA,SADIYA,6,0,6,327,0,327,327,0,327
ASSAM,TINSUKIA,SAIKHOWA,0,3,3,0,4,4,0,4,4
BIHAR,AURANGABAD,AURANGABAD,0,0,0,0,0,0,0,0,0
BIHAR,AURANGABAD,BARUN,6,20,26,539,106,646,135,86,220
BIHAR,AURANGABAD,DAUDNAGAR,1,0,1,113,0,113,6,0,6
BIHAR,AURANGABAD,DEO,0,0,0,0,0,0,0,0,0
BIHAR,AURANGABAD,GOH,0,0,0,0,0,0,0,0,0
BIHAR,AURANGABAD,MADANPUR,2,1,3,26,4,30,20,0,20
BIHAR,AURANGABAD,OBRA,0,0,0,0,0,0,0,0,0
BIHAR,AURANGABAD,RAFIGANAJ,0,0,0,0,0,0,0,0,0
BIHAR,BANKA,BANKA,0,0,0,0,0,0,0,0,0
BIHAR,BANKA,BELHAR,8,0,8,667,0,667,607,0,607
BIHAR,BANKA,BOUNSI,0,0,0,0,0,0,0,0,0
BIHAR,BANKA,CHANAN,1,0,1,4,0,4,4,0,4
BIHAR,BANKA,DHORAIYA,0,0,0,0,0,0,0,0,0
BIHAR,BANKA,KATORIYA,42,15,57,249,88,338,212,77,289
BIHAR,BEGUSARAI,BACHHAWARA,0,0,0,0,0,0,0,0,0
BIHAR,BEGUSARAI,BAKHRI,0,0,0,0,0,0,0,0,0
BIHAR,BEGUSARAI,BEGUSARAI,7,0,7,420,0,420,420,0,420
BIHAR,BEGUSARAI,BHAGWANPUR,0,0,0,0,0,0,0,0,0
BIHAR,BEGUSARAI,BIRPUR,0,0,0,0,0,0,0,0,0
BIHAR,BEGUSARAI,CH.BARIYARPUR,0,0,0,0,0,0,0,0,0
BIHAR,BEGUSARAI,DANDARI,0,0,0,0,0,0,0,0,0
BIHAR,BEGUSARAI,GADHPURA,0,0,0,0,0,0,0,0,0
BIHAR,BEGUSARAI,KHODAWANDPUR,1,1,2,54,30,84,31,23,54
BIHAR,BEGUSARAI,MANSOORCHAK,0,0,0,0,0,0,0,0,0
BIHAR,BEGUSARAI,NAWAKOTHI,0,0,0,0,0,0,0,0,0
BIHAR,BEGUSARAI,S.KAMAL,0,0,0,0,0,0,0,0,0
BIHAR,BHAGALPUR,GOURADIH,0,0,0,0,0,0,0,0,0
BIHAR,BHAGALPUR,KHARIK,0,0,0,0,0,0,0,0,0
BIHAR,BHAGALPUR,SANHAULA,9,0,9,217,0,217,151,0,151
BIHAR,BHAGALPUR,SHAHKUND,0,1,1,0,12,12,0,5,5
BIHAR,BHAGALPUR,SULTANGANJ,0,0,0,0,0,0,0,0,0
BIHAR,BHOJPUR,JAGDISHPUR,0,0,0,0,0,0,0,0,0
BIHAR,BHOJPUR,SAHAR,0,0,0,0,0,0,0,0,0
BIHAR,BHOJPUR,SHAHPUR,0,0,0,0,0,0,0,0,0
BIHAR,BUXAR,BRAHMPUR,0,0,0,0,0,0,0,0,0
BIHAR,BUXAR,BUXAR,0,0,0,0,0,0,0,0,0
BIHAR,BUXAR,DUMRAON,0,0,0,0,0,0,0,0,0
BIHAR,DARBHANGA,BAHERI,0,0,0,0,0,0,0,0,0
BIHAR,DARBHANGA,BIRAUL,0,0,0,0,0,0,0,0,0
BIHAR,DARBHANGA,DARBHANGA,0,0,0,0,0,0,0,0,0
BIHAR,DARBHANGA,GAURA BAURAM,0,0,0,0,0,0,0,0,0
BIHAR,DARBHANGA,KEOTI RUNWAY,2,0,2,40,0,40,16,0,16
BIHAR,DARBHANGA,KUSESHWAR ASTHAN,0,0,0,0,0,0,0,0,0
BIHAR,DARBHANGA,MANIGACHHI,0,0,0,0,0,0,0,0,0
BIHAR,DARBHANGA,SINGHWARA,0,0,0,0,0,0,0,0,0
BIHAR,DARBHANGA,TARDIH,0,0,0,0,0,0,0,0,0
BIHAR,EAST CHAMPARAN,ADAPUR,0,0,0,0,0,0,0,0,0
BIHAR,EAST CHAMPARAN,AREARAJ,1,0,1,4,0,4,3,0,3
BIHAR,EAST CHAMPARAN,BANKATWA,0,0,0,0,0,0,0,0,0
BIHAR,EAST CHAMPARAN,CHAURADANO,0,0,0,0,0,0,0,0,0
BIHAR,EAST CHAMPARAN,GHORASAHAN,1,0,1,1150,0,1150,1100,0,1100
BIHAR,EAST CHAMPARAN,HARSIDHI,0,0,0,0,0,0,0,0,0
BIHAR,EAST CHAMPARAN,KALYANPUR,1,0,1,7,0,7,6,0,6
BIHAR,EAST CHAMPARAN,KESARIA,0,0,0,0,0,0,0,0,0
BIHAR,EAST CHAMPARAN,MOTIHARI,1,0,1,29,0,29,22,0,22
BIHAR,EAST CHAMPARAN,PAKRIDYAL,0,0,0,0,0,0,0,0,0
BIHAR,EAST CHAMPARAN,RAMGARHWA,1,0,1,144,0,144,88,0,88
BIHAR,EAST CHAMPARAN,RAXAUL,0,0,0,0,0,0,0,0,0
BIHAR,EAST CHAMPARAN,TETARIA,0,0,0,0,0,0,0,0,0
BIHAR,EAST CHAMPARAN,TURKAULIA,0,0,0,0,0,0,0,0,0
BIHAR,GAYA,ATRI,0,0,0,0,0,0,0,0,0
BIHAR,GAYA,DOBHI,1,0,1,12,0,12,12,0,12
BIHAR,GAYA,DUMARIYA,0,7,7,0,28,28,0,28,28
BIHAR,GAYA,FATEHPUR,0,0,0,0,0,0,0,0,0
BIHAR,GAYA,GURARU,0,0,0,0,0,0,0,0,0
BIHAR,GAYA,MOHANPUR,0,0,0,0,0,0,0,0,0
BIHAR,GAYA,TEKARI,0,0,0,0,0,0,0,0,0
BIHAR,GOPAALGANJ,BAIKUNTHPUR,0,0,0,0,0,0,0,0,0
BIHAR,GOPAALGANJ,BHOREY,0,0,0,0,0,0,0,0,0
BIHAR,GOPAALGANJ,BIJAIPUR,0,0,0,0,0,0,0,0,0
BIHAR,GOPAALGANJ,HATHUA,3,0,3,180,0,180,0,0,0
BIHAR,GOPAALGANJ,PANCHDEWRI,1,0,1,12,0,12,10,0,10
BIHAR,GOPAALGANJ,UCHKAGAON,0,0,0,0,0,0,0,0,0
BIHAR,JAMUI,BARHAT,0,0,0,0,0,0,0,0,0
BIHAR,JAMUI,CHAKAI,3,0,3,4,0,4,4,0,4
BIHAR,JAMUI,GHIDHOR,0,0,0,0,0,0,0,0,0
BIHAR,JAMUI,JHAJHA,0,0,0,0,0,0,0,0,0
BIHAR,JAMUI,KHAIRA,0,2,2,0,2,2,0,2,2
BIHAR,JAMUI,LAXMIPUR,0,0,0,0,0,0,0,0,0
BIHAR,JAMUI,SONO,1,2,3,11,20,31,9,15,24
BIHAR,JEHANABAD,JEHANABAD,0,0,0,0,0,0,0,0,0
BIHAR,JEHANABAD,MAKHDUMPUR,2,0,2,150,0,150,0,0,0
BIHAR,KAIMUR (BHABUA),ADHAURA,4,3,7,14,7,21,9,5,14
BIHAR,KAIMUR (BHABUA),BHABUA,0,0,0,0,0,0,0,0,0
BIHAR,KAIMUR (BHABUA),BHAGWANPUR,0,3,3,0,5,5,0,4,4
BIHAR,KAIMUR (BHABUA),CHAINPUR,0,0,0,0,0,0,0,0,0
BIHAR,KAIMUR (BHABUA),CHAND,0,0,0,0,0,0,0,0,0
BIHAR,KAIMUR (BHABUA),DURGAWATI,0,0,0,0,0,0,0,0,0
BIHAR,KAIMUR (BHABUA),KUDRA,0,11,11,0,41,41,0,41,41
BIHAR,KAIMUR (BHABUA),MOHANIA,0,0,0,0,0,0,0,0,0
BIHAR,KAIMUR (BHABUA),NUAON,0,0,0,0,0,0,0,0,0
BIHAR,KAIMUR (BHABUA),RAMGARH,0,0,0,0,0,0,0,0,0
BIHAR,KATIHAR,BARARI,0,0,0,0,0,0,0,0,0
