-----
{
 "description": "The table refers to block wise surface flow schemes constructed over the years. It has been sourced from 2nd census of minor irrigation scheme (1993-94) from Ministry of Water Resources.", 
 "file_name": "blcktab4.1.csv", 
 "title": "Download CSV for Blockwise Distribution of surface flow schemes consutructed over the years for 2nd census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blcktab4.1.csv"
}
-----
-----
{
 "description": "The table refers to block wise distribution of surface flow schemes according to the farmers holding size. It has been sourced from 2nd census of minor irrigation scheme(1993-94) from Ministry of Water Resources.", 
 "file_name": "blcktab4.3.csv", 
 "title": "Download CSV for Blockwise Distribution of Surface Flow Schemes according to the holding size for 2nd census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blcktab4.3.csv"
}
-----
State,District,Block,Marginal (0-1 ha),Small (1-2 ha),Medium (2-10 ha),Big ( > 10 ha),Total
ASSAM,NAGAON,RUPAHI,0,0,0,0,0
ASSAM,NALBARI,BARIGOG BANBHAG,NA,NA,NA,NA,NA
ASSAM,NALBARI,BARKHETRI,NA,NA,NA,NA,NA
ASSAM,NALBARI,BASKA,0,0,11,1,12
ASSAM,NALBARI,PASCHIM NALBARI,NA,NA,NA,NA,NA
ASSAM,NALBARI,PUB NALBARI,NA,NA,NA,NA,NA
ASSAM,NALBARI,TAMULPUR,0,0,3,61,64
ASSAM,NALBARI,TIHU BARAMA,0,0,0,0,0
ASSAM,NORTH CACHAR HILLS,DIYANG VALLEY,0,0,0,0,0
ASSAM,NORTH CACHAR HILLS,DIYUNGBRA,0,31,3,4,38
ASSAM,NORTH CACHAR HILLS,HARANGAJAW,0,25,20,2,47
ASSAM,NORTH CACHAR HILLS,JATINGA VALLEY,0,5,1,0,6
ASSAM,SIBSAGAR,AMGURI,0,0,0,0,0
ASSAM,SIBSAGAR,DEMOW,NA,NA,NA,NA,NA
ASSAM,SIBSAGAR,NAZIRA,0,0,0,0,0
ASSAM,SIBSAGAR,SAPEKHATI,0,0,0,0,0
ASSAM,SIBSAGAR,SIBSAGAR,NA,NA,NA,NA,NA
ASSAM,SIBSAGAR,SONARI,0,0,0,0,0
ASSAM,SONITPUR,BALIPARA,0,0,0,0,0
ASSAM,SONITPUR,BEHALI,0,0,1,5,6
ASSAM,SONITPUR,BISWANATH,0,0,0,0,0
ASSAM,SONITPUR,CHAIDUAR,0,0,1,1,2
ASSAM,SONITPUR,DHEKIAJULI,0,0,0,0,0
ASSAM,SONITPUR,GABHORU,NA,NA,NA,NA,NA
ASSAM,SONITPUR,NADUAR,0,0,0,0,0
ASSAM,TINSUKIA,HAPJAN,NA,NA,NA,NA,NA
ASSAM,TINSUKIA,KAKOPATHAR,0,0,0,0,0
ASSAM,TINSUKIA,MARGHERITA,NA,NA,NA,NA,NA
ASSAM,TINSUKIA,SADIYA,0,0,2,0,2
BIHAR,ARARIA,ARARIA,NA,NA,NA,NA,NA
BIHAR,ARARIA,BHARGAMA,NA,NA,NA,NA,NA
BIHAR,ARARIA,FORBESGANJ,40,0,0,0,40
BIHAR,ARARIA,JOKIHAT,NA,NA,NA,NA,NA
BIHAR,ARARIA,KURSAKATTA,NA,NA,NA,NA,NA
BIHAR,ARARIA,NARPAIGANJ,NA,NA,NA,NA,NA
BIHAR,ARARIA,PALASI,NA,NA,NA,NA,NA
BIHAR,ARARIA,RANIGANJ,NA,NA,NA,NA,NA
BIHAR,ARARIA,SIKTI,NA,NA,NA,NA,NA
BIHAR,AURANGABAD,AURANGABAD,NA,NA,NA,NA,NA
BIHAR,AURANGABAD,BARUN,NA,NA,NA,NA,NA
BIHAR,AURANGABAD,DAUDNAGAR,NA,NA,NA,NA,NA
BIHAR,AURANGABAD,DEO,NA,NA,NA,NA,NA
BIHAR,AURANGABAD,GOH,NA,NA,NA,NA,NA
BIHAR,AURANGABAD,HASPURA,NA,NA,NA,NA,NA
BIHAR,AURANGABAD,KUTUMBA,NA,NA,NA,NA,NA
BIHAR,AURANGABAD,MADANPUR,NA,NA,NA,NA,NA
BIHAR,AURANGABAD,NABINAGAR,NA,NA,NA,NA,NA
BIHAR,AURANGABAD,OBRA,NA,NA,NA,NA,NA
BIHAR,AURANGABAD,RAFIGANJ,NA,NA,NA,NA,NA
BIHAR,BANKA,AMARPUR,15,0,3,1,19
BIHAR,BANKA,BANKA,1,0,10,1,12
BIHAR,BANKA,BARAHAT,2,2,3,9,16
BIHAR,BANKA,BAUSI,6,5,5,1,17
BIHAR,BANKA,BELHAR,0,0,0,3,3
BIHAR,BANKA,CHANAN,2,5,3,11,21
BIHAR,BANKA,DHURAIYA,3,9,14,1,27
BIHAR,BANKA,KATORIA,16,7,17,1,41
BIHAR,BANKA,PHULLIDUMAR,0,2,0,0,2
BIHAR,BANKA,RAJAN,3,5,12,17,37
BIHAR,BANKA,SAMBHUGANJ,0,0,1,4,5
BIHAR,BEGUSARAI,BACHHAWARA,NA,NA,NA,NA,NA
BIHAR,BEGUSARAI,BAKHARI,NA,NA,NA,NA,NA
BIHAR,BEGUSARAI,BALIA,NA,NA,NA,NA,NA
BIHAR,BEGUSARAI,BARAUNI,NA,NA,NA,NA,NA
BIHAR,BEGUSARAI,BEGUSARAI,NA,NA,NA,NA,NA
BIHAR,BEGUSARAI,BHAGAWANPUR,NA,NA,NA,NA,NA
BIHAR,BEGUSARAI,BIRPUR,NA,NA,NA,NA,NA
BIHAR,BEGUSARAI,CHERIA BARIARPUR,NA,NA,NA,NA,NA
BIHAR,BEGUSARAI,CHHAURAHI,NA,NA,NA,NA,NA
BIHAR,BEGUSARAI,DANDARI,0,0,0,0,0
BIHAR,BEGUSARAI,GARHPURA,NA,NA,NA,NA,NA
BIHAR,BEGUSARAI,KHUDABANDPUR,NA,NA,NA,NA,NA
BIHAR,BEGUSARAI,MANSURCHAK,NA,NA,NA,NA,NA
BIHAR,BEGUSARAI,MATIHANI,NA,NA,NA,NA,NA
BIHAR,BEGUSARAI,NAOKHOTHI,NA,NA,NA,NA,NA
BIHAR,BEGUSARAI,SAHEBPUR KAMAL,NA,NA,NA,NA,NA
BIHAR,BEGUSARAI,TEGHRA,NA,NA,NA,NA,NA
BIHAR,BHABUA,ADHAURA,20,17,12,0,49
BIHAR,BHABUA,BHABUA,0,0,13,0,13
BIHAR,BHABUA,BHAGWANPUR,5,0,2,0,7
BIHAR,BHABUA,CHAINPUR,0,0,0,0,0
BIHAR,BHABUA,CHAND,0,0,0,0,0
BIHAR,BHABUA,DURGAWATI,NA,NA,NA,NA,NA
BIHAR,BHABUA,KUDRA,1,0,0,0,1
BIHAR,BHABUA,MOHANIA,0,0,0,0,0
BIHAR,BHABUA,NUAWN,NA,NA,NA,NA,NA
BIHAR,BHABUA,RAMGAR,NA,NA,NA,NA,NA
BIHAR,BHABUA,RAMPUR,0,0,1,1,2
BIHAR,BHAGALPUR,BIHPUR,NA,NA,NA,NA,NA
BIHAR,BHAGALPUR,GAURIDIH,0,0,1,25,26
BIHAR,BHAGALPUR,GOPALPUR,0,0,0,1,1
BIHAR,BHAGALPUR,ISMAILPUR,NA,NA,NA,NA,NA
BIHAR,BHAGALPUR,JAGDISHPUR,1,2,0,2,5
BIHAR,BHAGALPUR,KAHALGAON,0,1,0,1,2
BIHAR,BHAGALPUR,KHARIK,NA,NA,NA,NA,NA
BIHAR,BHAGALPUR,NARAINPUR,NA,NA,NA,NA,NA
BIHAR,BHAGALPUR,NATHNAGAR,0,0,0,0,0
BIHAR,BHAGALPUR,NAUGACHHIA,NA,NA,NA,NA,NA
BIHAR,BHAGALPUR,PIRPAINTI,0,0,0,0,0
BIHAR,BHAGALPUR,RANGRACHOWK,NA,NA,NA,NA,NA
BIHAR,BHAGALPUR,SABOUR,0,0,0,0,0
BIHAR,BHAGALPUR,SHAHKUND,0,2,10,0,12
BIHAR,BHAGALPUR,SONHAULLA,1,0,5,6,12
BIHAR,BHAGALPUR,SULTANGANJ,0,0,0,0,0
BIHAR,BHOJPUR,AGIAON,0,0,0,0,0
BIHAR,BHOJPUR,ARRAHSADAR,0,0,0,0,0
BIHAR,BHOJPUR,BARBARA,NA,NA,NA,NA,NA
BIHAR,BHOJPUR,BEHIA,0,0,0,0,0
BIHAR,BHOJPUR,CHARPOKHARI,0,0,0,0,0
BIHAR,BHOJPUR,GARHANI,0,0,0,0,0
BIHAR,BHOJPUR,JAGDISHPUR,NA,NA,NA,NA,NA
BIHAR,BHOJPUR,KOILWAR,0,0,0,0,0
BIHAR,BHOJPUR,PIRO,0,0,0,0,0
BIHAR,BHOJPUR,SAHAR,0,0,0,0,0
BIHAR,BHOJPUR,SAHPUR,0,0,0,2,2
BIHAR,BHOJPUR,SANDISH,0,0,0,0,0
BIHAR,BHOJPUR,TARARI,0,0,0,0,0
BIHAR,BHOJPUR,UDWABTNAGAR,6,0,0,0,6
BIHAR,BOKARO,BERMO,2,0,0,1,3
BIHAR,BOKARO,CHANDAN KIYOI,5,3,11,910,929
BIHAR,BOKARO,CHAS,130,324,70,5,529
BIHAR,BOKARO,GOMIA,NA,NA,NA,NA,NA
BIHAR,BOKARO,JARIDIH,13,36,2,5,56
BIHAR,BOKARO,KASMAR,85,2,0,0,87
BIHAR,BOKARO,NAWADIH,0,0,0,0,0
BIHAR,BOKARO,PETARWAR,0,139,154,0,293
BIHAR,BUXAR,BRAHAMPUR,NA,NA,NA,NA,NA
BIHAR,BUXAR,BUXAR,NA,NA,NA,NA,NA
BIHAR,BUXAR,CHANGAIN,NA,NA,NA,NA,NA
BIHAR,BUXAR,CHARKKI,NA,NA,NA,NA,NA
BIHAR,BUXAR,CHAUSA,NA,NA,NA,NA,NA
BIHAR,BUXAR,DUMRAIN,0,0,0,0,0
BIHAR,BUXAR,ITARHI,0,0,2,0,2
BIHAR,BUXAR,KESATH,0,0,0,0,0
BIHAR,BUXAR,NAWANAGAR,0,0,0,0,0
BIHAR,BUXAR,RAJPUR,0,0,0,0,0
BIHAR,BUXAR,SIMRI,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,ADAPUR,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,ARERAJ,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,BANJARIA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,CHAKIYA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,CHAURADANO,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,CHIRAIYA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,DHAKA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,FENHARA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,GHORASAHAN,0,0,0,0,0
BIHAR,CHAMPARAN EAST,HARSIDHI,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,KALYANPUR,5,13,0,0,18
BIHAR,CHAMPARAN EAST,KESARIA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,KOTWA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,MADHUBAN,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,MEHSHI,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,MOTIHARI,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,PAHARPUR,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,PAKARIDAYAL,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,PATAHI,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,PIPRAKOTHI,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,RAMGARHWA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,RAXAUL,0,0,0,0,0
BIHAR,CHAMPARAN EAST,SANGRAMPUR,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,SUGAULI,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,TETARIA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN EAST,TURKAULIA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN WEST,BAGAHA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN WEST,BAIRIA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN WEST,BETTIAN,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN WEST,BHITAHA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN WEST,CHANPATIYA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN WEST,GAUNAHA,1,2,8,19,30
BIHAR,CHAMPARAN WEST,LAURIYA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN WEST,MADHUBANI,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN WEST,MAINATANR,2,0,0,14,16
BIHAR,CHAMPARAN WEST,MAJHAWALIA,0,0,0,0,0
BIHAR,CHAMPARAN WEST,NARKATIYAGANJ,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN WEST,NAUTAN,0,0,0,0,0
BIHAR,CHAMPARAN WEST,PIPRASI,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN WEST,RAMNAGAR,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN WEST,SIDHAW,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN WEST,SIKTA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN WEST,THAKRAHA,NA,NA,NA,NA,NA
BIHAR,CHAMPARAN WEST,YOGAPATTI,NA,NA,NA,NA,NA
BIHAR,CHATRA,CHATRA,23,8,9,16,56
BIHAR,CHATRA,GIDDHAUR,68,0,8,0,76
BIHAR,CHATRA,HUNTERGANJ,478,28,50,26,582
BIHAR,CHATRA,ITKHORI,348,37,55,50,490
BIHAR,CHATRA,KUNDA,22,16,79,20,137
BIHAR,CHATRA,LAVALONG,1,0,0,3,4
BIHAR,CHATRA,PATTHERGARHA,0,0,22,0,22
BIHAR,CHATRA,PRATAP PUR,41,3,23,22,89
BIHAR,CHATRA,SEMARIA,0,2,2,3,7
BIHAR,CHATRA,TANDAWA,0,2,0,0,2
BIHAR,DARBHANGA,AUNAGAR,NA,NA,NA,NA,NA
BIHAR,DARBHANGA,BAHADURPUR,NA,NA,NA,NA,NA
BIHAR,DARBHANGA,BAHERI,NA,NA,NA,NA,NA
BIHAR,DARBHANGA,BENIPUR,NA,NA,NA,NA,NA
BIHAR,DARBHANGA,BIRAUL,NA,NA,NA,NA,NA
BIHAR,DARBHANGA,DARBHANGA,NA,NA,NA,NA,NA
BIHAR,DARBHANGA,GHANSHYAMPUR,NA,NA,NA,NA,NA
BIHAR,DARBHANGA,GORA BOURAM,NA,NA,NA,NA,NA
BIHAR,DARBHANGA,HAYAGHAT,NA,NA,NA,NA,NA
BIHAR,DARBHANGA,JALE,44,31,10,0,85
BIHAR,DARBHANGA,KEOTI(RANWAY),NA,NA,NA,NA,NA
BIHAR,DARBHANGA,KIRATPUR,NA,NA,NA,NA,NA
BIHAR,DARBHANGA,KUSHESHWAR ASTHAN-EA,NA,NA,NA,NA,NA
BIHAR,DARBHANGA,KVSHESHWAR ASTHAN,NA,NA,NA,NA,NA
BIHAR,DARBHANGA,MANIGACHHI,NA,NA,NA,NA,NA
BIHAR,DARBHANGA,SINGHWARA,NA,NA,NA,NA,NA
BIHAR,DEOGHAR,DEOGHAR,64,31,61,11,167
BIHAR,DEOGHAR,DEVIPUR,67,97,69,19,252
BIHAR,DEOGHAR,KARON,NA,NA,NA,NA,NA
BIHAR,DEOGHAR,MADHUPUR,53,29,71,7,160
BIHAR,DEOGHAR,MOHANPUR,79,79,49,11,218
BIHAR,DEOGHAR,PALAJORI,NA,NA,NA,NA,NA
BIHAR,DEOGHAR,SARATH,120,57,29,2,208
BIHAR,DEOGHAR,SARWAN,51,68,15,137,271
BIHAR,DHANBAD,BAGHMARA,1,1,0,0,2
BIHAR,DHANBAD,BALIAPUR,72,8,11,3,94
BIHAR,DHANBAD,DHANBAD,4,6,11,0,21
BIHAR,DHANBAD,GOBINDPUR,9,25,14,0,48
BIHAR,DHANBAD,JHARIA,NA,NA,NA,NA,NA
BIHAR,DHANBAD,NIRSA,77,56,92,26,251
BIHAR,DHANBAD,TOPCHACHI,34,6,0,0,40
BIHAR,DHANBAD,TUNDI,100,37,41,2,180
BIHAR,DUMKA,DUMKA,7,7,6,0,20
BIHAR,DUMKA,GOPIKANDAR,161,146,50,13,370
BIHAR,DUMKA,JAMA,59,74,27,1,161
BIHAR,DUMKA,JAMTARA,145,200,59,25,429
BIHAR,DUMKA,JARMUNDI,27,3,15,1,46
BIHAR,DUMKA,KATHIKUND,72,101,26,3,202
BIHAR,DUMKA,KUNDHIT,599,581,246,24,1450
BIHAR,DUMKA,MASALIA,404,220,80,3,707
BIHAR,DUMKA,NALA,1173,641,177,7,1998
BIHAR,DUMKA,NARAYANPUR,187,143,67,5,402
BIHAR,DUMKA,RAMGARH,8,35,4,1,48
BIHAR,DUMKA,RANESHWAR,408,343,221,35,1007
BIHAR,DUMKA,SARAIYAHAT,108,40,59,16,223
BIHAR,DUMKA,SHIKARIPARA,315,276,226,8,825
BIHAR,GARHWA,BHANDARIA,18,10,22,17,67
BIHAR,GARHWA,BHAWNATHPUR,9,29,58,30,126
BIHAR,GARHWA,CHIRIA,5,31,61,7,104
BIHAR,GARHWA,DANDAI,8,14,35,14,71
BIHAR,GARHWA,DHURKI,7,24,51,9,91
BIHAR,GARHWA,GARHWA,72,19,151,19,261
BIHAR,GARHWA,KHARAUNDHI,4,17,54,0,75
BIHAR,GARHWA,MAJHIAURA,90,49,107,44,290
BIHAR,GARHWA,MEVAL,4,5,34,55,98
BIHAR,GARHWA,NAYARKTARI,53,2,22,4,81
BIHAR,GARHWA,RAMIA,32,2,109,50,193
BIHAR,GARHWA,RAMKANDA,3,6,37,3,49
BIHAR,GARHWA,RANKA,37,76,112,43,268
BIHAR,GAYA,AMAS,0,0,2,0,2
BIHAR,GAYA,ATARI,0,3,33,30,66
BIHAR,GAYA,BANROYBAZAR,0,0,0,0,0
BIHAR,GAYA,BARACHATTI,1,0,0,0,1
BIHAR,GAYA,BELAGANJ,0,0,0,0,0
BIHAR,GAYA,BODHGAYA,3,0,0,1,4
BIHAR,GAYA,DOBBI,4,6,7,29,46
BIHAR,GAYA,DUMARIA,0,0,5,0,5
BIHAR,GAYA,FETHPUR,0,0,0,0,0
BIHAR,GAYA,GARARU,1,1,7,0,9
BIHAR,GAYA,GAYA SADAR,0,0,0,0,0
BIHAR,GAYA,GURUA,14,0,5,88,107
BIHAR,GAYA,IMAMGANJ,4,0,1,19,24
BIHAR,GAYA,KHIZIRSORAI,0,0,13,5,18
BIHAR,GAYA,KONCH,0,0,1,0,1
BIHAR,GAYA,MANPUR,8,9,16,11,44
BIHAR,GAYA,MOHANPUR,1,1,1,118,121
BIHAR,GAYA,NIMCHAK BATHANI,8,0,0,31,39
BIHAR,GAYA,PARAIYA,0,0,0,0,0
BIHAR,GAYA,SHERGHATI,0,0,0,0,0
BIHAR,GAYA,TANKUPPA,0,0,0,0,0
BIHAR,GAYA,TEKARI,1,3,37,78,119
BIHAR,GAYA,WAZGANJ,72,50,222,361,705
BIHAR,GIRIDIH,BAGODAR,0,9,2,45,56
BIHAR,GIRIDIH,BENGABAD,2,1,3,10,16
BIHAR,GIRIDIH,BIRNI,5,2,8,27,42
BIHAR,GIRIDIH,DEORI,2,65,17,25,109
BIHAR,GIRIDIH,DYMIR,23,28,12,24,87
BIHAR,GIRIDIH,GANDEY,1,6,6,14,27
BIHAR,GIRIDIH,GAWAN,0,1,3,25,29
BIHAR,GIRIDIH,GIRIDIH,0,0,1,0,1
BIHAR,GIRIDIH,JAMYA,9,14,70,58,151
BIHAR,GIRIDIH,PIRTANR,6,4,8,19,37
BIHAR,GIRIDIH,RAJ DHANWAR,7,23,39,24,93
BIHAR,GIRIDIH,TISRI,4,2,2,4,12
BIHAR,GODDA,BOARIJORE,23,14,15,25,77
BIHAR,GODDA,GODDA,54,32,16,38,140
BIHAR,GODDA,MAHAGAMA,29,2,5,7,43
BIHAR,GODDA,MEHARWAN,1,2,0,3,6
BIHAR,GODDA,PATHARGAMA,35,42,24,49,150
BIHAR,GODDA,PORAIYHAT,NA,NA,NA,NA,NA
BIHAR,GODDA,SUNDAR PAHARI,8,20,19,14,61
BIHAR,GODDA,THAKUR BANGTI,1,3,2,0,6
BIHAR,GOPALGANJ,BAIKUNTHPUR,NA,NA,NA,NA,NA
BIHAR,GOPALGANJ,BARAULI,NA,NA,NA,NA,NA
BIHAR,GOPALGANJ,BHOREY,NA,NA,NA,NA,NA
BIHAR,GOPALGANJ,BIJAIPUR,NA,NA,NA,NA,NA
BIHAR,GOPALGANJ,GOPALGANJ,NA,NA,NA,NA,NA
BIHAR,GOPALGANJ,HATHUA,NA,NA,NA,NA,NA
BIHAR,GOPALGANJ,KATAIYA,NA,NA,NA,NA,NA
BIHAR,GOPALGANJ,KUCHAIKOTE,NA,NA,NA,NA,NA
BIHAR,GOPALGANJ,MANJHA,NA,NA,NA,NA,NA
BIHAR,GOPALGANJ,PHULWARIYA,NA,NA,NA,NA,NA
BIHAR,GOPALGANJ,PUNCHDEORI,NA,NA,NA,NA,NA
BIHAR,GOPALGANJ,SIDHWALIA,NA,NA,NA,NA,NA
BIHAR,GOPALGANJ,THAWE,NA,NA,NA,NA,NA
BIHAR,GOPALGANJ,UCHKAGAON,NA,NA,NA,NA,NA
BIHAR,GUMLA,BALBA,0,1,2,0,3
BIHAR,GUMLA,BANO,0,0,0,0,0
BIHAR,GUMLA,BASIA,NA,NA,NA,NA,NA
BIHAR,GUMLA,BHARNO,1,23,2,0,26
BIHAR,GUMLA,BISHUNPUR,0,1,1,24,26
BIHAR,GUMLA,CHAINPUR,16,0,0,0,16
BIHAR,GUMLA,DUMRI,0,0,0,0,0
BIHAR,GUMLA,GHAGHRA,0,14,1,1,16
BIHAR,GUMLA,GUMLA,0,0,0,0,0
BIHAR,GUMLA,JALDEGA,NA,NA,NA,NA,NA
BIHAR,GUMLA,KANIDARA,NA,NA,NA,NA,NA
BIHAR,GUMLA,KOLUBIRA,0,9,6,1,16
BIHAR,GUMLA,KURDEG,5,4,9,2,20
BIHAR,GUMLA,PALKOT,0,0,0,2,2
BIHAR,GUMLA,RAIDIH,0,5,0,0,5
BIHAR,GUMLA,SIMDEGA,0,5,0,0,5
BIHAR,GUMLA,SISAI,NA,NA,NA,NA,NA
BIHAR,GUMLA,THETHAITANGA,0,0,0,0,0
BIHAR,HAZARIBAG,BARHI,0,0,1,9,10
BIHAR,HAZARIBAG,BARKAGAON,0,0,0,0,0
BIHAR,HAZARIBAG,BARKATTHA,0,0,0,0,0
BIHAR,HAZARIBAG,BISHNUGARH,0,0,0,0,0
BIHAR,HAZARIBAG,CHAUPARAN,5,0,1,1,7
BIHAR,HAZARIBAG,CHURCHU,0,0,0,0,0
BIHAR,HAZARIBAG,GOLA,0,0,2,3,5
BIHAR,HAZARIBAG,HAZARIBAGH,0,0,1,4,5
BIHAR,HAZARIBAG,ICHAK,1,0,0,0,1
BIHAR,HAZARIBAG,KATKAMSANDI,0,0,0,0,0
BIHAR,HAZARIBAG,KEREDARI,0,1,1,0,2
BIHAR,HAZARIBAG,MANDY,NA,NA,NA,NA,NA
BIHAR,HAZARIBAG,PADMA,0,0,0,1,1
BIHAR,HAZARIBAG,PATRATU,NA,NA,NA,NA,NA
BIHAR,HAZARIBAG,RAMGARH,NA,NA,NA,NA,NA
BIHAR,JAMUI,ALIGANJ,2,6,25,153,186
BIHAR,JAMUI,BARHAT,17,3,1,0,21
BIHAR,JAMUI,CHAKAI,74,9,10,48,141
BIHAR,JAMUI,GIDHOUR,0,0,0,0,0
BIHAR,JAMUI,JAMUI,70,20,25,112,227
BIHAR,JAMUI,JHAJHA,46,10,7,0,63
BIHAR,JAMUI,KHAIRA,1,0,0,18,19
BIHAR,JAMUI,LAKSHMIPUR,41,12,3,45,101
BIHAR,JAMUI,SIKANDRA,10,2,6,7,25
BIHAR,JAMUI,SONO,8,11,70,264,353
BIHAR,JEHANABAD,ARWAL,0,0,0,23,23
BIHAR,JEHANABAD,BANSI SURUJPUR,NA,NA,NA,NA,NA
BIHAR,JEHANABAD,GHOSI,0,1,0,11,12
BIHAR,JEHANABAD,JEHANABAD,6,0,19,29,54
BIHAR,JEHANABAD,KAKU,0,0,0,0,0
BIHAR,JEHANABAD,KALEV,0,0,0,0,0
BIHAR,JEHANABAD,KARPI,9,20,12,2,43
BIHAR,JEHANABAD,KURTHA,NA,NA,NA,NA,NA
BIHAR,JEHANABAD,MAKHDOMPUR,0,0,0,0,0
BIHAR,JEHANABAD,RATNI FARIDPUR,NA,NA,NA,NA,NA
BIHAR,KATIHAR,AMDABAET,NA,NA,NA,NA,NA
BIHAR,KATIHAR,AZAMNAGAR,NA,NA,NA,NA,NA
BIHAR,KATIHAR,BALRAMPUR,NA,NA,NA,NA,NA
BIHAR,KATIHAR,BANPUR,NA,NA,NA,NA,NA
BIHAR,KATIHAR,BARARI,NA,NA,NA,NA,NA
BIHAR,KATIHAR,BARSOI,NA,NA,NA,NA,NA
BIHAR,KATIHAR,DANDKHORA,NA,NA,NA,NA,NA
BIHAR,KATIHAR,FALKA,NA,NA,NA,NA,NA
BIHAR,KATIHAR,HASANGANJ,NA,NA,NA,NA,NA
BIHAR,KATIHAR,KADWA,NA,NA,NA,NA,NA
BIHAR,KATIHAR,KATIHAR,NA,NA,NA,NA,NA
BIHAR,KATIHAR,KORHA,NA,NA,NA,NA,NA
BIHAR,KATIHAR,KURSELA,NA,NA,NA,NA,NA
BIHAR,KATIHAR,MANIHARI,NA,NA,NA,NA,NA
BIHAR,KATIHAR,MANSHAHI,NA,NA,NA,NA,NA
BIHAR,KATIHAR,SAMELI,NA,NA,NA,NA,NA
BIHAR,KHAGARIA,ALAULI,0,0,0,2,2
BIHAR,KHAGARIA,BELDAUR,NA,NA,NA,NA,NA
BIHAR,KHAGARIA,CHAUTHAM,NA,NA,NA,NA,NA
BIHAR,KHAGARIA,GOGRI,NA,NA,NA,NA,NA
BIHAR,KHAGARIA,KHAGARIA,NA,NA,NA,NA,NA
BIHAR,KHAGARIA,MANSI,NA,NA,NA,NA,NA
BIHAR,KHAGARIA,PARBATTA,NA,NA,NA,NA,NA
BIHAR,KISHANGANJ,BAHADURGANJ,NA,NA,NA,NA,NA
BIHAR,KISHANGANJ,DHIGHATBANK,NA,NA,NA,NA,NA
BIHAR,KISHANGANJ,KISHANGANJ,NA,NA,NA,NA,NA
BIHAR,KISHANGANJ,KOCHADHAMIN,NA,NA,NA,NA,NA
BIHAR,KISHANGANJ,POTHIA,NA,NA,NA,NA,NA
BIHAR,KISHANGANJ,TERHAGACHH,NA,NA,NA,NA,NA
BIHAR,KISHANGANJ,THAKURGANJ,NA,NA,NA,NA,NA
BIHAR,KODARMA,CHANDWA,0,0,0,0,0
BIHAR,KODARMA,JAINAGAR,NA,NA,NA,NA,NA
BIHAR,KODARMA,KODARAMA,4,3,5,7,19
BIHAR,KODARMA,MARKACHO,7,1,15,10,33
BIHAR,KODARMA,SATGAWAN,0,0,0,0,0
BIHAR,LAKHISARAI,BARAHIYA,NA,NA,NA,NA,NA
BIHAR,LAKHISARAI,HALSI,0,0,0,0,0
BIHAR,LAKHISARAI,LOKHISARAI,0,1,0,1,2
BIHAR,LAKHISARAI,PIPARIA,0,0,0,0,0
BIHAR,LAKHISARAI,SURAJGARA,0,0,0,1,1
BIHAR,LOHARDAGA,BHANDRA,1,8,21,3,33
BIHAR,LOHARDAGA,KISKO,24,30,9,3,66
BIHAR,LOHARDAGA,KURU,0,1,0,0,1
BIHAR,LOHARDAGA,LOHARDAGA,NA,NA,NA,NA,NA
