-----
{
 "description": "The table refers to Block wise Distribution of Surface Flow Schemes according to Social status. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "srfcflowdistr4.4.csv", 
 "title": "Download CSV for Blockwise Distribution of Surface Flow Schemes according to Social status", 
 "url": "http://data.gov.in/sites/default/files/srfcflowdistr4.4.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Scheduled caste,Scheduled tribe,Other social status of farmers,Total
ANDHRA PRADESH,RANGAREDDY,BASHEERABAD,0,0,2,2
ANDHRA PRADESH,RANGAREDDY,DOMA,0,0,121,121
ANDHRA PRADESH,RANGAREDDY,GANDEED,0,0,0,0
ANDHRA PRADESH,RANGAREDDY,GHATKESAR,0,0,2,2
ANDHRA PRADESH,RANGAREDDY,HAYATHNAGAR,0,0,14,14
ANDHRA PRADESH,RANGAREDDY,IBRAHIMPATAM,2,1,25,28
ANDHRA PRADESH,RANGAREDDY,KANDUKUR,0,0,3,3
ANDHRA PRADESH,RANGAREDDY,KULKACHARLA,0,1,1,2
ANDHRA PRADESH,RANGAREDDY,MAHESWARAM,0,0,7,7
ANDHRA PRADESH,RANGAREDDY,MALKAJGIRI,0,0,0,0
ANDHRA PRADESH,RANGAREDDY,MANCHAL,0,0,0,0
ANDHRA PRADESH,RANGAREDDY,MARPALLE,1,0,3,4
ANDHRA PRADESH,RANGAREDDY,MEDCHAL,6,0,1,7
ANDHRA PRADESH,RANGAREDDY,MOINABAD,2,0,29,31
ANDHRA PRADESH,RANGAREDDY,NAWABPET,0,0,0,0
ANDHRA PRADESH,RANGAREDDY,PARGI,2,0,39,41
ANDHRA PRADESH,RANGAREDDY,PEDDEMUL,0,0,1,1
ANDHRA PRADESH,RANGAREDDY,PUDUR,0,0,0,0
ANDHRA PRADESH,RANGAREDDY,QUTHBULLAPUR,0,0,0,0
ANDHRA PRADESH,RANGAREDDY,RAJENDRANAGAR,10,2,36,48
ANDHRA PRADESH,RANGAREDDY,SAROORNAGAR,0,0,0,0
ANDHRA PRADESH,RANGAREDDY,SERILINGAMPALLE,1,0,47,48
ANDHRA PRADESH,RANGAREDDY,SHABAD,0,0,18,18
ANDHRA PRADESH,RANGAREDDY,SHAMIRPET,0,0,9,9
ANDHRA PRADESH,RANGAREDDY,TANDUR,0,0,12,12
ANDHRA PRADESH,RANGAREDDY,UPPAL,0,0,0,0
ANDHRA PRADESH,RANGAREDDY,YACHARAM,8,11,107,126
ANDHRA PRADESH,SRIKAKULAM,AMADALAVALASA,2,0,0,2
ANDHRA PRADESH,SRIKAKULAM,BHAMINI,0,0,0,0
ANDHRA PRADESH,SRIKAKULAM,BURJA,0,0,0,0
ANDHRA PRADESH,SRIKAKULAM,ETCHERLA,0,0,0,0
ANDHRA PRADESH,SRIKAKULAM,GANGUVARI SINGADAM,0,0,0,0
ANDHRA PRADESH,SRIKAKULAM,GARA,2,0,13,15
ANDHRA PRADESH,SRIKAKULAM,HIRAMANDALAM,0,0,5,5
ANDHRA PRADESH,SRIKAKULAM,ICHCHAPURAM,0,0,2,2
ANDHRA PRADESH,SRIKAKULAM,JALUMURU,0,0,0,0
ANDHRA PRADESH,SRIKAKULAM,KANCHILI,1,0,0,1
ANDHRA PRADESH,SRIKAKULAM,KAVITI,4,0,16,20
ANDHRA PRADESH,SRIKAKULAM,KOTABOMMILI,0,0,2,2
ANDHRA PRADESH,SRIKAKULAM,KOTHURU,0,0,16,16
ANDHRA PRADESH,SRIKAKULAM,L.N.PETA,0,0,0,0
ANDHRA PRADESH,SRIKAKULAM,LAVERU,0,0,0,0
ANDHRA PRADESH,SRIKAKULAM,MANDASA,0,0,0,0
ANDHRA PRADESH,SRIKAKULAM,MEILAPUTTI,0,1,0,1
ANDHRA PRADESH,SRIKAKULAM,NANDIGAM,0,0,0,0
ANDHRA PRADESH,SRIKAKULAM,NARASANNAPETA,3,0,5,8
ANDHRA PRADESH,SRIKAKULAM,PALAKONDA,0,0,0,0
ANDHRA PRADESH,SRIKAKULAM,PALASA,1,0,2,3
ANDHRA PRADESH,SRIKAKULAM,PATHAPATNAM,0,0,0,0
ANDHRA PRADESH,SRIKAKULAM,POLAKI,0,0,0,0
ANDHRA PRADESH,SRIKAKULAM,PONDURU,0,0,0,0
ANDHRA PRADESH,SRIKAKULAM,RAJAM,0,0,0,0
ANDHRA PRADESH,SRIKAKULAM,RANASTALAM,0,0,2,2
ANDHRA PRADESH,SRIKAKULAM,REGIDIAMADALAVALASA,1,0,0,1
ANDHRA PRADESH,SRIKAKULAM,SANTHABOMMALI,0,0,0,0
ANDHRA PRADESH,SRIKAKULAM,SANTHAKAVITI,0,0,0,0
ANDHRA PRADESH,SRIKAKULAM,SARAVAKOTA,4,0,33,37
ANDHRA PRADESH,SRIKAKULAM,SARUBUJJILI,0,0,0,0
ANDHRA PRADESH,SRIKAKULAM,SEETHAMPETA,0,0,1,1
ANDHRA PRADESH,SRIKAKULAM,SOMPETA,3,0,0,3
ANDHRA PRADESH,SRIKAKULAM,SRIKAKULAM,3,0,7,10
ANDHRA PRADESH,SRIKAKULAM,TEKKALI,0,0,6,6
ANDHRA PRADESH,SRIKAKULAM,VAJRAPUKOTHURU,0,0,0,0
ANDHRA PRADESH,SRIKAKULAM,VANGARA,1,0,0,1
ANDHRA PRADESH,SRIKAKULAM,VEERAGHATTAM,1,0,0,1
ANDHRA PRADESH,VISAKHAPATNAM,ANAKAPALLI,9,0,0,9
ANDHRA PRADESH,VISAKHAPATNAM,ANANDAPURAM,0,0,0,0
ANDHRA PRADESH,VISAKHAPATNAM,ANANTHAGIRI,1,0,0,1
ANDHRA PRADESH,VISAKHAPATNAM,ARAKU VALLEY,0,0,0,0
ANDHRA PRADESH,VISAKHAPATNAM,ATCHUTAPURAM,1,0,0,1
ANDHRA PRADESH,VISAKHAPATNAM,BHEEMUNIPATNAM,0,0,0,0
ANDHRA PRADESH,VISAKHAPATNAM,BUTCHAYYAPETA,0,0,0,0
ANDHRA PRADESH,VISAKHAPATNAM,CHEEDIKADA,0,0,0,0
ANDHRA PRADESH,VISAKHAPATNAM,CHINTAPALLE,0,0,0,0
ANDHRA PRADESH,VISAKHAPATNAM,CHODAVARAM,1,0,0,1
ANDHRA PRADESH,VISAKHAPATNAM,DEVARAPALLE,3,0,0,3
ANDHRA PRADESH,VISAKHAPATNAM,DUMBRIGUDA,0,0,0,0
ANDHRA PRADESH,VISAKHAPATNAM,GAJUWAKA,0,0,0,0
ANDHRA PRADESH,VISAKHAPATNAM,GANGARAJU MADUGULA,2,0,0,2
ANDHRA PRADESH,VISAKHAPATNAM,GOLUGONDA,0,0,0,0
ANDHRA PRADESH,VISAKHAPATNAM,GUDEM KOTHAVEEDHI,1,0,0,1
ANDHRA PRADESH,VISAKHAPATNAM,HUKUMPETA,0,0,0,0
ANDHRA PRADESH,VISAKHAPATNAM,K KOTAPADU,4,0,0,4
ANDHRA PRADESH,VISAKHAPATNAM,KASIMKOTA,0,0,0,0
ANDHRA PRADESH,VISAKHAPATNAM,KOTAURATLA,0,0,0,0
ANDHRA PRADESH,VISAKHAPATNAM,KOYYURU,0,0,0,0
ANDHRA PRADESH,VISAKHAPATNAM,MADUGULA,0,0,0,0
ANDHRA PRADESH,VISAKHAPATNAM,MAKAVARAPALEM,2,0,0,2
ANDHRA PRADESH,VISAKHAPATNAM,MUNAGAPAKA,0,0,0,0
ANDHRA PRADESH,VISAKHAPATNAM,MUNCHINGIPUTTU,1,0,0,1
ANDHRA PRADESH,VISAKHAPATNAM,NAKKAPALLI,0,0,0,0
ANDHRA PRADESH,VISAKHAPATNAM,NARSIPATNAM,4,0,0,4
ANDHRA PRADESH,VISAKHAPATNAM,NATHAVARAM,3,0,0,3
ANDHRA PRADESH,VISAKHAPATNAM,PADERU,2,0,0,2
ANDHRA PRADESH,VISAKHAPATNAM,PADMANABHAM,0,0,0,0
ANDHRA PRADESH,VISAKHAPATNAM,PARAVADA,0,0,0,0
ANDHRA PRADESH,VISAKHAPATNAM,PAYAKARAOPETA,0,0,0,0
ANDHRA PRADESH,VISAKHAPATNAM,PEDABAYALU,0,0,0,0
ANDHRA PRADESH,VISAKHAPATNAM,PENDURTHI,0,0,0,0
ANDHRA PRADESH,VISAKHAPATNAM,RAMBILLI,0,0,0,0
ANDHRA PRADESH,VISAKHAPATNAM,RAVIKAMATHAM,0,0,0,0
ANDHRA PRADESH,VISAKHAPATNAM,ROLUGUNTA,4,0,0,4
ANDHRA PRADESH,VISAKHAPATNAM,S RAYAVARAM,0,0,0,0
ANDHRA PRADESH,VISAKHAPATNAM,SABBAVARAM,0,0,0,0
ANDHRA PRADESH,VISAKHAPATNAM,VISAKHAPATNAM,0,0,0,0
ANDHRA PRADESH,VISAKHAPATNAM,YELAMANCHILI,1,0,0,1
ANDHRA PRADESH,VIZIANAGARAM,BADANGI,0,0,0,0
ANDHRA PRADESH,VIZIANAGARAM,BALAJIPETA,0,0,0,0
ANDHRA PRADESH,VIZIANAGARAM,BHOGHAPURAM,0,0,3,3
ANDHRA PRADESH,VIZIANAGARAM,BOBBILI,0,0,0,0
ANDHRA PRADESH,VIZIANAGARAM,BONDAPALLE,0,0,0,0
ANDHRA PRADESH,VIZIANAGARAM,CHEEPURUPALLE,0,0,0,0
ANDHRA PRADESH,VIZIANAGARAM,DATTIRAJERU,0,0,0,0
ANDHRA PRADESH,VIZIANAGARAM,DENKADA,0,0,0,0
ANDHRA PRADESH,VIZIANAGARAM,GAJAPATHINAGARAM,0,0,0,0
ANDHRA PRADESH,VIZIANAGARAM,GANTYADA,0,0,0,0
ANDHRA PRADESH,VIZIANAGARAM,GARIVIDI,0,0,0,0
ANDHRA PRADESH,VIZIANAGARAM,GARUGUBILLI,0,0,0,0
ANDHRA PRADESH,VIZIANAGARAM,GUMMALAKSHMIPURAM,0,0,0,0
ANDHRA PRADESH,VIZIANAGARAM,GURLA,0,0,0,0
ANDHRA PRADESH,VIZIANAGARAM,JAMI,0,0,0,0
ANDHRA PRADESH,VIZIANAGARAM,JIYYAMMA VALASA,0,0,0,0
ANDHRA PRADESH,VIZIANAGARAM,KOMARADA,0,0,0,0
ANDHRA PRADESH,VIZIANAGARAM,KOTHAVALASA,0,0,17,17
ANDHRA PRADESH,VIZIANAGARAM,KURUPAM,0,0,0,0
ANDHRA PRADESH,VIZIANAGARAM,LAKKAVARAPUKOTA,0,0,10,10
ANDHRA PRADESH,VIZIANAGARAM,MAKKUVA,0,0,0,0
ANDHRA PRADESH,VIZIANAGARAM,MENTADA,0,0,0,0
ANDHRA PRADESH,VIZIANAGARAM,MERAKAMUDIDAM,0,0,2,2
ANDHRA PRADESH,VIZIANAGARAM,NELLIMARLA,0,0,0,0
ANDHRA PRADESH,VIZIANAGARAM,PACHIPENTA,0,0,0,0
ANDHRA PRADESH,VIZIANAGARAM,PARVATHIPURAM,1,0,1,2
ANDHRA PRADESH,VIZIANAGARAM,PUSAPATIREGA,0,0,2,2
ANDHRA PRADESH,VIZIANAGARAM,RAMABHADRAPURAM,0,0,0,0
ANDHRA PRADESH,VIZIANAGARAM,SALUR,0,0,1,1
ANDHRA PRADESH,VIZIANAGARAM,SEETHANAGARAM,1,1,4,6
ANDHRA PRADESH,VIZIANAGARAM,SRUNGAVARAPUKOTA,0,0,0,0
ANDHRA PRADESH,VIZIANAGARAM,THERLAM,0,0,0,0
ANDHRA PRADESH,VIZIANAGARAM,VEPADA,0,0,0,0
ANDHRA PRADESH,VIZIANAGARAM,VIZIANAGARAM,0,0,0,0
ANDHRA PRADESH,WARANGAL,ATMAKUR,3,0,15,18
ANDHRA PRADESH,WARANGAL,BACHANNAPETA,0,0,3,3
ANDHRA PRADESH,WARANGAL,BHUPALPALLE,0,0,0,0
ANDHRA PRADESH,WARANGAL,CHENNARAOPET,0,0,13,13
ANDHRA PRADESH,WARANGAL,CHERIYAL,0,0,0,0
ANDHRA PRADESH,WARANGAL,CHITYAL,0,0,0,0
ANDHRA PRADESH,WARANGAL,DEVARUPPULA,0,0,1,1
ANDHRA PRADESH,WARANGAL,DHARMASAGAR,0,0,0,0
ANDHRA PRADESH,WARANGAL,DORNAKAL,0,0,2,2
ANDHRA PRADESH,WARANGAL,DUGGONDI,0,0,0,0
ANDHRA PRADESH,WARANGAL,ETURNAGARAM,0,0,0,0
ANDHRA PRADESH,WARANGAL,GEESUGONDA,0,0,0,0
ANDHRA PRADESH,WARANGAL,GHANAPUR,0,0,9,9
ANDHRA PRADESH,WARANGAL,GHANPUR(stn),0,0,0,0
ANDHRA PRADESH,WARANGAL,GOVINDARAOPET,0,0,2,2
ANDHRA PRADESH,WARANGAL,GUDUR,2,0,45,47
ANDHRA PRADESH,WARANGAL,HANAMKONDA,3,0,6,9
ANDHRA PRADESH,WARANGAL,HASANPARTHY,0,0,0,0
ANDHRA PRADESH,WARANGAL,JANGAON,0,0,0,0
ANDHRA PRADESH,WARANGAL,KESAMUDRAM,0,0,0,0
ANDHRA PRADESH,WARANGAL,KHANAPUR,0,0,3,3
ANDHRA PRADESH,WARANGAL,KODAKANDLA,0,0,3,3
ANDHRA PRADESH,WARANGAL,KOTHAGUDEM,1,10,8,19
ANDHRA PRADESH,WARANGAL,KURAVI,0,0,0,0
ANDHRA PRADESH,WARANGAL,LINGALA GHANPUR,1,0,1,2
ANDHRA PRADESH,WARANGAL,MADDUR,0,0,0,0
ANDHRA PRADESH,WARANGAL,MAHABUBABAD,0,0,0,0
ANDHRA PRADESH,WARANGAL,MANGAPET,0,0,0,0
ANDHRA PRADESH,WARANGAL,MARIPEDA,0,0,9,9
ANDHRA PRADESH,WARANGAL,MOGULLAPALLE,0,0,0,0
ANDHRA PRADESH,WARANGAL,MULUG,0,19,63,82
ANDHRA PRADESH,WARANGAL,NALLABELLY,0,0,0,0
ANDHRA PRADESH,WARANGAL,NARMETTA,0,0,1,1
ANDHRA PRADESH,WARANGAL,NARSAMPET,1,0,2,3
ANDHRA PRADESH,WARANGAL,NARSIMHULAPET,1,0,31,32
ANDHRA PRADESH,WARANGAL,NEKKONDA,0,0,0,0
ANDHRA PRADESH,WARANGAL,NELLIKUDUR,0,0,1,1
ANDHRA PRADESH,WARANGAL,PALAKURTHI,0,0,20,20
ANDHRA PRADESH,WARANGAL,PARKAL,0,0,1,1
ANDHRA PRADESH,WARANGAL,PARVATHAGIRI,0,0,71,71
ANDHRA PRADESH,WARANGAL,RAGHUNATHA PALLE,0,0,0,0
ANDHRA PRADESH,WARANGAL,RAIPARTHY,0,0,1,1
ANDHRA PRADESH,WARANGAL,REGONDA,0,0,1,1
ANDHRA PRADESH,WARANGAL,SANGEM,0,0,0,0
ANDHRA PRADESH,WARANGAL,SHAYAMPET,0,0,76,76
ANDHRA PRADESH,WARANGAL,TADVAI,0,2,3,5
ANDHRA PRADESH,WARANGAL,THORRUR,0,0,0,0
ANDHRA PRADESH,WARANGAL,VENKATAPUR,0,0,0,0
ANDHRA PRADESH,WARANGAL,WARDHANNAPET,0,0,0,0
ANDHRA PRADESH,WARANGAL,ZAFFERGADH,0,0,0,0
ANDHRA PRADESH,WEST GODAVARI,BHIMADOLE,0,0,0,0
ANDHRA PRADESH,WEST GODAVARI,BUTTAYAGUDEM,0,0,0,0
ANDHRA PRADESH,WEST GODAVARI,CHINTALAPUDI,0,0,0,0
ANDHRA PRADESH,WEST GODAVARI,DENDULURU,0,0,0,0
ANDHRA PRADESH,WEST GODAVARI,DEVARAPALLE,0,0,0,0
ANDHRA PRADESH,WEST GODAVARI,DWARAKA TIRUMALA,0,0,0,0
ANDHRA PRADESH,WEST GODAVARI,GOPALAPURAM,0,0,19,19
ANDHRA PRADESH,WEST GODAVARI,JANGAREDDIGUDEM,0,0,1,1
ANDHRA PRADESH,WEST GODAVARI,JEELUGUMILLI,0,0,0,0
ANDHRA PRADESH,WEST GODAVARI,KAMAVARAPUKOTA,0,0,0,0
ANDHRA PRADESH,WEST GODAVARI,KOVVUR,0,0,0,0
ANDHRA PRADESH,WEST GODAVARI,KOYYALAGUDEM,0,0,3,3
ANDHRA PRADESH,WEST GODAVARI,LINGAPALEM,0,0,0,0
ANDHRA PRADESH,WEST GODAVARI,NALLAJERLA,0,0,0,0
ANDHRA PRADESH,WEST GODAVARI,NIDADAVOLE,0,0,0,0
ANDHRA PRADESH,WEST GODAVARI,PEDAPADU,0,0,0,0
ANDHRA PRADESH,WEST GODAVARI,PEDAVEGI,0,0,0,0
ANDHRA PRADESH,WEST GODAVARI,POLAVARAM,0,0,0,0
ANDHRA PRADESH,WEST GODAVARI,T NARASAPURAM,0,0,0,0
ANDHRA PRADESH,WEST GODAVARI,TADEPALLIGUDEM,0,0,0,0
ANDHRA PRADESH,WEST GODAVARI,THALLAPUDI,0,0,0,0
ANDHRA PRADESH,WEST GODAVARI,UNGUTURU,0,0,0,0
ARUNACHAL PRADESH,CHANGLANG,BORDUMSA-DIYUN,7,2,3,12
ARUNACHAL PRADESH,CHANGLANG,CHANGLANG,0,15,0,15
ARUNACHAL PRADESH,CHANGLANG,KHAGAM MIAO,0,50,10,60
ARUNACHAL PRADESH,CHANGLANG,NAMPONG-MANMAO,0,17,0,17
ARUNACHAL PRADESH,DIBANG VALLEY,ANINI-ETALIN,0,0,0,0
ARUNACHAL PRADESH,DIBANG VALLEY,HUNLI KRONLI,0,1,0,1
ARUNACHAL PRADESH,DIBANG VALLEY,ROING-DAMBUK,0,38,0,38
ARUNACHAL PRADESH,EAST KAMENG,BAMENG,0,0,0,0
ARUNACHAL PRADESH,EAST KAMENG,CHIYAN-TAJO,0,0,0,0
ARUNACHAL PRADESH,EAST KAMENG,PAKKE-KESSANG,0,5,0,5
ARUNACHAL PRADESH,EAST KAMENG,SEPPA,0,0,0,0
ARUNACHAL PRADESH,EAST SIANG,BOLENG,0,238,1,239
ARUNACHAL PRADESH,EAST SIANG,MEBO,0,207,0,207
ARUNACHAL PRADESH,EAST SIANG,PASIGHAT,0,243,1,244
ARUNACHAL PRADESH,EAST SIANG,RAMLE-BANGO,0,70,2,72
ARUNACHAL PRADESH,LOHIT,HAWAI-WALLONG,0,0,0,0
ARUNACHAL PRADESH,LOHIT,HAYULIANG,0,0,0,0
ARUNACHAL PRADESH,LOHIT,NAMSAI-CHOWKHAM,0,0,0,0
ARUNACHAL PRADESH,LOHIT,TEZU-SUNPURA,0,0,0,0
ARUNACHAL PRADESH,LOHIT,WAKRO,0,0,0,0
ARUNACHAL PRADESH,LOWER SUBANSIRI,CHAMBANG,0,0,0,0
ARUNACHAL PRADESH,LOWER SUBANSIRI,DAMIN,0,3,0,3
ARUNACHAL PRADESH,LOWER SUBANSIRI,KOLORIANG,0,26,1,27
ARUNACHAL PRADESH,LOWER SUBANSIRI,NYAPIN,0,22,0,22
ARUNACHAL PRADESH,LOWER SUBANSIRI,PALIN,0,0,0,0
ARUNACHAL PRADESH,LOWER SUBANSIRI,PARSIPARLO,0,13,0,13
ARUNACHAL PRADESH,LOWER SUBANSIRI,PISTANA,0,0,0,0
ARUNACHAL PRADESH,LOWER SUBANSIRI,RAGA,0,0,0,0
ARUNACHAL PRADESH,LOWER SUBANSIRI,SANGRAM,3,14,1,18
ARUNACHAL PRADESH,LOWER SUBANSIRI,SARLI,0,20,0,20
ARUNACHAL PRADESH,LOWER SUBANSIRI,TALI,0,0,0,0
ARUNACHAL PRADESH,LOWER SUBANSIRI,YACHULI,0,0,0,0
ARUNACHAL PRADESH,LOWER SUBANSIRI,ZIRO-I,0,6,0,6
ARUNACHAL PRADESH,PAPUMPARE,KIMIN-DOIMUKH,0,49,0,49
ARUNACHAL PRADESH,PAPUMPARE,SAGALEE,0,99,0,99
ARUNACHAL PRADESH,TAWANG,LUMLA,0,22,0,22
ARUNACHAL PRADESH,TAWANG,TAWANG,0,0,0,0
ARUNACHAL PRADESH,TAWANG,THIMBU-MUKTO,0,0,0,0
ARUNACHAL PRADESH,TIRAP,NAMSANG,0,9,0,9
ARUNACHAL PRADESH,TIRAP,NIAUSA,0,43,0,43
ARUNACHAL PRADESH,TIRAP,PONGCHAU-WAKKA,0,0,0,0
ARUNACHAL PRADESH,UPPER SIANG,JENGGING,0,49,0,49
ARUNACHAL PRADESH,UPPER SIANG,MARIYANG,0,303,0,303
ARUNACHAL PRADESH,UPPER SIANG,TUTING,0,63,0,63
ARUNACHAL PRADESH,UPPER SIANG,YINGKIONG,0,25,0,25
ARUNACHAL PRADESH,UPPER SUBANSIRI,DAPORIJO,0,158,1,159
ARUNACHAL PRADESH,UPPER SUBANSIRI,DUMPORIJO,9,126,1,136
ARUNACHAL PRADESH,UPPER SUBANSIRI,GIBA,0,31,1,32
ARUNACHAL PRADESH,UPPER SUBANSIRI,NACHO,0,42,0,42
ARUNACHAL PRADESH,UPPER SUBANSIRI,TALIHA,0,17,0,17
ARUNACHAL PRADESH,WEST KAMENG,DIRANG,0,0,0,0
ARUNACHAL PRADESH,WEST KAMENG,KALAKTANG,0,0,0,0
ARUNACHAL PRADESH,WEST KAMENG,THRIZINO,0,0,0,0
ARUNACHAL PRADESH,WEST SIANG,ALONG,2,5,0,7
ARUNACHAL PRADESH,WEST SIANG,BASAR,0,4,0,4
ARUNACHAL PRADESH,WEST SIANG,GENSI,0,1,0,1
ARUNACHAL PRADESH,WEST SIANG,KAYING PAYUM,0,0,0,0
ARUNACHAL PRADESH,WEST SIANG,LIROMOBA,0,74,2,76
ARUNACHAL PRADESH,WEST SIANG,MECHUKA,0,2,0,2
ARUNACHAL PRADESH,WEST SIANG,RUMGONG,0,0,0,0
ASSAM,BARPETA,BAJALI,12,0,26,38
ASSAM,BARPETA,GOBARDHANA,0,2,0,2
ASSAM,BARPETA,JALAH,18,1,12,31
ASSAM,BONGAIGAON,BOROBAZAR,5,97,4,106
ASSAM,BONGAIGAON,MANIKPUR,0,2,0,2
ASSAM,BONGAIGAON,SIDLI- CHIRANG PT,1,2,0,3
ASSAM,CACHAR,BARJALENGA,0,0,0,0
ASSAM,CACHAR,LAKHIPUR,0,0,1,1
ASSAM,CACHAR,NARSINGPUR,0,0,0,0
ASSAM,CACHAR,PALANGHAT,2,0,1,3
ASSAM,CACHAR,SILCHAR,0,0,0,0
ASSAM,CACHAR,SONAI,1,0,10,11
ASSAM,DARRANG,BECHIMARI,0,43,0,43
ASSAM,DARRANG,BHERGAON,8,30,19,57
ASSAM,DARRANG,KALAIGAON,25,86,212,323
ASSAM,DARRANG,KHIRABARI,0,0,6,6
ASSAM,DARRANG,MAZBAT,6,0,7,13
ASSAM,DARRANG,PACHIM-MANGALDAI,1,4,94,99
ASSAM,DARRANG,PUB-MANGALDAI,0,0,31,31
ASSAM,DARRANG,SIPAJHAR,1,0,26,27
ASSAM,DARRANG,UDALGURI,1,13,10,24
ASSAM,DHUBRI,DEBITOLA,0,0,0,0
ASSAM,DHUBRI,MANKACHAR,5,37,20,62
ASSAM,GOALPARA,DUDHNAI,0,0,0,0
ASSAM,GOALPARA,JALESWAR,0,0,0,0
ASSAM,GOALPARA,KUSHDHAWA,0,20,5,25
ASSAM,GOALPARA,LAKHIPUR,0,0,0,0
ASSAM,GOLAGHAT,GAMARIGURI,98,26,85,209
ASSAM,HAILAKANDI,ALGAPUR,0,0,0,0
ASSAM,HAILAKANDI,HAILAKANDI,0,0,0,0
ASSAM,JORHAT,JORHAT CENTRAL,0,0,1,1
ASSAM,JORHAT,KALIAPANI,0,0,0,0
ASSAM,JORHAT,TITABAR,12,17,8,37
ASSAM,KAMRUP,BOKO BONGAON,0,0,0,0
ASSAM,KAMRUP,BONGAON,0,2,1,3
ASSAM,KAMRUP,CHANDRAPUR,0,1,1,2
ASSAM,KAMRUP,CHHAYGAON,0,1,0,1
ASSAM,KAMRUP,DIMORIA,0,0,0,0
ASSAM,KAMRUP,RANI,0,0,0,0
ASSAM,KARBIANGLONG,AMRI,0,0,0,0
ASSAM,KARBIANGLONG,BOKAJAN,0,0,2,2
ASSAM,KARBIANGLONG,CHINTHONG,0,3,0,3
ASSAM,KARBIANGLONG,HOWRAGHAT,0,0,0,0
ASSAM,KARBIANGLONG,LONGSOMEPI,0,0,0,0
ASSAM,KARBIANGLONG,LUMBATANG,0,2,0,2
ASSAM,KARBIANGLONG,NILIP,0,55,2,57
ASSAM,KARBIANGLONG,RONGKHAG,2,18,43,63
ASSAM,KARBIANGLONG,RONGMONGWAY,0,15,0,15
ASSAM,KARBIANGLONG,SOCHENG,0,9,0,9
ASSAM,KARBIANGLONG,SOMILANGSO,0,1,9,10
ASSAM,KARIMGANJ,PATHERKANDI,0,0,0,0
ASSAM,KOKRAJHAR,DOTOMA,1,112,33,146
ASSAM,KOKRAJHAR,KACHUGAON,1,8,3,12
ASSAM,KOKRAJHAR,KOKRAJHAR,0,2,0,2
ASSAM,KOKRAJHAR,SIDLI-CHIRANG PT,7,49,6,62
ASSAM,LAKHIMPUR,DHAKUAKHANA,0,0,0,0
ASSAM,LAKHIMPUR,NARAYANPUR,0,0,0,0
ASSAM,MORIGAON,BHUR- BANDHA,0,0,0,0
ASSAM,MORIGAON,MAYONG,0,0,1,1
ASSAM,NAGOAN,BARHAMPUR,0,0,1,1
ASSAM,NAGOAN,BINNAKANDI,0,0,0,0
ASSAM,NAGOAN,KALIABOR,0,0,1,1
ASSAM,NAGOAN,KATHITOLI,0,0,6,6
ASSAM,NAGOAN,KHAGARIJAN,0,0,0,0
ASSAM,NAGOAN,LIMDING DEV,4,0,1,5
ASSAM,NAGOAN,RAHA,0,2,0,2
ASSAM,NALBARI,BASKA,0,1,0,1
ASSAM,NALBARI,DHAMDHAMA,0,0,0,0
ASSAM,NALBARI,TAMULPUR,0,0,0,0
ASSAM,NC HILLS,DIYANG VELLEY,6,67,1,74
ASSAM,NC HILLS,DIYUNGBRA,0,49,2,51
ASSAM,NC HILLS,HARANGAJAO,0,71,0,71
ASSAM,NC HILLS,JATINGA VALLEY,2,54,0,56
ASSAM,NC HILLS,NEW SANGBAR,1,17,0,18
ASSAM,SIBSAGAR,DEMOW,0,0,0,0
ASSAM,SIBSAGAR,LAKWA,0,0,1,1
ASSAM,SIBSAGAR,NAZIRA,0,0,0,0
ASSAM,SIBSAGAR,SEPEKHATI,0,0,1,1
ASSAM,SIBSAGAR,SIBSAGAR,0,0,0,0
ASSAM,SONITPUR,BAGHMARA,0,0,3,3
ASSAM,SONITPUR,BALIPARA,0,0,1,1
ASSAM,SONITPUR,BEHELI,0,0,2,2
ASSAM,SONITPUR,BORCHALA,0,0,1,1
ASSAM,SONITPUR,CHATIA,0,0,0,0
ASSAM,SONITPUR,DHEKIAJULI,0,0,4,4
ASSAM,SONITPUR,NADUAR,1,4,3,8
ASSAM,SONITPUR,PUB-CHAIDUAR,0,0,1,1
ASSAM,SONITPUR,SOKAMATHA,0,1,3,4
BIHAR,ARARIA,BHARGAMA,20,0,94,114
BIHAR,AURANGABAD,AURANGABAD,0,1,48,49
BIHAR,AURANGABAD,BARUN,1,0,2,3
BIHAR,AURANGABAD,DEO,6,2,17,25
BIHAR,AURANGABAD,GOH,2,2,46,50
BIHAR,AURANGABAD,HASPURA,1,5,2,8
BIHAR,AURANGABAD,KUTUMBA,0,0,7,7
BIHAR,AURANGABAD,MADANPUR,8,1,60,69
BIHAR,AURANGABAD,NABINAGAR,26,1,39,66
BIHAR,AURANGABAD,OBRA,0,0,0,0
BIHAR,AURANGABAD,RAFIGANAJ,60,27,6,93
BIHAR,BANKA,AMARPUR,0,0,2,2
BIHAR,BANKA,BANKA,0,0,16,16
BIHAR,BANKA,BARAHAT,0,0,24,24
BIHAR,BANKA,BELHAR,0,0,43,43
BIHAR,BANKA,BOUNSI,0,1,21,22
BIHAR,BANKA,CHANAN,4,9,26,39
BIHAR,BANKA,DHORAIYA,4,0,6,10
